st_dbscan_cluster_id,records_total,peak_window_records,distinct_days,severity_sum,severity_mean,unique_vehicles,centroid_lat,centroid_lon,dominant_police_station,dominant_junction_name,unique_vehicle_types,dominant_vehicle_type,records_peak_hour,gap_count,mean_dwell_minutes,median_dwell_minutes,std_dwell_minutes,mu_departures_per_hour,growth_first_half_mean,growth_second_half_mean,growth_pct_change,growth_multiplier,lambda_hr_peak_window,lambda_hr_peak_hour,cluster_label,lat,lon,vehicle_width_avg_m,cluster_label_mu,gap_count_mu,median_dwell_minutes_mu,std_dwell_minutes_mu,blocking_vehicles_L,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,dominant_violation_tag,lat_key,lon_key,geometry_source,road_class,lane_count,carriageway_width_m,link_length_m,junction_degree,betweenness_centrality,base_saturation_per_lane_pcu_hr,base_capacity_pcu_hr,blocked_width_fraction,reduced_capacity_pcu_hr,capacity_loss_pct,free_flow_speed_kmh,free_flow_time_min,V_over_C0,V_over_Cp,delay_minutes_per_vehicle,criticality_factor,stage5_rank,mappls_address
700,53,39,8,170,3.207547169811321,53,12.926902215094339,77.58612681698114,Jayanagara,"BTP226 - 33rd Cross, 11th Main, Jayanagar",8,CAR,29.0,,94.4,,,0.635593220338983,47.0,6.0,-0.8723404255133546,1.0,0.07358490566037736,3.625,"BTP226 - 33rd Cross, 11th Main, Jayanagar",12.926902215094339,77.58612681698114,1.4603773584905662,,,,,0.11577358472350995,0,0,['NO PARKING'],12.9269,77.5861,osmnx,residential,2,7.0,137.66187220229673,4,0.004360570269648041,1500.0,3000.0,0.024153303116764273,2927.5400906497075,0.02415330311708941,30.0,0.2753237444045843,2.4528301886784278e-05,2.5135404941293753e-05,1.3805166824822903e-12,1.2463845213299325,94,
644,79,39,14,155,1.9620253164556962,75,12.979188861881061,77.69516147685809,Mahadevapura,,11,CAR,18.0,2.0,175.5,175.5,171.5,0.3418803418783939,16.0,31.5,0.9687499999394531,1.968749999939453,0.07358490566037736,1.2857142857142858,POLICE_STATION::Mahadevapura,12.979188861881061,77.69516147685809,1.5949367088607596,POLICE_STATION::Mahadevapura,2.0,175.5,171.5,0.2152358484282653,3,0,['NO PARKING'],12.9792,77.6952,osmnx,tertiary,2,7.0,97.19452928862482,6,0.003935538891959831,1700.0,3400.0,0.04904107938171281,3233.260330102177,0.049041079381992425,35.0,0.16661919306620923,2.164261931186933e-05,2.2758732099381922e-05,1.3548564463667012e-12,1.3861129449053067,95,
408,36,28,3,71,1.9722222222222223,35,12.987071429845605,77.53745029195002,Kamakshipalya,BTP208 - Havanur Circle,3,CAR,22.0,1.0,348.0,348.0,0.0,0.17241379310295285,2.0,34.0,15.999999992,16.999999992,0.052830188679245285,7.333333333333333,BTP208 - Havanur Circle,12.987071429845605,77.53745029195002,1.6666666666666667,BTP208 - Havanur Circle,1.0,348.0,0.0,0.3064150925632956,1,0,['WRONG PARKING'],12.9871,77.5375,osmnx,secondary,2,7.0,162.218707929637,4,0.004238052328036849,1800.0,3600.0,0.07295597440941001,3337.358492126124,0.0729559744096675,40.0,0.24332806189444944,1.4675052410897392e-05,1.5829941195670904e-05,1.3446586484759646e-12,1.2454826485179389,96,
393,142,61,11,150,1.056338028169014,134,12.936107884507042,77.61601190704225,Adugodi,BTP135 - UCO Bank Junction,8,SCOOTER,20.0,6.0,66.5,22.0,72.32277188640748,0.9022556390841766,37.0,34.0,-0.08108108107888971,1.0,0.11509433962264151,1.8181818181818181,BTP135 - UCO Bank Junction,12.936107884507042,77.61601190704225,1.2492957746478874,BTP135 - UCO Bank Junction,6.0,22.0,72.32277188640748,0.12756289294229706,7,0,['NO PARKING'],12.9361,77.616,osmnx,secondary,2,7.0,105.59037412091766,4,0.00010996685224203929,1800.0,3600.0,0.022766254733129467,3518.041482960734,0.02276625473340088,40.0,0.15838556118137254,3.197064989516932e-05,3.271545835376194e-05,1.30990595463919e-12,1.2150951966293027,97,
464,69,38,11,107,1.5507246376811594,65,12.978101343478261,77.63954483188405,Jeevanbheemanagar,,4,SCOOTER,18.0,,94.4,,,0.635593220338983,19.0,15.5,-0.1842105263060942,1.0,0.07169811320754717,1.6363636363636365,POLICE_STATION::Jeevanbheemanagar,12.978101343478261,77.63954483188405,0.9420289855072463,,,,,0.11280503126906097,4,0,['NO PARKING'],12.9781,77.6395,osmnx,residential,2,7.0,212.86338061001805,4,0.00025652495733722425,1500.0,3000.0,0.015180801307332271,2954.4575960780035,0.015180801307660419,30.0,0.42572676122002195,2.3899371069174424e-05,2.4267775344855526e-05,1.2517208973929613e-12,1.2161740326644535,98,
218,84,43,12,151,1.7976190476190477,82,12.988330528571428,77.53745414166667,Vijayanagara,BTP208 - Havanur Circle,8,SCOOTER,15.0,,94.4,,,0.635593220338983,35.0,24.5,-0.2999999999914286,1.0,0.08113207547169811,1.25,BTP208 - Havanur Circle,12.988330528571428,77.53745414166667,1.2702380952380952,,,,,0.12764779854130584,2,0,['WRONG PARKING'],12.9883,77.5375,osmnx,secondary,2,7.0,198.2687269471049,4,0.0032540147392148312,1800.0,3600.0,0.023163299493897303,3516.6121218219696,0.02316329949416862,40.0,0.29740309042064994,2.2536687631020994e-05,2.307109020304469e-05,1.1931889622258291e-12,1.2382390012964188,99,
266,71,45,4,93,1.3098591549295775,69,13.005618392957746,77.56896849859154,Malleshwaram,,6,CAR,20.0,,94.4,,,0.635593220338983,71.0,71.0,0.0,1.0,0.08490566037735849,5.0,POLICE_STATION::Malleshwaram,13.005618392957746,77.56896849859154,1.4154929577464788,,,,,0.13358490545020377,2,0,['NO PARKING'],13.0056,77.569,osmnx,tertiary,2,7.0,116.3207760227892,6,0.0003807163775309701,1700.0,3400.0,0.02701264184271143,3308.157017734781,0.027012641842997565,35.0,0.1994070446104901,2.4972253052156917e-05,2.56655472887653e-05,1.1669225035755123e-12,1.3599453670382207,100,
144,61,54,2,108,1.7704918032786885,58,13.070965298360655,77.58788824262295,Kodigehalli,,3,SCOOTER,31.0,3.0,45.666666666666664,53.0,21.06075866524175,1.3138686131099155,61.0,61.0,0.0,1.0,0.1018867924528302,15.5,POLICE_STATION::Kodigehalli,13.070965298360655,77.58788824262295,1.0491803278688525,POLICE_STATION::Kodigehalli,3.0,53.0,21.06075866524175,0.07754716975399684,3,0,['WRONG PARKING'],13.071,77.5879,osmnx,secondary,2,9.0,312.5093325877144,6,0.000491198146259949,1800.0,3600.0,0.009040107219862205,3567.455614008496,0.009040107220137483,40.0,0.46876399888155995,2.830188679244497e-05,2.8560072913792667e-05,1.1632098714886528e-12,1.3607586397893565,101,
235,80,36,8,120,1.5,80,12.950273177986853,77.69974689830354,HAL Old Airport,,7,CAR,18.0,,94.4,,,0.635593220338983,31.0,49.0,0.580645161271592,1.5806451612715922,0.06792452830188679,2.25,POLICE_STATION::HAL Old Airport,12.950273177986853,77.69974689830354,1.53625,,,,,0.10686792436016303,0,0,['NO PARKING'],12.9503,77.6997,osmnx,tertiary,2,7.0,212.4606540060012,4,0.01059852605067788,1700.0,3400.0,0.023453692682120962,3320.2574448807886,0.023453692682408156,35.0,0.36421826401027735,1.9977802441725533e-05,2.04576089142103e-05,1.1464966083217127e-12,1.29230304271011,102,
222,86,53,11,134,1.558139534883721,83,12.906594509302327,77.62902934069767,Madiwala,,7,MOTOR CYCLE,24.0,,94.4,,,0.635593220338983,1.0,42.5,41.4999999585,42.4999999585,0.1,2.1818181818181817,POLICE_STATION::Madiwala,12.906594509302327,77.62902934069767,1.3825581395348838,,,,,0.15733333308579558,2,0,['WRONG PARKING'],12.9066,77.629,osmnx,tertiary,2,7.0,69.43415501383191,6,0.00013468284361514032,1700.0,3400.0,0.031074640035263584,3294.346223880104,0.031074640035548495,35.0,0.11902998002370846,2.9411764705873704e-05,3.035503653959873e-05,1.141040757557886e-12,1.3581342775589218,103,
323,175,39,18,289,1.6514285714285715,171,12.953190102285713,77.54218438857143,Byatarayanapura,BTP096 - Gali Anjaneya Temple,11,SCOOTER,15.0,4.0,139.0,10.0,228.07674147093562,0.4316546762558874,43.0,44.5,0.03488372092942131,1.0348837209294213,0.07358490566037736,0.8333333333333334,BTP096 - Gali Anjaneya Temple,12.953190102285713,77.54218438857143,1.3194285714285714,BTP096 - Gali Anjaneya Temple,4.0,10.0,228.0767414709356,0.17047169771950785,4,0,['WRONG PARKING'],12.9532,77.5422,osmnx,trunk,2,7.0,309.4733907490982,3,0.008064171466522014,2100.0,4200.0,0.03213217550841733,4065.0448628646473,0.03213217550864789,55.0,0.3376073353626465,1.7520215633419007e-05,1.810186803412147e-05,1.1178252703348108e-12,1.2022187098143344,104,
178,79,49,3,156,1.9746835443037976,79,12.939760343037975,77.69559861265822,HAL Old Airport,,7,CAR,49.0,,94.4,,,0.635593220338983,79.0,79.0,0.0,1.0,0.09245283018867924,16.333333333333332,POLICE_STATION::HAL Old Airport,12.939760343037975,77.69559861265822,1.8582278481012655,,,,,0.14545911926799968,0,0,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",12.9398,77.6956,osmnx,trunk,3,10.5,555.5666642918122,6,0.016853087888411524,2100.0,6300.0,0.0257424939198417,6137.822288304997,0.0257424939199965,55.0,0.606072724681966,1.4675052410899137e-05,1.5062806618696625e-05,1.0928487705934417e-12,1.481200946583179,105,
477,42,40,7,96,2.2857142857142856,39,12.996851547619046,77.58409357380953,Sheshadripuram,BTP032 - Windsor Circle,4,CAR,20.0,,94.4,,,0.635593220338983,28.0,14.0,-0.49999999998214284,1.0,0.07547169811320754,2.857142857142857,BTP032 - Windsor Circle,12.996851547619046,77.58409357380953,1.6452380952380952,,,,,0.11874213817795892,3,0,['WRONG PARKING'],12.9969,77.5841,osmnx,residential,2,7.0,84.6705124175405,6,1.686351494727205e-05,1500.0,3000.0,0.027908441316070773,2916.274676051788,0.027908441316394694,30.0,0.16934102483507535,2.5157232704394128e-05,2.5879488901696797e-05,1.0414883190329385e-12,1.357266991936461,106,
82,44,41,6,63,1.4318181818181819,44,12.99966464090909,77.57132123636364,Malleshwaram,,8,CAR,18.0,,94.4,,,0.635593220338983,2.0,42.0,19.99999999,20.99999999,0.07735849056603773,3.0,POLICE_STATION::Malleshwaram,12.99966464090909,77.57132123636364,1.5659090909090911,,,,,0.12171069163240789,0,0,['NO PARKING'],12.9997,77.5713,osmnx,primary,2,7.0,195.47462627322403,4,0.0005954043703043515,1900.0,3800.0,0.027226839780113386,3696.538008835569,0.027226839780369327,45.0,0.2606328350309596,2.0357497517372994e-05,2.092728125102795e-05,9.97231705296729e-13,1.218668574484861,107,
165,335,145,28,646,1.9283582089552238,322,12.959297089850745,77.57687235044776,City Market,BTP104 - Medical College Circle,16,SCOOTER,45.0,1.0,5.0,5.0,0.0,11.9999999976,26.0,94.33333333333333,2.6282051281040433,3.6282051281040433,0.27358490566037735,1.6071428571428572,BTP104 - Medical College Circle,12.959297089850745,77.57687235044776,1.498507462686567,BTP104 - Medical College Circle,1.0,5.0,0.0,0.022798742141024633,12,0,['WRONG PARKING'],12.9593,77.5769,osmnx,secondary,2,7.0,60.11910709035619,5,0.005453931065103424,1800.0,3600.0,0.004880583604758793,3582.429899022868,0.0048805836050352935,40.0,0.09017866063553202,7.599580712786149e-05,7.636853012390365e-05,9.742931436503662e-13,1.3258614843728518,108,
262,148,65,15,236,1.5945945945945945,138,13.007132071621623,77.57046807770271,Malleshwaram,,7,CAR,31.0,2.0,19.5,19.5,4.5,3.076923076765286,101.0,23.5,-0.76732673266567,1.0,0.12264150943396226,2.066666666666667,POLICE_STATION::Malleshwaram,13.007132071621623,77.57046807770271,1.5689189189189188,POLICE_STATION::Malleshwaram,2.0,19.5,4.5,0.03985849055512775,8,0,['WRONG PARKING'],13.0071,77.5705,osmnx,residential,2,7.0,88.95647933179158,6,1.9051910016765368e-05,1500.0,3000.0,0.008933534271793919,2973.199397184618,0.008933534272124288,30.0,0.17791295866357723,4.088050314464046e-05,4.124900252235108e-05,9.511607996294362e-13,1.3572831010384352,109,
277,63,54,8,113,1.7936507936507937,62,13.027838233333334,77.57445424603175,Sadashivanagar,,5,CAR,40.0,1.0,63.0,63.0,0.0,0.9523809523658353,8.0,55.0,5.874999999265625,6.874999999265625,0.1018867924528302,5.0,POLICE_STATION::Sadashivanagar,13.027838233333334,77.57445424603175,1.6396825396825396,POLICE_STATION::Sadashivanagar,1.0,63.0,0.0,0.10698113196483962,1,0,['WRONG PARKING'],13.0278,77.5745,osmnx,tertiary,2,7.0,66.42635711784355,8,0.008875132751171457,1700.0,3400.0,0.025059299161880263,3314.798382849607,0.02505929916216698,35.0,0.11387375505915713,2.99667036625883e-05,3.073695009022275e-05,9.070386760481346e-13,1.5653311736803834,110,
411,39,39,1,121,3.1025641025641026,39,12.98794847948718,77.73408087948718,Mahadevapura,,2,MOTOR CYCLE,39.0,,94.4,,,0.635593220338983,39.0,39.0,0.0,1.0,0.07358490566037736,39.0,POLICE_STATION::Mahadevapura,12.98794847948718,77.73408087948718,0.8641025641025641,,,,,0.11577358472350995,0,0,"['PARKING ON FOOTPATH', 'WRONG PARKING']",12.9879,77.7341,osmnx,primary,2,7.0,377.8368118476869,3,7.446979692364031e-05,1900.0,3800.0,0.014291464485805561,3745.692434953939,0.014291464486064887,45.0,0.5037824157969047,1.9364448857988944e-05,1.9645207645368936e-05,8.913739557430827e-13,1.1434053261009725,111,
563,132,86,15,233,1.7651515151515151,130,12.998955842424241,77.57006857424243,Malleshwaram,,8,CAR,30.0,2.0,6.0,6.0,5.0,9.999999998333333,26.0,53.0,1.0384615384215976,2.038461538421598,0.16226415094339622,2.0,POLICE_STATION::Malleshwaram,12.998955842424241,77.57006857424243,1.662121212121212,POLICE_STATION::Malleshwaram,2.0,6.0,5.0,0.016226415095421384,2,0,['WRONG PARKING'],12.999,77.5701,osmnx,residential,2,7.0,102.2078477168891,6,0.00010481768737264326,1500.0,3000.0,0.003852895531847261,2988.441313404458,0.003852895532179379,30.0,0.2044156954337714,5.408805031444738e-05,5.429725195389205e-05,8.464795912704046e-13,1.3579144356966864,112,
206,162,57,15,278,1.7160493827160495,153,12.953292750154924,77.54247975876544,Byatarayanapura,"BTP095 - Satellite Bus Stand, Mysore Road",11,SCOOTER,19.0,3.0,34.0,35.0,2.943920288775949,1.7647058823010382,5.0,78.5,14.699999997059999,15.699999997059999,0.10754716981132076,1.2666666666666666,"BTP095 - Satellite Bus Stand, Mysore Road",12.953292750154924,77.54247975876544,1.2728395061728395,"BTP095 - Satellite Bus Stand, Mysore Road",3.0,35.0,2.943920288775949,0.06094339619367295,5,1,['WRONG PARKING'],12.9533,77.5425,osmnx,trunk,2,7.0,309.4733907490982,3,0.008064171466522014,2100.0,4200.0,0.011081594614938397,4153.457302617258,0.011081594615173995,55.0,0.3376073353626465,2.560646900268932e-05,2.5893409267389148e-05,8.332914204937067e-13,1.2022187098143344,113,
434,116,67,11,122,1.0517241379310345,112,12.959644167241379,77.64900728362069,Jeevanbheemanagar,,6,PASSENGER AUTO,33.0,2.0,10.5,10.5,9.5,5.714285713741496,40.0,76.0,0.8999999999775001,1.8999999999775001,0.12641509433962264,3.0,POLICE_STATION::Jeevanbheemanagar,12.959644167241379,77.64900728362069,1.4939655172413795,POLICE_STATION::Jeevanbheemanagar,2.0,10.5,9.5,0.02212264150766942,4,0,['NO PARKING'],12.9596,77.649,osmnx,primary,2,7.0,337.63371137379687,4,0.021193447685947185,1900.0,3800.0,0.004721494794004208,3782.058319782784,0.00472149479426609,45.0,0.45017828183171915,3.326713008936562e-05,3.342494579693569e-05,8.163346997224679e-13,1.3702938385265724,114,
251,60,46,9,85,1.4166666666666667,57,12.96866157,77.53648272333334,Vijayanagara,"BTP022 - Marenahalli Junction, Vijayanagar",5,MOTOR CYCLE,19.0,,94.4,,,0.635593220338983,42.0,18.0,-0.5714285714149661,1.0,0.08679245283018867,2.111111111111111,"BTP022 - Marenahalli Junction, Vijayanagar",12.96866157,77.53648272333334,1.1099999999999999,,,,,0.13655345890465276,3,0,['NO PARKING'],12.9687,77.5365,osmnx,primary,2,7.0,156.67800849760903,4,0.008253532004594053,1900.0,3800.0,0.021653477051787294,3717.7167872032082,0.02165347705204479,45.0,0.20890401133014075,2.2840119165833114e-05,2.3345633300770662e-05,8.040823469414665e-13,1.275041192350582,115,
87,82,40,7,82,1.0,82,12.973666373170731,77.55122360853659,Magadi Road,"BTP070 - Cholurpalya Junction, Magadi Road",4,SCOOTER,19.0,,94.4,,,0.635593220338983,81.0,1.0,-0.987654320975461,1.0,0.07547169811320754,2.7142857142857144,"BTP070 - Cholurpalya Junction, Magadi Road",12.973666373170731,77.55122360853659,0.8414634146341463,,,,,0.11874213817795892,0,0,['NO PARKING'],12.9737,77.5512,osmnx,residential,2,7.0,117.90088085945987,6,0.01222945965849821,1500.0,3000.0,0.014273880719701579,2957.1783578408954,0.014273880720030108,30.0,0.23580176171891187,2.5157232704394128e-05,2.552152389221652e-05,7.257241439701172e-13,1.4471657306916332,116,
76,212,97,20,358,1.6886792452830188,206,12.842083515566038,77.64555589999999,Electronic City,,8,SCOOTER,56.0,1.0,18.0,18.0,0.0,3.3333333331481483,51.0,55.0,0.07843137254748174,1.0784313725474817,0.1830188679245283,2.8,POLICE_STATION::Electronic City,12.842083515566038,77.64555589999999,1.0896226415094339,POLICE_STATION::Electronic City,1.0,18.0,0.0,0.0549056603639371,6,0,['WRONG PARKING'],12.8421,77.6456,osmnx,residential,2,7.0,30.352397895029934,4,6.436456086745057e-06,1500.0,3000.0,0.008546635810146619,2974.36009256956,0.008546635810477099,30.0,0.060704795790057844,6.100628930815576e-05,6.153218246226405e-05,7.250302833713732e-13,1.2143330939667907,117,
699,59,41,12,90,1.5254237288135593,58,12.967494827118644,77.53615902033897,Vijayanagara,"BTP022 - Marenahalli Junction, Vijayanagar",6,CAR,16.0,,94.4,,,0.635593220338983,30.0,29.0,-0.03333333333222222,1.0,0.07735849056603773,1.3333333333333333,"BTP022 - Marenahalli Junction, Vijayanagar",12.967494827118644,77.53615902033897,1.4033898305084744,,,,,0.12171069163240789,1,0,['NO PARKING'],12.9675,77.5362,osmnx,primary,2,7.0,156.8019566350709,4,0.0012007530652627242,1900.0,3800.0,0.024401078125239003,3707.275903124092,0.024401078125495634,45.0,0.20906927551342322,2.0357497517372994e-05,2.0866666681275994e-05,7.136646210956616e-13,1.2231246363691792,118,
454,176,64,20,277,1.5738636363636365,167,12.975744135409672,77.5596741097618,Magadi Road,BTP074 - Leprosy Hospital Junction,8,SCOOTER,21.0,3.0,274.0,346.0,152.45545797598282,0.21897810218898184,20.5,67.5,2.29268292671743,3.29268292671743,0.12075471698113208,1.05,BTP074 - Leprosy Hospital Junction,12.975744135409672,77.5596741097618,1.022159090909091,BTP074 - Leprosy Hospital Junction,3.0,346.0,152.45545797598282,0.5514465383642432,8,0,['WRONG PARKING'],12.9757,77.5597,osmnx,primary,2,7.0,16.372647937398057,4,0.0005512180992688466,1900.0,3800.0,0.08052372746554803,3494.0098356309177,0.08052372746578995,45.0,0.02183019724986359,3.177755710028955e-05,3.456049715420812e-05,6.939420159323728e-13,1.2183433127641186,119,
272,118,25,13,138,1.1694915254237288,98,12.973449623039485,77.62197173472174,Halasur,,7,CAR,8.0,4.0,132.0,141.0,77.85884663928692,0.45454545454201106,1.0,58.5,57.4999999425,58.4999999425,0.04716981132075472,0.6153846153846154,POLICE_STATION::Halasur,12.973449623039485,77.62197173472174,1.6677966101694914,POLICE_STATION::Halasur,4.0,141.0,77.85884663928692,0.10377358467814464,13,2,['NO PARKING'],12.9734,77.622,osmnx,residential,2,7.0,169.31174484615934,4,0.0055412737742005546,1500.0,3000.0,0.024724747532374507,2925.825757402876,0.02472474753269971,30.0,0.3386234896923074,1.5723270440246333e-05,1.6121879849266595e-05,6.777116370933612e-13,1.2550758556420996,120,
241,102,51,8,106,1.0392156862745099,94,12.961897985294119,77.59917252647058,Ashok Nagar,BTP172 - Nanjappa Circle,7,MOTOR CYCLE,15.0,,94.4,,,0.635593220338983,9.0,46.5,4.166666666203704,5.166666666203704,0.09622641509433963,1.875,BTP172 - Nanjappa Circle,12.961897985294119,77.59917252647058,0.9774509803921569,,,,,0.15139622617689763,8,0,['NO PARKING'],12.9619,77.5992,osmnx,residential,2,7.0,43.92799091819863,5,0.0017980883723930992,1500.0,3000.0,0.021140341383305852,2936.5789758500823,0.02114034138363219,30.0,0.08785598183639434,3.207547169810252e-05,3.276820268947516e-05,6.776400837055538e-13,1.2989502819308123,121,
162,52,45,5,92,1.7692307692307692,51,13.028008001923077,77.57363048076924,Sadashivanagar,,4,CAR,38.0,,94.4,,,0.635593220338983,1.0,51.0,49.999999949999996,50.999999949999996,0.08490566037735849,7.6,POLICE_STATION::Sadashivanagar,13.028008001923077,77.57363048076924,1.4692307692307691,,,,,0.13358490545020377,1,0,['WRONG PARKING'],13.028,77.5736,osmnx,tertiary,2,7.0,62.71742946903305,6,0.008870434138228134,1700.0,3400.0,0.028038150480597757,3304.6702883659677,0.02803815048088354,35.0,0.10751559337548217,2.4972253052156917e-05,2.5692626788288576e-05,6.541441250435333e-13,1.422439443654116,122,
249,57,41,14,83,1.456140350877193,53,12.960880652631579,77.51173931929824,Jnanabharathi,,5,CAR,16.0,,94.4,,,0.635593220338983,21.0,18.0,-0.14285714285034012,1.0,0.07735849056603773,1.1428571428571428,POLICE_STATION::Jnanabharathi,12.960880652631579,77.51173931929824,1.763157894736842,,,,,0.12171069163240789,3,0,['NO PARKING'],12.9609,77.5117,osmnx,secondary,2,7.0,89.08410999914251,4,0.00897138995194873,1800.0,3600.0,0.030656452399272116,3489.6367713626205,0.03065645239954129,40.0,0.13362616499871044,2.148846960167118e-05,2.2168063794160704e-05,6.491857382438173e-13,1.2803254515952178,123,
49,322,130,21,523,1.624223602484472,303,12.975695475185143,77.55977060421306,Magadi Road,BTP074 - Leprosy Hospital Junction,9,SCOOTER,46.0,10.0,40.0,32.0,34.91704454847231,1.4999999999625002,102.0,59.0,-0.42156862744684737,1.0,0.24528301886792453,2.1904761904761907,BTP074 - Leprosy Hospital Junction,12.975695475185143,77.55977060421306,1.0027950310559006,BTP074 - Leprosy Hospital Junction,10.0,32.0,34.91704454847231,0.1635220124736897,18,0,['WRONG PARKING'],12.9757,77.5598,osmnx,primary,2,7.0,11.18258412618673,4,0.0005537283171426772,1900.0,3800.0,0.023425580221921635,3710.9827951566976,0.023425580222178666,45.0,0.014910112168248644,6.454816285996315e-05,6.609651200430889e-05,5.633057523775418e-13,1.218361790851677,124,
751,43,31,7,54,1.255813953488372,43,12.927860079069768,77.58581977441861,Jayanagara,BTP225 - Geetha Junction,3,SCOOTER,19.0,,94.4,,,0.635593220338983,23.0,20.0,-0.13043478260302457,1.0,0.05849056603773585,2.7142857142857144,BTP225 - Geetha Junction,12.927860079069768,77.58581977441861,1.044186046511628,,,,,0.09202515708791817,0,0,['NO PARKING'],12.9279,77.5858,osmnx,residential,2,7.0,155.22079840980356,5,9.654684130117585e-07,1500.0,3000.0,0.013727340706502491,2958.8179778804924,0.013727340706831237,30.0,0.31044159681959677,1.949685534590545e-05,1.976822044308889e-05,5.348005770351441e-13,1.2857213926302227,125,
103,141,45,16,299,2.120567375886525,134,12.959541207092197,77.57740102553191,City Market,BTP104 - Medical College Circle,12,SCOOTER,12.0,,94.4,,,0.635593220338983,53.0,17.5,-0.669811320742079,1.0,0.08490566037735849,0.75,BTP104 - Medical College Circle,12.959541207092197,77.57740102553191,1.4936170212765958,,,,,0.13358490545020377,6,0,['WRONG PARKING'],12.9595,77.5774,osmnx,primary,2,7.0,79.10221403915612,4,0.0004858237054275169,1900.0,3800.0,0.028503526933935073,3691.6865976510467,0.02850352693419078,45.0,0.1054696187188725,2.234359483614109e-05,2.2999151778311685e-05,5.15702083148452e-13,1.2178619348933617,126,
120,103,41,11,178,1.7281553398058251,99,13.005869096116504,77.68609715825242,K.R. Pura,,5,SCOOTER,18.0,1.0,9.0,9.0,0.0,6.666666665925926,46.0,28.5,-0.38043478260042535,1.0,0.07735849056603773,1.6363636363636365,POLICE_STATION::K.R. Pura,13.005869096116504,77.68609715825242,1.241747572815534,POLICE_STATION::K.R. Pura,1.0,9.0,0.0,0.011603773584454401,4,0,['WRONG PARKING'],13.0059,77.6861,osmnx,tertiary,2,7.0,819.2947925320815,6,0.0001690213368379252,1700.0,3400.0,0.0020584225259912626,3393.0013634116294,0.0020584225262848532,35.0,1.4045053586263854,2.2752497225298524e-05,2.279942808164148e-05,4.941738139897455e-13,1.3583870483207807,127,
270,183,27,8,308,1.6830601092896176,123,12.981231009289617,77.59848063715847,Shivajinagar,BTP042 - Minsk Square Junction (CTO),5,SCOOTER,12.0,7.0,184.28571428571428,192.0,18.147918304188785,0.32558139534707053,28.0,155.0,4.535714285552296,5.535714285552296,0.0509433962264151,1.5,BTP042 - Minsk Square Junction (CTO),12.981231009289617,77.59848063715847,0.9180327868852459,BTP042 - Minsk Square Junction (CTO),7.0,192.0,18.147918304188785,0.15646900221568347,38,2,['WRONG PARKING'],12.9812,77.5985,osmnx,residential,2,7.0,123.74213174435968,6,4.956071186793694e-06,1500.0,3000.0,0.02052052487781387,2938.4384253665585,0.020520524878140378,30.0,0.2474842634887111,1.6981132075466038e-05,1.7336894245127076e-05,4.806884331610339e-13,1.357179339469837,128,
356,61,42,13,68,1.1147540983606556,55,12.911772913114755,77.6380267704918,HSR Layout,,3,CAR,20.0,,94.4,,,0.635593220338983,5.0,28.0,4.59999999908,5.59999999908,0.07924528301886792,1.5384615384615385,POLICE_STATION::HSR Layout,12.911772913114755,77.6380267704918,1.321311475409836,,,,,0.12467924508685686,4,0,['NO PARKING'],12.9118,77.638,osmnx,tertiary,2,7.0,60.69362165356742,4,0.005991310783785769,1700.0,3400.0,0.023534302465023582,3319.9833716189196,0.023534302465310852,35.0,0.10404620854896975,2.330743618201312e-05,2.386918070020386e-05,4.557333208836634e-13,1.2583886450833703,129,
275,74,43,10,97,1.3108108108108107,74,12.935949622972972,77.61553060540541,Adugodi,BTP135 - UCO Bank Junction,5,CAR,15.0,,94.4,,,0.635593220338983,42.0,32.0,-0.23809523808956917,1.0,0.08113207547169811,1.5,BTP135 - UCO Bank Junction,12.935949622972972,77.61553060540541,1.354054054054054,,,,,0.12764779854130584,0,0,['NO PARKING'],12.9359,77.6155,osmnx,secondary,2,7.0,65.18168909365299,5,0.0003133910468636168,1800.0,3600.0,0.024691717011605517,3511.10981875822,0.024691717011876446,40.0,0.09777253364047706,2.2536687631020994e-05,2.3107245190174402e-05,4.191767347701914e-13,1.28802120383559,130,
360,205,86,22,393,1.9170731707317072,194,12.996214841951218,77.66855806146341,Mahadevapura,,15,CAR,34.0,6.0,30.833333333333332,5.0,55.02247015740226,1.9459459458828343,57.5,45.0,-0.21739130434404538,1.0,0.16226415094339622,1.5454545454545454,POLICE_STATION::Mahadevapura,12.996214841951218,77.66855806146341,1.640487804878049,POLICE_STATION::Mahadevapura,6.0,5.0,55.02247015740226,0.08338574419465422,10,0,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",12.9962,77.6686,osmnx,trunk,3,10.5,128.363778357975,3,0.04697892060242176,2100.0,6300.0,0.013027932994188847,6217.924022136611,0.01302793299434546,55.0,0.140033212754152,2.5756214435455627e-05,2.6096193901001174e-05,4.1266311774305953e-13,1.48867597288683,131,
