cluster_key,week_start,records_week,active_days_week,severity_sum_week,severity_mean_week,peak_window_records_week,unique_vehicles_week,unique_vehicle_types_week,dominant_vehicle_type_week,records_per_active_day_week,peak_window_ratio_week,repeat_vehicle_ratio_week,prev_records_week,weekly_growth_pct,growth_surge_week,weekly_pressure_raw,week_index,hotspot_age_weeks,lag1_pressure_raw,lag2_pressure_raw,rolling_4w_mean_pressure_raw,rolling_4w_std_pressure_raw,rolling_4w_mean_records_week,rolling_4w_mean_severity_week,rolling_4w_mean_growth_week,rolling_4w_trend_slope_records_week,rolling_4w_pressure_acceleration,cluster_label,cluster_label_display,risk_band,ccs_score,delay_minutes_per_vehicle,records_total,distinct_days,severity_sum,severity_mean,growth_pct_change,growth_multiplier,criticality_factor,context_multiplier,layer_b_priority_boost,layer_b_alert_flag,validation_uncertainty,resurgence_score,persistence_score,anomaly_score,rop,tvs,vdi,nearby_sensitive_poi_count,road_class,lane_count,carriageway_width_m,link_length_m,junction_degree,betweenness_centrality,geometry_source,mappls_address,road_node_id,road_node_distance_m,road_node_degree,road_node_betweenness,source_pressure_score,source_pressure_norm,spillover_out_score,spillover_in_score,spillover_total_score,propagation_radius_m,network_pagerank,network_component_id,network_component_size,neighbor_count,in_neighbor_count,out_neighbor_count,influence_asymmetry,network_vulnerability_score,layer_d_alert_flag,dominant_vehicle_type,current_week_risk_raw,target_next_week_risk_raw,target_next_week_records_week,target_next_week_growth_surge_week,escalation_flag
232,2024-01-08,18,5,35,1.9444444444444444,7,18,4,SCOOTER,3.6,0.3888888888888889,0.0,,0.0,0.0,4.884678862043091,0,1,4.884678862043091,4.884678862043091,4.884678862043091,0.0,18.0,35.0,0.0,0.0,0.0,BTP032 - Windsor Circle,BTP032 - Windsor Circle (Cluster 232),Critical,7.742290455719083,60.0,230,15,407,1.7695652173913043,4.888888888617284,5.888888888617284,1.3934788593777991,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,residential,2,7.0,124.98632531789193,6,9.384352974474292e-05,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,SCOOTER,4.884678862043091,54.595410928092186,130.0,6.222222221876543,1
232,2024-01-15,130,7,256,1.9692307692307693,32,105,6,SCOOTER,18.571428571428573,0.24615384615384617,0.19230769230769232,18.0,6.222222221876543,6.222222221876543,54.595410928092186,1,2,4.884678862043091,4.884678862043091,29.740044895067637,24.855366033024545,74.0,145.5,3.1111111109382716,111.99999999999999,24.855366033024545,BTP032 - Windsor Circle,BTP032 - Windsor Circle (Cluster 232),Critical,7.742290455719083,60.0,230,15,407,1.7695652173913043,4.888888888617284,5.888888888617284,1.3934788593777991,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,residential,2,7.0,124.98632531789193,6,9.384352974474292e-05,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,SCOOTER,54.595410928092186,6.402973515999959,82.0,0.0,0
234,2024-01-15,82,4,135,1.646341463414634,5,80,5,MAXI-CAB,20.5,0.06097560975609756,0.024390243902439025,,0.0,0.0,6.200536554753427,0,1,6.200536554753427,6.200536554753427,6.200536554753427,0.0,82.0,135.0,0.0,0.0,0.0,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 234),Moderate,0.7254946986625858,42.57952369229359,97,6,165,1.7010309278350515,-0.8,1.0,1.2007930748034907,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trunk,3,10.5,124.05465799458295,3,0.0065886782731965,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,MAXI-CAB,6.200536554753427,3.8816242111356933,15.0,0.0,0
235,2024-01-15,31,4,56,1.8064516129032258,0,31,7,CAR,7.75,0.0,0.0,,0.0,0.0,4.717872745101563,0,1,4.717872745101563,4.717872745101563,4.717872745101563,0.0,31.0,56.0,0.0,0.0,0.0,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 235),Critical,3.886182592712976,60.0,80,8,120,1.5,0.580645161271592,1.5806451612715922,1.305929881290119,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tertiary,2,7.0,212.4606540060012,4,0.0105985260506778,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,CAR,4.717872745101563,10.66367508629614,49.0,0.580645161271592,1
236,2024-01-15,1,1,1,1.0,0,1,1,MAXI-CAB,1.0,0.0,0.0,,0.0,0.0,0.8317766166719344,0,1,0.8317766166719344,0.8317766166719344,0.8317766166719344,0.0,1.0,1.0,0.0,0.0,0.0,POLICE_STATION::Banashankari,POLICE_STATION::Banashankari (Cluster 236),Watch,0.3620853109992276,60.0,18,4,18,1.0,8.0,9.0,1.39360038833828,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,residential,2,7.0,92.21753703917642,6,0.0001121874295919,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,SCOOTER,0.8317766166719344,24.483149008061627,17.0,15.999999983999999,1
239,2024-01-15,39,5,39,1.0,19,37,7,CAR,7.8,0.48717948717948717,0.05128205128205128,,0.0,0.0,5.787247964106952,0,1,5.787247964106952,5.787247964106952,5.787247964106952,0.0,39.0,39.0,0.0,0.0,0.0,BTP137 - Madiwala Traffic PS Junction,BTP137 - Madiwala Traffic PS Junction (Cluster 239),High,1.121499680691227,60.0,76,9,76,1.0,-0.0512820512807363,1.0,1.3600836124980376,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,primary,2,7.0,209.8164526252711,4,0.0187726321871615,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,CAR,5.787247964106952,5.190933763069005,37.0,0.0,0
240,2023-11-06,15,3,27,1.8,0,15,4,BUS (BMTC/KSRTC),5.0,0.0,0.0,,0.0,0.0,3.770720662246102,0,1,3.770720662246102,3.770720662246102,3.770720662246102,0.0,15.0,27.0,0.0,0.0,0.0,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 240),Critical,9.074578183805704,40.88462951961741,593,72,822,1.386172006745363,0.5782608695501322,1.578260869550132,1.2423661839929965,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tertiary,2,7.0,37.4506938966808,4,0.0010040549672517,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,MOTOR CYCLE,3.770720662246102,10.583830643841882,29.0,0.9333333332711111,1
240,2023-11-13,29,5,44,1.5172413793103448,9,27,6,MOTOR CYCLE,5.8,0.3103448275862069,0.06896551724137931,15.0,0.9333333332711111,0.9333333332711111,10.583830643841882,1,2,3.770720662246102,3.770720662246102,7.177275653043992,3.40655499079789,22.0,35.5,0.46666666663555556,13.999999999999995,3.4065549907978903,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 240),Critical,9.074578183805704,40.88462951961741,593,72,822,1.386172006745363,0.5782608695501322,1.578260869550132,1.2423661839929965,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tertiary,2,7.0,37.4506938966808,4,0.0010040549672517,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,MOTOR CYCLE,10.583830643841882,13.072698403353609,56.0,0.931034482726516,1
240,2023-11-20,56,7,76,1.3571428571428572,28,53,7,SCOOTER,8.0,0.5,0.05357142857142857,29.0,0.931034482726516,0.931034482726516,13.072698403353609,2,3,10.583830643841882,3.770720662246102,9.142416569813864,3.9319166974576505,33.333333333333336,49.0,0.6214559386658757,20.499999999999996,1.9651409167698723,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 240),Critical,9.074578183805704,40.88462951961741,593,72,822,1.386172006745363,0.5782608695501322,1.578260869550132,1.2423661839929965,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tertiary,2,7.0,37.4506938966808,4,0.0010040549672517,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,MOTOR CYCLE,13.072698403353609,5.240100547715372,31.0,0.0,0
240,2023-11-27,31,7,52,1.6774193548387097,6,30,7,CAR,4.428571428571429,0.1935483870967742,0.03225806451612903,56.0,-0.4464285714205995,0.0,5.240100547715372,3,4,13.072698403353609,10.583830643841882,8.166837564289242,3.8013471131785566,32.75,49.75,0.3544848111442569,7.500000000000002,-0.9755790055246223,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 240),Critical,9.074578183805704,40.88462951961741,593,72,822,1.386172006745363,0.5782608695501322,1.578260869550132,1.2423661839929965,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tertiary,2,7.0,37.4506938966808,4,0.0010040549672517,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,MOTOR CYCLE,5.240100547715372,12.400843176386656,59.0,0.9032258064224766,1
240,2023-12-04,59,6,85,1.4406779661016949,23,57,8,SCOOTER,9.833333333333334,0.3898305084745763,0.03389830508474576,31.0,0.9032258064224766,0.9032258064224766,12.400843176386656,4,5,5.240100547715372,13.072698403353609,10.32436819282438,3.0733599510168794,43.75,64.25,0.5802912627498761,6.5,2.157530628535138,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 240),Critical,9.074578183805704,40.88462951961741,593,72,822,1.386172006745363,0.5782608695501322,1.578260869550132,1.2423661839929965,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tertiary,2,7.0,37.4506938966808,4,0.0010040549672517,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,MOTOR CYCLE,12.400843176386656,6.223244686577558,40.0,0.0,0
240,2023-12-11,40,7,59,1.475,21,39,7,SCOOTER,5.714285714285714,0.525,0.025,59.0,-0.3220338982996266,0.0,6.223244686577558,5,6,12.400843176386656,5.240100547715372,9.234221703508299,3.527760668306008,46.5,68.0,0.2664494548571916,-2.000000000000001,-1.0901464893160817,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 240),Critical,9.074578183805704,40.88462951961741,593,72,822,1.386172006745363,0.5782608695501322,1.578260869550132,1.2423661839929965,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tertiary,2,7.0,37.4506938966808,4,0.0010040549672517,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,MOTOR CYCLE,6.223244686577558,13.522751046656905,85.0,1.1249999999718752,1
240,2023-12-18,85,7,105,1.2352941176470589,16,81,11,MOTOR CYCLE,12.142857142857142,0.18823529411764706,0.047058823529411764,40.0,1.1249999999718752,1.1249999999718752,13.522751046656905,6,7,6.223244686577558,12.400843176386656,9.346734864334124,3.653331528815261,53.75,75.25,0.31494083416853147,14.300000000000002,0.11251316082582541,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 240),Critical,9.074578183805704,40.88462951961741,593,72,822,1.386172006745363,0.5782608695501322,1.578260869550132,1.2423661839929965,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tertiary,2,7.0,37.4506938966808,4,0.0010040549672517,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,MOTOR CYCLE,13.522751046656905,6.465511914410404,64.0,0.0,0
240,2023-12-25,64,7,83,1.296875,27,63,7,MOTOR CYCLE,9.142857142857142,0.421875,0.015625,85.0,-0.24705882352650518,0.0,6.465511914410404,7,8,13.522751046656905,6.223244686577558,9.65308770600788,3.333501052199948,62.0,83.0,0.36478327114205505,5.999999999999999,0.30635284167375687,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 240),Critical,9.074578183805704,40.88462951961741,593,72,822,1.386172006745363,0.5782608695501322,1.578260869550132,1.2423661839929965,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tertiary,2,7.0,37.4506938966808,4,0.0010040549672517,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,MOTOR CYCLE,6.465511914410404,5.844237296709272,42.0,0.0,0
240,2024-01-01,42,7,66,1.5714285714285714,13,41,5,MOTOR CYCLE,6.0,0.30952380952380953,0.023809523809523808,64.0,-0.3437499999946289,0.0,5.844237296709272,8,9,6.465511914410404,13.522751046656905,8.013936236088535,3.1882137714610397,57.75,78.25,0.053039319537778656,-1.4999999999999944,-1.6391514699193461,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 240),Critical,9.074578183805704,40.88462951961741,593,72,822,1.386172006745363,0.5782608695501322,1.578260869550132,1.2423661839929965,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tertiary,2,7.0,37.4506938966808,4,0.0010040549672517,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,MOTOR CYCLE,5.844237296709272,14.076791859330035,83.0,0.9761904761672336,1
240,2024-01-08,83,6,88,1.0602409638554218,49,81,6,CAR,13.833333333333334,0.5903614457831325,0.024096385542168676,42.0,0.9761904761672336,0.9761904761672336,14.076791859330035,9,10,5.844237296709272,6.465511914410404,9.977323029276654,3.8337618436156897,68.5,85.5,0.37759541315449374,-2.8000000000000003,1.9633867931881195,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 240),Critical,9.074578183805704,40.88462951961741,593,72,822,1.386172006745363,0.5782608695501322,1.578260869550132,1.2423661839929965,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tertiary,2,7.0,37.4506938966808,4,0.0010040549672517,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,MOTOR CYCLE,14.076791859330035,5.723680798939392,38.0,0.0,0
240,2024-01-15,38,6,50,1.3157894736842106,18,38,7,SCOOTER,6.333333333333333,0.47368421052631576,0.0,83.0,-0.542168674692263,0.0,5.723680798939392,10,11,14.076791859330035,5.844237296709272,8.027555467347275,3.5038535111120805,56.75,71.75,-0.03919675551154084,-3.6999999999999975,-1.949767561929379,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 240),Critical,9.074578183805704,40.88462951961741,593,72,822,1.386172006745363,0.5782608695501322,1.578260869550132,1.2423661839929965,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tertiary,2,7.0,37.4506938966808,4,0.0010040549672517,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,MOTOR CYCLE,5.723680798939392,9.831624076169016,51.0,0.342105263148892,1
241,2024-01-08,9,1,9,1.0,0,9,3,SCOOTER,9.0,0.0,0.0,,0.0,0.0,2.763102111592855,0,1,2.763102111592855,2.763102111592855,2.763102111592855,0.0,9.0,9.0,0.0,0.0,0.0,BTP172 - Nanjappa Circle,BTP172 - Nanjappa Circle (Cluster 241),Critical,5.040446808522133,60.0,102,8,106,1.03921568627451,4.166666666203704,5.166666666203704,1.3261981108724243,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,residential,2,7.0,43.92799091819863,5,0.001798088372393,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,MOTOR CYCLE,2.763102111592855,19.428098456672878,39.0,3.333333332962963,1
241,2024-01-15,39,4,42,1.0769230769230769,0,39,6,MOTOR CYCLE,9.75,0.0,0.0,9.0,3.333333332962963,3.333333332962963,19.428098456672878,1,2,2.763102111592855,2.763102111592855,11.095600284132866,8.332498172540012,24.0,25.5,1.6666666664814815,29.999999999999993,8.33249817254001,BTP172 - Nanjappa Circle,BTP172 - Nanjappa Circle (Cluster 241),Critical,5.040446808522133,60.0,102,8,106,1.03921568627451,4.166666666203704,5.166666666203704,1.3261981108724243,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,residential,2,7.0,43.92799091819863,5,0.001798088372393,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,MOTOR CYCLE,19.428098456672878,10.196986362898887,54.0,0.3846153846055227,0
244,2024-01-15,71,5,72,1.0140845070422535,32,71,3,PASSENGER AUTO,14.2,0.4507042253521127,0.0,,0.0,0.0,6.30326798870571,0,1,6.30326798870571,6.30326798870571,6.30326798870571,0.0,71.0,72.0,0.0,0.0,0.0,BTP048 - Shanthala Junction,BTP048 - Shanthala Junction (Cluster 244),High,1.6473845138559513,60.0,114,8,148,1.2982456140350878,-0.3943661971775441,1.0,1.447517303303328,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,primary,2,7.0,515.5257102177723,4,0.0319701026588257,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,PASSENGER AUTO,6.30326798870571,7.087220272198782,43.0,0.0,0
246,2024-01-15,1,1,1,1.0,0,1,1,CAR,1.0,0.0,0.0,,0.0,0.0,0.8317766166719344,0,1,0.8317766166719344,0.8317766166719344,0.8317766166719344,0.0,1.0,1.0,0.0,0.0,0.0,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 246),High,1.580854889832832,60.0,17,4,17,1.0,8.0,9.0,1.210184918152975,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,secondary,2,7.0,89.95300201847832,3,0.0080063077263021,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,CAR,0.8317766166719344,24.223974091680645,16.0,14.999999984999999,1
247,2024-01-08,1,1,2,2.0,0,1,1,SCOOTER,1.0,0.0,0.0,,0.0,0.0,0.9704060527839233,0,1,0.9704060527839233,0.9704060527839233,0.9704060527839233,0.0,1.0,2.0,0.0,0.0,0.0,BTP008 - Navarang Theatre,BTP008 - Navarang Theatre (Cluster 247),Critical,3.787504938893557,60.0,61,8,119,1.950819672131148,8.0,9.0,1.2486097876399045,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,secondary,2,7.0,217.9754503215948,4,0.001946480867473,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,SCOOTER,0.9704060527839233,35.24623405300973,44.0,42.999999957,1
247,2024-01-15,44,4,88,2.0,9,44,5,SCOOTER,11.0,0.20454545454545456,0.0,1.0,42.999999957,42.999999957,35.24623405300973,1,2,0.9704060527839233,0.9704060527839233,18.108320052896826,17.137914000112904,22.5,45.0,21.4999999785,42.99999999999999,17.137914000112904,BTP008 - Navarang Theatre,BTP008 - Navarang Theatre (Cluster 247),Critical,3.787504938893557,60.0,61,8,119,1.950819672131148,8.0,9.0,1.2486097876399045,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,secondary,2,7.0,217.9754503215948,4,0.001946480867473,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,SCOOTER,35.24623405300973,4.3427848289361695,16.0,0.0,0
248,2024-01-15,38,3,38,1.0,0,38,4,MAXI-CAB,12.666666666666666,0.0,0.0,,0.0,0.0,4.396273975355576,0,1,4.396273975355576,4.396273975355576,4.396273975355576,0.0,38.0,38.0,0.0,0.0,0.0,POLICE_STATION::Chikkajala,POLICE_STATION::Chikkajala (Cluster 248),Watch,0.1195172531575589,60.0,45,4,45,1.0,-0.8,1.0,1.2412238117644712,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,primary,2,7.0,368.0941048418436,4,0.0008316223086878,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,MAXI-CAB,4.396273975355576,2.495329850015803,7.0,0.0,0
249,2024-01-08,21,6,34,1.619047619047619,18,21,4,CAR,3.5,0.8571428571428571,0.0,,0.0,0.0,5.845644911793277,0,1,5.845644911793277,5.845644911793277,5.845644911793277,0.0,21.0,34.0,0.0,0.0,0.0,POLICE_STATION::Jnanabharathi,POLICE_STATION::Jnanabharathi (Cluster 249),High,1.1781532570294555,60.0,57,14,83,1.456140350877193,-0.1428571428503401,1.0,1.2951500492867165,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,secondary,2,7.0,89.08410999914251,4,0.0089713899519487,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,CAR,5.845644911793277,6.819248043754262,24.0,0.14285714285034012,1
249,2024-01-15,24,5,34,1.4166666666666667,16,22,3,CAR,4.8,0.6666666666666666,0.08333333333333333,21.0,0.14285714285034012,0.14285714285034012,6.819248043754262,1,2,5.845644911793277,5.845644911793277,6.33244647777377,0.4868015659804925,22.5,34.0,0.07142857142517006,2.999999999999999,0.4868015659804925,POLICE_STATION::Jnanabharathi,POLICE_STATION::Jnanabharathi (Cluster 249),High,1.1781532570294555,60.0,57,14,83,1.456140350877193,-0.1428571428503401,1.0,1.2951500492867165,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,secondary,2,7.0,89.08410999914251,4,0.0089713899519487,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,CAR,6.819248043754262,4.14132448340144,12.0,0.0,0
250,2024-01-15,43,4,64,1.4883720930232558,18,30,3,SCOOTER,10.75,0.4186046511627907,0.3023255813953488,,0.0,0.0,7.7338028090548585,0,1,7.7338028090548585,7.7338028090548585,7.7338028090548585,0.0,43.0,64.0,0.0,0.0,0.0,POLICE_STATION::Jalahalli,POLICE_STATION::Jalahalli (Cluster 250),High,1.2772883489984077,60.0,65,6,95,1.4615384615384617,-0.4883720930118984,1.0,1.410253693680879,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tertiary,2,7.0,710.2869173095183,6,0.0026258809897093,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,SCOOTER,7.7338028090548585,6.576763900849736,22.0,0.0,0
251,2024-01-15,42,6,65,1.5476190476190477,31,41,5,MOTOR CYCLE,7.0,0.7380952380952381,0.023809523809523808,,0.0,0.0,6.903630827298325,0,1,6.903630827298325,6.903630827298325,6.903630827298325,0.0,42.0,65.0,0.0,0.0,0.0,"BTP022 - Marenahalli Junction, Vijayanagar","BTP022 - Marenahalli Junction, Vijayanagar (Cluster 251)",High,1.2176781562287038,60.0,60,9,85,1.4166666666666667,-0.5714285714149661,1.0,1.290394215966544,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,primary,2,7.0,156.67800849760903,4,0.008253532004594,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,MOTOR CYCLE,6.903630827298325,5.098241565778929,18.0,0.0,0
252,2024-01-08,22,2,30,1.3636363636363635,3,22,4,MOTOR CYCLE,11.0,0.13636363636363635,0.0,,0.0,0.0,4.262717343143348,0,1,4.262717343143348,4.262717343143348,4.262717343143348,0.0,22.0,30.0,0.0,0.0,0.0,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 252),Moderate,0.969424522219914,60.0,64,10,102,1.59375,-0.0454545454524793,1.0,1.5772252587823958,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tertiary,2,7.0,66.52058661813035,8,0.0041094519354236,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,MOTOR CYCLE,4.262717343143348,8.125016010979282,34.0,0.545454545429752,1
252,2024-01-15,34,5,61,1.7941176470588236,6,34,4,MOTOR CYCLE,6.8,0.17647058823529413,0.0,22.0,0.545454545429752,0.545454545429752,8.125016010979282,1,2,4.262717343143348,4.262717343143348,6.193866677061315,1.9311493339179668,28.0,45.5,0.272727272714876,11.999999999999993,1.9311493339179675,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 252),Moderate,0.969424522219914,60.0,64,10,102,1.59375,-0.0454545454524793,1.0,1.5772252587823958,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tertiary,2,7.0,66.52058661813035,8,0.0041094519354236,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,MOTOR CYCLE,8.125016010979282,2.9765526696101596,8.0,0.0,0
253,2024-01-15,21,3,35,1.6666666666666667,8,21,3,SCOOTER,7.0,0.38095238095238093,0.0,,0.0,0.0,4.906416592632249,0,1,4.906416592632249,4.906416592632249,4.906416592632249,0.0,21.0,35.0,0.0,0.0,0.0,POLICE_STATION::Pulikeshinagar(F.Town),POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 253),Moderate,0.7542838695494247,60.0,27,6,42,1.5555555555555556,-0.7142857142517007,1.0,1.3934234251151234,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,primary,2,7.0,129.36862712941107,6,8.547613683197436e-05,osmnx,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,SCOOTER,4.906416592632249,3.966593697356734,6.0,0.0,0
