st_dbscan_cluster_id,week_start,weekly_count,cluster_label,emerging_hotspot_score,alert_level,emerging_rank
92,2024-03-04,1,CLUSTER::92,77.71293471717851,Emerging-Critical,63
92,2024-03-11,22,CLUSTER::92,77.71293471717851,Emerging-Critical,63
93,2023-11-13,12,CLUSTER::93,24.140969258742633,Emerging-Watch,435
93,2023-11-20,10,CLUSTER::93,24.140969258742633,Emerging-Watch,435
94,2024-03-04,2,CLUSTER::94,74.905804865675,Emerging-Critical,88
94,2024-03-11,33,CLUSTER::94,74.905804865675,Emerging-Critical,88
94,2024-03-18,19,CLUSTER::94,74.905804865675,Emerging-Critical,88
95,2023-11-13,69,POLICE_STATION::Shivajinagar,62.549740143771324,Emerging-High,163
95,2023-11-20,98,POLICE_STATION::Shivajinagar,62.549740143771324,Emerging-High,163
96,2023-11-20,3,CLUSTER::96,91.46645953928423,Emerging-Critical,8
96,2023-11-27,95,CLUSTER::96,91.46645953928423,Emerging-Critical,8
97,2023-11-13,16,BTP048 - Shanthala Junction,81.64276891300398,Emerging-Critical,38
97,2023-11-20,73,BTP048 - Shanthala Junction,81.64276891300398,Emerging-Critical,38
97,2023-11-27,59,BTP048 - Shanthala Junction,81.64276891300398,Emerging-Critical,38
98,2023-11-13,20,POLICE_STATION::Hulimavu,20.894479986444676,Stable,639
99,2024-03-04,9,CLUSTER::99,66.91508651261877,Emerging-Critical,137
99,2024-03-11,32,CLUSTER::99,66.91508651261877,Emerging-Critical,137
100,2024-03-04,6,CLUSTER::100,93.72390887920767,Emerging-Critical,4
100,2024-03-11,138,CLUSTER::100,93.72390887920767,Emerging-Critical,4
101,2023-11-20,3,POLICE_STATION::Yeshwanthpura,75.49829878231355,Emerging-Critical,85
101,2023-11-27,41,POLICE_STATION::Yeshwanthpura,75.49829878231355,Emerging-Critical,85
101,2023-12-04,21,POLICE_STATION::Yeshwanthpura,75.49829878231355,Emerging-Critical,85
102,2023-11-06,17,CLUSTER::102,48.43956995798024,Emerging-High,216
102,2023-11-13,32,CLUSTER::102,48.43956995798024,Emerging-High,216
103,2023-11-06,22,CLUSTER::103,37.22634397972106,Emerging-High,292
103,2023-11-13,84,CLUSTER::103,37.22634397972106,Emerging-High,292
103,2023-11-20,31,CLUSTER::103,37.22634397972106,Emerging-High,292
103,2023-11-27,4,CLUSTER::103,37.22634397972106,Emerging-High,292
104,2024-03-11,110,CLUSTER::104,23.226603330783817,Emerging-Watch,460
104,2024-03-18,3,CLUSTER::104,23.226603330783817,Emerging-Watch,460
105,2024-03-11,23,CLUSTER::105,21.59387826646278,Stable,566
106,2023-11-06,27,CLUSTER::106,62.793282618012384,Emerging-Critical,160
106,2023-11-13,58,CLUSTER::106,62.793282618012384,Emerging-Critical,160
107,2024-03-11,19,CLUSTER::107,17.159588797112946,Stable,765
107,2024-03-18,2,CLUSTER::107,17.159588797112946,Stable,765
108,2024-03-11,25,CLUSTER::108,22.117451812891595,Stable,509
109,2024-03-11,26,CLUSTER::109,21.894166623313343,Stable,521
110,2023-11-06,28,BTP057 - Anand Rao Junction,48.904832838905136,Emerging-High,213
110,2023-11-13,88,BTP057 - Anand Rao Junction,48.904832838905136,Emerging-High,213
110,2023-11-20,1,BTP057 - Anand Rao Junction,48.904832838905136,Emerging-High,213
111,2023-11-06,7,CLUSTER::111,47.269212134292054,Emerging-High,222
111,2023-11-13,16,CLUSTER::111,47.269212134292054,Emerging-High,222
112,2024-03-04,18,CLUSTER::112,52.13175064135102,Emerging-High,196
112,2024-03-11,64,CLUSTER::112,52.13175064135102,Emerging-High,196
112,2024-03-18,7,CLUSTER::112,52.13175064135102,Emerging-High,196
113,2024-03-11,28,CLUSTER::113,23.210372587355927,Emerging-Watch,461
114,2023-11-06,19,CLUSTER::114,24.08485004225626,Emerging-Watch,436
114,2023-11-13,13,CLUSTER::114,24.08485004225626,Emerging-Watch,436
115,2023-11-06,1,CLUSTER::115,77.65610032245877,Emerging-Critical,64
115,2023-11-13,22,CLUSTER::115,77.65610032245877,Emerging-Critical,64
116,2024-03-11,66,POLICE_STATION::HAL Old Airport,33.17199025223032,Emerging-High,314
117,2024-03-11,20,CLUSTER::117,20.243830309402703,Stable,723
118,2024-03-04,2,CLUSTER::118,73.44853717319381,Emerging-Critical,100
118,2024-03-11,24,CLUSTER::118,73.44853717319381,Emerging-Critical,100
119,2024-03-04,1,CLUSTER::119,80.37213494941605,Emerging-Critical,45
119,2024-03-11,72,CLUSTER::119,80.37213494941605,Emerging-Critical,45
119,2024-03-18,6,CLUSTER::119,80.37213494941605,Emerging-Critical,45
120,2023-11-27,46,POLICE_STATION::K.R. Pura,31.996171776383886,Emerging-Watch,326
120,2023-12-04,53,POLICE_STATION::K.R. Pura,31.996171776383886,Emerging-Watch,326
120,2023-12-11,4,POLICE_STATION::K.R. Pura,31.996171776383886,Emerging-Watch,326
121,2023-11-27,25,BTP067 - Jai Muni Rao Circle,19.103520259493838,Stable,750
121,2023-12-04,6,BTP067 - Jai Muni Rao Circle,19.103520259493838,Stable,750
122,2023-11-27,29,CLUSTER::122,14.985047883667596,Stable,785
122,2023-12-04,1,CLUSTER::122,14.985047883667596,Stable,785
123,2023-11-06,11,BTP042 - Minsk Square Junction (CTO),55.2163661955983,Emerging-High,183
123,2023-11-13,131,BTP042 - Minsk Square Junction (CTO),55.2163661955983,Emerging-High,183
123,2023-11-20,126,BTP042 - Minsk Square Junction (CTO),55.2163661955983,Emerging-High,183
123,2023-11-27,65,BTP042 - Minsk Square Junction (CTO),55.2163661955983,Emerging-High,183
124,2023-11-27,7,POLICE_STATION::Yelahanka,47.369089667392615,Emerging-High,221
124,2023-12-04,61,POLICE_STATION::Yelahanka,47.369089667392615,Emerging-High,221
124,2023-12-11,54,POLICE_STATION::Yelahanka,47.369089667392615,Emerging-High,221
124,2023-12-18,69,POLICE_STATION::Yelahanka,47.369089667392615,Emerging-High,221
124,2023-12-25,10,POLICE_STATION::Yelahanka,47.369089667392615,Emerging-High,221
125,2024-01-22,23,CLUSTER::125,38.613756722290674,Emerging-High,284
125,2024-01-29,31,CLUSTER::125,38.613756722290674,Emerging-High,284
126,2024-01-29,15,CLUSTER::126,21.714855271815896,Stable,534
127,2024-01-29,53,BTP042 - Minsk Square Junction (CTO),29.969696580093768,Emerging-Watch,341
128,2024-01-29,369,CLUSTER::128,47.12867418432546,Emerging-High,228
129,2024-01-22,3,CLUSTER::129,70.62664553622996,Emerging-Critical,117
129,2024-01-29,25,CLUSTER::129,70.62664553622996,Emerging-Critical,117
130,2024-01-29,99,CLUSTER::130,41.769863378772364,Emerging-High,268
131,2023-12-18,63,BTP108 - Tagore Park Junction,54.55800109024841,Emerging-High,185
131,2023-12-25,58,BTP108 - Tagore Park Junction,54.55800109024841,Emerging-High,185
131,2024-01-01,46,BTP108 - Tagore Park Junction,54.55800109024841,Emerging-High,185
131,2024-01-08,45,BTP108 - Tagore Park Junction,54.55800109024841,Emerging-High,185
131,2024-01-15,143,BTP108 - Tagore Park Junction,54.55800109024841,Emerging-High,185
131,2024-01-22,86,BTP108 - Tagore Park Junction,54.55800109024841,Emerging-High,185
131,2024-01-29,54,BTP108 - Tagore Park Junction,54.55800109024841,Emerging-High,185
132,2024-01-22,7,CLUSTER::132,85.74303962947434,Emerging-Critical,17
132,2024-01-29,72,CLUSTER::132,85.74303962947434,Emerging-Critical,17
133,2023-12-25,74,POLICE_STATION::HAL Old Airport,45.77200127025178,Emerging-High,237
133,2024-01-01,271,POLICE_STATION::HAL Old Airport,45.77200127025178,Emerging-High,237
133,2024-01-08,479,POLICE_STATION::HAL Old Airport,45.77200127025178,Emerging-High,237
133,2024-01-15,634,POLICE_STATION::HAL Old Airport,45.77200127025178,Emerging-High,237
133,2024-01-22,39,POLICE_STATION::HAL Old Airport,45.77200127025178,Emerging-High,237
133,2024-01-29,58,POLICE_STATION::HAL Old Airport,45.77200127025178,Emerging-High,237
134,2024-01-29,34,CLUSTER::134,24.919432682331276,Emerging-Watch,418
135,2024-01-29,17,CLUSTER::135,20.513591959578616,Stable,698
136,2024-01-22,22,CLUSTER::136,39.05232280165871,Emerging-High,280
136,2024-01-29,30,CLUSTER::136,39.05232280165871,Emerging-High,280
137,2024-01-22,6,CLUSTER::137,49.98784771139915,Emerging-High,208
137,2024-01-29,15,CLUSTER::137,49.98784771139915,Emerging-High,208
138,2024-01-08,103,"BTP070 - Cholurpalya Junction, Magadi Road",47.153819919684125,Emerging-High,226
138,2024-01-15,90,"BTP070 - Cholurpalya Junction, Magadi Road",47.153819919684125,Emerging-High,226
138,2024-01-22,135,"BTP070 - Cholurpalya Junction, Magadi Road",47.153819919684125,Emerging-High,226
138,2024-01-29,72,"BTP070 - Cholurpalya Junction, Magadi Road",47.153819919684125,Emerging-High,226
139,2024-01-22,3,CLUSTER::139,78.76142301717933,Emerging-Critical,57
139,2024-01-29,37,CLUSTER::139,78.76142301717933,Emerging-Critical,57
140,2024-01-22,19,CLUSTER::140,33.6521205578668,Emerging-High,311
140,2024-01-29,23,CLUSTER::140,33.6521205578668,Emerging-High,311
141,2024-01-29,24,CLUSTER::141,21.408875361935987,Stable,592
142,2024-01-29,36,CLUSTER::142,25.74346483781305,Emerging-Watch,403
143,2024-01-29,82,POLICE_STATION::HAL Old Airport,37.22784479037411,Emerging-High,291
144,2024-01-29,61,POLICE_STATION::Kodigehalli,31.956333858984976,Emerging-Watch,327
145,2024-01-08,34,"BTP016 - 5th Main Road, RPC Layout",51.13385073989123,Emerging-High,198
145,2024-01-15,109,"BTP016 - 5th Main Road, RPC Layout",51.13385073989123,Emerging-High,198
145,2024-01-22,63,"BTP016 - 5th Main Road, RPC Layout",51.13385073989123,Emerging-High,198
145,2024-01-29,92,"BTP016 - 5th Main Road, RPC Layout",51.13385073989123,Emerging-High,198
146,2024-01-29,20,CLUSTER::146,21.411805497216708,Stable,591
147,2024-01-15,5,CLUSTER::147,69.72543204266299,Emerging-Critical,120
147,2024-01-22,27,CLUSTER::147,69.72543204266299,Emerging-Critical,120
148,2024-01-29,27,CLUSTER::148,22.447683687572965,Stable,498
149,2024-01-29,73,CLUSTER::149,35.92705083818289,Emerging-High,297
150,2024-01-29,21,CLUSTER::150,20.54081369456861,Stable,694
151,2024-01-08,52,POLICE_STATION::Hebbala,40.459163868505435,Emerging-High,273
151,2024-01-15,133,POLICE_STATION::Hebbala,40.459163868505435,Emerging-High,273
151,2024-01-22,42,POLICE_STATION::Hebbala,40.459163868505435,Emerging-High,273
151,2024-01-29,42,POLICE_STATION::Hebbala,40.459163868505435,Emerging-High,273
152,2024-01-29,23,CLUSTER::152,21.553742305838266,Stable,570
153,2024-01-22,18,CLUSTER::153,23.264490431331627,Emerging-Watch,457
153,2024-01-29,9,CLUSTER::153,23.264490431331627,Emerging-Watch,457
154,2024-01-22,5,CLUSTER::154,73.49503147889247,Emerging-Critical,99
154,2024-01-29,33,CLUSTER::154,73.49503147889247,Emerging-Critical,99
155,2024-01-29,18,CLUSTER::155,21.46995085200423,Stable,580
156,2024-01-22,5,CLUSTER::156,62.240786005417334,Emerging-High,166
156,2024-01-29,18,CLUSTER::156,62.240786005417334,Emerging-High,166
157,2024-01-22,1,CLUSTER::157,73.20407158589009,Emerging-Critical,101
157,2024-01-29,13,CLUSTER::157,73.20407158589009,Emerging-Critical,101
158,2024-01-22,7,CLUSTER::158,45.37251336213568,Emerging-High,240
158,2024-01-29,15,CLUSTER::158,45.37251336213568,Emerging-High,240
159,2024-01-29,21,CLUSTER::159,20.882578547510306,Stable,642
160,2024-03-04,20,POLICE_STATION::Mahadevapura,23.82626369029474,Emerging-Watch,445
160,2024-03-11,11,POLICE_STATION::Mahadevapura,23.82626369029474,Emerging-Watch,445
161,2024-01-22,3,CLUSTER::161,65.19967990700613,Emerging-Critical,153
161,2024-01-29,16,CLUSTER::161,65.19967990700613,Emerging-Critical,153
162,2024-01-22,1,CLUSTER::162,83.43920569650767,Emerging-Critical,28
162,2024-01-29,51,CLUSTER::162,83.43920569650767,Emerging-Critical,28
163,2024-01-29,16,CLUSTER::163,20.589734142644733,Stable,684
164,2024-01-29,29,CLUSTER::164,22.898439549939997,Emerging-Watch,476
165,2024-01-01,15,BTP104 - Medical College Circle,79.4621450154425,Emerging-Critical,54
165,2024-01-08,37,BTP104 - Medical College Circle,79.4621450154425,Emerging-Critical,54
165,2024-01-15,214,BTP104 - Medical College Circle,79.4621450154425,Emerging-Critical,54
165,2024-01-22,47,BTP104 - Medical College Circle,79.4621450154425,Emerging-Critical,54
165,2024-01-29,22,BTP104 - Medical College Circle,79.4621450154425,Emerging-Critical,54
166,2024-01-22,1,CLUSTER::166,74.48715393438533,Emerging-Critical,93
166,2024-01-29,17,CLUSTER::166,74.48715393438533,Emerging-Critical,93
167,2024-01-29,31,CLUSTER::167,23.430436558395467,Emerging-Watch,454
168,2024-01-29,22,CLUSTER::168,21.301883262367372,Stable,612
169,2024-03-11,26,CLUSTER::169,22.23131564263757,Stable,507
170,2024-01-29,29,CLUSTER::170,22.90334011584589,Emerging-Watch,474
171,2024-01-08,43,POLICE_STATION::HAL Old Airport,34.431996555497314,Emerging-High,305
171,2024-01-15,26,POLICE_STATION::HAL Old Airport,34.431996555497314,Emerging-High,305
171,2024-01-22,40,POLICE_STATION::HAL Old Airport,34.431996555497314,Emerging-High,305
172,2024-01-15,4,POLICE_STATION::Rajajinagar,84.2297255338193,Emerging-Critical,24
172,2024-01-22,60,POLICE_STATION::Rajajinagar,84.2297255338193,Emerging-Critical,24
173,2024-01-29,22,CLUSTER::173,20.72335095763579,Stable,655
174,2024-01-08,111,POLICE_STATION::Malleshwaram,47.21545260732848,Emerging-High,224
174,2024-01-15,78,POLICE_STATION::Malleshwaram,47.21545260732848,Emerging-High,224
174,2024-01-22,121,POLICE_STATION::Malleshwaram,47.21545260732848,Emerging-High,224
174,2024-01-29,83,POLICE_STATION::Malleshwaram,47.21545260732848,Emerging-High,224
175,2024-03-11,16,CLUSTER::175,20.625678046231343,Stable,672
176,2024-01-29,22,CLUSTER::176,21.21177546121204,Stable,619
177,2024-01-15,5,CLUSTER::177,73.7893717646491,Emerging-Critical,97
177,2024-01-22,34,CLUSTER::177,73.7893717646491,Emerging-Critical,97
178,2024-03-11,79,CLUSTER::178,38.015889135006034,Emerging-High,287
179,2024-03-04,12,CLUSTER::179,55.838059420539075,Emerging-High,180
179,2024-03-11,30,CLUSTER::179,55.838059420539075,Emerging-High,180
180,2024-03-11,39,CLUSTER::180,26.440189343214026,Emerging-Watch,393
181,2024-03-11,15,CLUSTER::181,21.714855271815896,Stable,535
182,2024-01-15,18,CLUSTER::182,27.225101527913832,Emerging-Watch,380
182,2024-01-22,25,CLUSTER::182,27.225101527913832,Emerging-Watch,380
182,2024-01-29,3,CLUSTER::182,27.225101527913832,Emerging-Watch,380
183,2024-03-11,30,CLUSTER::183,23.276457046730197,Emerging-Watch,456
184,2024-01-08,101,"BTP148 - 17th Main, Doopanahalli Bus Stop",29.728738862591886,Emerging-Watch,345
184,2024-01-15,29,"BTP148 - 17th Main, Doopanahalli Bus Stop",29.728738862591886,Emerging-Watch,345
185,2024-01-29,16,CLUSTER::185,21.354479114885567,Stable,596
186,2024-01-22,4,CLUSTER::186,70.55247252991158,Emerging-Critical,118
186,2024-01-29,28,CLUSTER::186,70.55247252991158,Emerging-Critical,118
187,2024-01-22,3,CLUSTER::187,66.0147514615692,Emerging-Critical,144
187,2024-01-29,15,CLUSTER::187,66.0147514615692,Emerging-Critical,144
188,2024-03-11,17,CLUSTER::188,20.53081448783125,Stable,697
189,2024-01-29,24,CLUSTER::189,21.408875361935987,Stable,593
190,2024-01-29,17,CLUSTER::190,21.544107864079322,Stable,571
191,2024-01-29,17,CLUSTER::191,20.513591959578616,Stable,699
192,2024-01-29,16,CLUSTER::192,20.593095495576364,Stable,676
193,2024-01-22,1,CLUSTER::193,74.85799385847922,Emerging-Critical,89
193,2024-01-29,14,CLUSTER::193,74.85799385847922,Emerging-Critical,89
194,2024-01-22,1,CLUSTER::194,72.60233243613986,Emerging-Critical,108
194,2024-01-29,11,CLUSTER::194,72.60233243613986,Emerging-Critical,108
195,2024-01-22,1,CLUSTER::195,78.96059620799748,Emerging-Critical,56
195,2024-01-29,30,CLUSTER::195,78.96059620799748,Emerging-Critical,56
196,2024-01-29,20,CLUSTER::196,20.299969234066584,Stable,712
197,2024-01-22,5,CLUSTER::197,64.6697291710707,Emerging-Critical,156
197,2024-01-29,22,CLUSTER::197,64.6697291710707,Emerging-Critical,156
198,2024-01-29,18,CLUSTER::198,20.426129009712678,Stable,704
199,2024-01-15,34,CLUSTER::199,27.678632433434892,Emerging-Watch,372
199,2024-01-22,24,CLUSTER::199,27.678632433434892,Emerging-Watch,372
199,2024-01-29,16,CLUSTER::199,27.678632433434892,Emerging-Watch,372
200,2024-01-22,14,CLUSTER::200,22.540256830165543,Stable,494
200,2024-01-29,7,CLUSTER::200,22.540256830165543,Stable,494
201,2024-01-29,16,CLUSTER::201,20.593095495576364,Stable,677
202,2024-01-22,6,CLUSTER::202,59.853299860390216,Emerging-High,170
202,2024-01-29,20,CLUSTER::202,59.853299860390216,Emerging-High,170
203,2024-01-22,2,CLUSTER::203,68.16615170136119,Emerging-Critical,133
203,2024-01-29,14,CLUSTER::203,68.16615170136119,Emerging-Critical,133
204,2024-01-22,13,CLUSTER::204,22.78205067213457,Stable,482
204,2024-01-29,3,CLUSTER::204,22.78205067213457,Stable,482
205,2024-01-22,6,CLUSTER::205,41.90369076579882,Emerging-High,266
205,2024-01-29,10,CLUSTER::205,41.90369076579882,Emerging-High,266
206,2024-01-08,5,"BTP095 - Satellite Bus Stand, Mysore Road",95.508505720669,Emerging-Critical,1
206,2024-01-15,47,"BTP095 - Satellite Bus Stand, Mysore Road",95.508505720669,Emerging-Critical,1
206,2024-01-22,110,"BTP095 - Satellite Bus Stand, Mysore Road",95.508505720669,Emerging-Critical,1
207,2024-01-22,15,CLUSTER::207,22.82298429098432,Stable,480
207,2024-01-29,8,CLUSTER::207,22.82298429098432,Stable,480
208,2024-01-22,20,CLUSTER::208,20.299969234066584,Stable,713
209,2024-01-15,9,CLUSTER::209,73.83835772153695,Emerging-Critical,96
209,2024-01-22,66,CLUSTER::209,73.83835772153695,Emerging-Critical,96
209,2024-01-29,17,CLUSTER::209,73.83835772153695,Emerging-Critical,96
210,2024-01-22,29,CLUSTER::210,23.15834012729924,Emerging-Watch,467
211,2024-01-22,17,CLUSTER::211,21.544107864079322,Stable,572
212,2024-01-22,17,CLUSTER::212,21.37433139105969,Stable,595
212,2024-01-29,7,CLUSTER::212,21.37433139105969,Stable,595
213,2024-01-22,53,CLUSTER::213,16.27795825806412,Stable,770
213,2024-01-29,1,CLUSTER::213,16.27795825806412,Stable,770
214,2024-01-15,24,POLICE_STATION::Mahadevapura,46.75545785944581,Emerging-High,231
214,2024-01-22,39,POLICE_STATION::Mahadevapura,46.75545785944581,Emerging-High,231
215,2024-01-22,22,CLUSTER::215,21.580605316613088,Stable,568
216,2024-01-22,19,CLUSTER::216,20.37129265616939,Stable,708
217,2024-01-15,6,CLUSTER::217,71.8988341758646,Emerging-Critical,112
217,2024-01-22,33,CLUSTER::217,71.8988341758646,Emerging-Critical,112
218,2024-01-15,35,CLUSTER::218,31.451580291113245,Emerging-Watch,331
218,2024-01-22,46,CLUSTER::218,31.451580291113245,Emerging-Watch,331
218,2024-01-29,3,CLUSTER::218,31.451580291113245,Emerging-Watch,331
219,2024-01-15,3,CLUSTER::219,79.63109356468713,Emerging-Critical,51
219,2024-01-22,41,CLUSTER::219,79.63109356468713,Emerging-Critical,51
220,2024-01-22,23,CLUSTER::220,21.42552794288583,Stable,588
221,2024-01-08,32,POLICE_STATION::K.R. Pura,57.79746642414223,Emerging-High,174
221,2024-01-15,47,POLICE_STATION::K.R. Pura,57.79746642414223,Emerging-High,174
221,2024-01-22,66,POLICE_STATION::K.R. Pura,57.79746642414223,Emerging-High,174
222,2024-01-08,1,CLUSTER::222,84.5674075948594,Emerging-Critical,23
222,2024-01-15,36,CLUSTER::222,84.5674075948594,Emerging-Critical,23
222,2024-01-22,49,CLUSTER::222,84.5674075948594,Emerging-Critical,23
223,2024-01-22,110,CLUSTER::223,43.36698758112006,Emerging-High,251
224,2024-01-15,4,CLUSTER::224,80.06603883574319,Emerging-Critical,46
224,2024-01-22,45,CLUSTER::224,80.06603883574319,Emerging-Critical,46
225,2024-01-15,17,CLUSTER::225,29.61093590298548,Emerging-Watch,346
225,2024-01-22,19,CLUSTER::225,29.61093590298548,Emerging-Watch,346
226,2024-01-08,18,CLUSTER::226,60.56194283685402,Emerging-High,169
226,2024-01-15,48,CLUSTER::226,60.56194283685402,Emerging-High,169
226,2024-01-22,42,CLUSTER::226,60.56194283685402,Emerging-High,169
227,2024-01-08,94,POLICE_STATION::HAL Old Airport,54.4496805135545,Emerging-High,187
227,2024-01-15,209,POLICE_STATION::HAL Old Airport,54.4496805135545,Emerging-High,187
227,2024-01-22,94,POLICE_STATION::HAL Old Airport,54.4496805135545,Emerging-High,187
228,2024-01-22,26,CLUSTER::228,21.888365114989227,Stable,522
229,2024-01-22,15,CLUSTER::229,21.419774453454924,Stable,589
230,2023-12-11,74,POLICE_STATION::Jeevanbheemanagar,45.222948066549115,Emerging-High,241
230,2023-12-18,95,POLICE_STATION::Jeevanbheemanagar,45.222948066549115,Emerging-High,241
230,2023-12-25,40,POLICE_STATION::Jeevanbheemanagar,45.222948066549115,Emerging-High,241
230,2024-01-01,96,POLICE_STATION::Jeevanbheemanagar,45.222948066549115,Emerging-High,241
230,2024-01-08,48,POLICE_STATION::Jeevanbheemanagar,45.222948066549115,Emerging-High,241
230,2024-01-15,120,POLICE_STATION::Jeevanbheemanagar,45.222948066549115,Emerging-High,241
230,2024-01-22,42,POLICE_STATION::Jeevanbheemanagar,45.222948066549115,Emerging-High,241
231,2024-01-22,16,CLUSTER::231,20.541800952567435,Stable,692
232,2024-01-08,18,BTP032 - Windsor Circle,91.26563141879336,Emerging-Critical,9
232,2024-01-15,130,BTP032 - Windsor Circle,91.26563141879336,Emerging-Critical,9
232,2024-01-22,82,BTP032 - Windsor Circle,91.26563141879336,Emerging-Critical,9
233,2024-01-22,16,CLUSTER::233,20.77613589975652,Stable,653
234,2024-01-15,82,POLICE_STATION::Bellandur,26.366428189507225,Emerging-Watch,395
234,2024-01-22,15,POLICE_STATION::Bellandur,26.366428189507225,Emerging-Watch,395
235,2024-01-15,31,CLUSTER::235,50.66817340057844,Emerging-High,204
235,2024-01-22,49,CLUSTER::235,50.66817340057844,Emerging-High,204
236,2024-01-15,1,CLUSTER::236,75.69798850767467,Emerging-Critical,80
236,2024-01-22,17,CLUSTER::236,75.69798850767467,Emerging-Critical,80
237,2024-01-22,17,CLUSTER::237,20.670384717004637,Stable,665
238,2024-01-22,23,CLUSTER::238,21.64342534118639,Stable,556
239,2024-01-15,39,BTP137 - Madiwala Traffic PS Junction,31.46328748450078,Emerging-Watch,330
239,2024-01-22,37,BTP137 - Madiwala Traffic PS Junction,31.46328748450078,Emerging-Watch,330
240,2023-11-06,15,POLICE_STATION::HAL Old Airport,50.819355057490355,Emerging-High,202
240,2023-11-13,29,POLICE_STATION::HAL Old Airport,50.819355057490355,Emerging-High,202
240,2023-11-20,56,POLICE_STATION::HAL Old Airport,50.819355057490355,Emerging-High,202
240,2023-11-27,31,POLICE_STATION::HAL Old Airport,50.819355057490355,Emerging-High,202
240,2023-12-04,59,POLICE_STATION::HAL Old Airport,50.819355057490355,Emerging-High,202
240,2023-12-11,40,POLICE_STATION::HAL Old Airport,50.819355057490355,Emerging-High,202
240,2023-12-18,85,POLICE_STATION::HAL Old Airport,50.819355057490355,Emerging-High,202
240,2023-12-25,64,POLICE_STATION::HAL Old Airport,50.819355057490355,Emerging-High,202
240,2024-01-01,42,POLICE_STATION::HAL Old Airport,50.819355057490355,Emerging-High,202
240,2024-01-08,83,POLICE_STATION::HAL Old Airport,50.819355057490355,Emerging-High,202
240,2024-01-15,38,POLICE_STATION::HAL Old Airport,50.819355057490355,Emerging-High,202
240,2024-01-22,51,POLICE_STATION::HAL Old Airport,50.819355057490355,Emerging-High,202
241,2024-01-08,9,CLUSTER::241,76.77189790085227,Emerging-Critical,68
241,2024-01-15,39,CLUSTER::241,76.77189790085227,Emerging-Critical,68
241,2024-01-22,54,CLUSTER::241,76.77189790085227,Emerging-Critical,68
242,2024-01-22,18,CLUSTER::242,21.117736955832335,Stable,626
243,2024-01-22,17,CLUSTER::243,20.5855534430005,Stable,690
244,2024-01-15,71,CLUSTER::244,35.094388001585855,Emerging-High,300
244,2024-01-22,43,CLUSTER::244,35.094388001585855,Emerging-High,300
245,2024-01-22,18,CLUSTER::245,21.46995085200423,Stable,581
246,2024-01-15,1,CLUSTER::246,75.52196629750657,Emerging-Critical,84
246,2024-01-22,16,CLUSTER::246,75.52196629750657,Emerging-Critical,84
247,2024-01-08,1,CLUSTER::247,81.15649512276379,Emerging-Critical,39
247,2024-01-15,44,CLUSTER::247,81.15649512276379,Emerging-Critical,39
247,2024-01-22,16,CLUSTER::247,81.15649512276379,Emerging-Critical,39
248,2024-01-15,38,CLUSTER::248,19.345723701232455,Stable,743
248,2024-01-22,7,CLUSTER::248,19.345723701232455,Stable,743
249,2024-01-08,21,CLUSTER::249,27.541540044534557,Emerging-Watch,375
249,2024-01-15,24,CLUSTER::249,27.541540044534557,Emerging-Watch,375
249,2024-01-22,12,CLUSTER::249,27.541540044534557,Emerging-Watch,375
250,2024-01-15,43,CLUSTER::250,27.018240490578897,Emerging-Watch,385
250,2024-01-22,22,CLUSTER::250,27.018240490578897,Emerging-Watch,385
251,2024-01-15,42,CLUSTER::251,25.64390454336909,Emerging-Watch,404
251,2024-01-22,18,CLUSTER::251,25.64390454336909,Emerging-Watch,404
252,2024-01-08,22,CLUSTER::252,29.97835028488841,Emerging-Watch,340
252,2024-01-15,34,CLUSTER::252,29.97835028488841,Emerging-Watch,340
252,2024-01-22,8,CLUSTER::252,29.97835028488841,Emerging-Watch,340
253,2024-01-15,21,CLUSTER::253,19.636224882622038,Stable,739
253,2024-01-22,6,CLUSTER::253,19.636224882622038,Stable,739
254,2024-01-15,28,"BTP206 - Shankara Mutt Circle, Vijayanagar",22.395776481205864,Stable,500
254,2024-01-22,10,"BTP206 - Shankara Mutt Circle, Vijayanagar",22.395776481205864,Stable,500
255,2024-01-15,20,CLUSTER::255,21.34141014609771,Stable,599
255,2024-01-22,8,CLUSTER::255,21.34141014609771,Stable,599
256,2024-01-15,17,CLUSTER::256,20.61895358684004,Stable,673
256,2024-01-22,5,CLUSTER::256,20.61895358684004,Stable,673
257,2024-01-08,1,CLUSTER::257,80.92823154488235,Emerging-Critical,42
257,2024-01-15,84,CLUSTER::257,80.92823154488235,Emerging-Critical,42
257,2024-01-22,2,CLUSTER::257,80.92823154488235,Emerging-Critical,42
258,2024-01-15,15,CLUSTER::258,23.735463796724538,Emerging-Watch,448
258,2024-01-22,10,CLUSTER::258,23.735463796724538,Emerging-Watch,448
259,2024-01-08,4,POLICE_STATION::Bellandur,76.29882537129427,Emerging-Critical,78
259,2024-01-15,57,POLICE_STATION::Bellandur,76.29882537129427,Emerging-Critical,78
259,2024-01-22,14,POLICE_STATION::Bellandur,76.29882537129427,Emerging-Critical,78
260,2024-01-15,22,CLUSTER::260,18.54289364270692,Stable,755
260,2024-01-22,4,CLUSTER::260,18.54289364270692,Stable,755
261,2024-01-15,26,POLICE_STATION::Mahadevapura,14.948406489506603,Stable,786
261,2024-01-22,1,POLICE_STATION::Mahadevapura,14.948406489506603,Stable,786
262,2024-01-08,101,POLICE_STATION::Malleshwaram,33.12876072538158,Emerging-High,315
