st_dbscan_cluster_id,records_total,distinct_days,severity_sum,severity_mean,peak_window_records,unique_vehicles,unique_vehicle_types,lat,lon,cluster_label,weekly_first_half_mean,weekly_second_half_mean,weekly_recent_mean,weekly_previous_mean,weekly_trend_slope,peak_week_ratio,growth_pct_change,growth_multiplier,recent_vs_prev_ratio,resurgence_score,recent_volume_norm,growth_norm,trend_slope_norm,resurgence_norm,peak_ratio_norm,severity_norm,records_norm,anomaly_score_raw,anomaly_score,emerging_hotspot_score,emerging_rank,alert_level,is_emerging_hotspot,priority_message
206,162,15,278,1.7160493827160495,57,153,11,12.953292750154924,77.54247975876544,"BTP095 - Satellite Bus Stand, Mysore Road",5.0,78.5,78.5,5.0,52.49999999999999,2.037037036999314,3.0,4.0,13.25,208.02499996104498,0.9431264024585144,0.9999999997368421,1.0,0.992931830230227,0.824790292160253,0.612460401265723,0.8099051137047784,0.13561349081501195,0.8849442485582764,95.508505720669,1,Emerging-Critical,1,"BTP095 - Satellite Bus Stand, Mysore Road | Emerging-Critical | Score=95.51"
793,18,6,32,1.7777777777777777,5,18,4,12.970977081107078,77.71224726975214,CLUSTER::793,2.0,16.0,16.0,2.0,13.999999999999996,1.7777777775802468,3.0,4.0,5.666666666666667,45.3333333135,0.49919920734633993,0.9999999997368421,0.7258064516011968,0.7068699982057618,0.6185927189981398,0.03519887363596109,0.05996239518945854,0.00575402936662428,0.47382108673771517,68.58600264383894,128,Emerging-Critical,1,CLUSTER::793 | Emerging-Critical | Score=68.59
36,37,9,61,1.6486486486486487,14,37,4,12.988952762162162,77.59234617567567,CLUSTER::36,7.0,30.0,30.0,7.0,22.999999999999993,1.6216216215339665,3.0,4.0,3.875,16.607142855323982,0.6720953519606532,0.9999999997368421,0.8709677419214361,0.5231566356307417,0.4943964974891496,0.10325002933215253,0.3018169370941136,5.724719110589138e-05,0.4557855961074619,68.5187156365351,129,Emerging-Critical,1,CLUSTER::36 | Emerging-Critical | Score=68.52
453,23,4,23,1.0,9,21,6,13.007917591304349,77.52671564782608,CLUSTER::453,3.0,20.0,20.0,3.0,16.999999999999996,1.7391304346313798,3.0,4.0,5.25,34.99999999008333,0.560011652799477,0.9999999997368421,0.77419354837461,0.658956823107028,0.5878551926198083,0.014079549454384437,0.14147583764331675,-7.476342322221274e-05,0.4553676625926366,68.4434504261378,130,Emerging-Critical,1,CLUSTER::453 | Emerging-Critical | Score=68.44
782,15,3,20,1.3333333333333333,7,15,3,12.916088839999999,77.6517281,CLUSTER::782,2.0,13.0,13.0,2.0,10.999999999999998,1.7333333331022223,3.0,4.0,4.666666666666667,30.3333333205,0.44332323044122685,0.9999999997368421,0.6774193548277837,0.63259547108656,0.5832445635940018,0.007039774727192218,0.0,0.02969554558787635,0.5496177344203443,68.42339699739513,131,Emerging-Critical,1,CLUSTER::782 | Emerging-Critical | Score=68.42
263,51,10,57,1.1176470588235294,11,49,8,12.841718733333334,77.64490603529411,POLICE_STATION::Electronic City,12.0,39.0,39.0,12.0,26.99999999999999,1.5294117646459053,2.2499999998125,3.2499999998125,3.076923076923077,9.999999999423078,0.7454505529033553,0.8026315786868075,0.9354838709526535,0.43383839104871663,0.4210589096454283,0.09386366302922958,0.4112590690674947,0.04899876640443612,0.6107299636480827,68.39208400774464,132,Emerging-Critical,1,POLICE_STATION::Electronic City | Emerging-Critical | Score=68.39
203,16,4,32,2.0,0,15,4,12.8930964625,77.63719799375,CLUSTER::203,2.0,14.0,14.0,2.0,11.999999999999996,1.74999999978125,3.0,4.0,5.0,34.999999985,0.4631786240787732,0.9999999997368421,0.6935483870855881,0.6589568230802171,0.5965001218703695,0.03519887363596109,0.021153285404280468,0.01821026839817097,0.5132563987120954,68.16615170136119,133,Emerging-Critical,1,CLUSTER::203 | Emerging-Critical | Score=68.17
485,33,5,66,2.0,5,33,5,12.959010730303032,77.71592108787878,CLUSTER::485,6.0,27.0,27.0,6.0,20.999999999999993,1.636363636264463,3.0,4.0,4.0,17.999999997666666,0.642803406032643,0.9999999997368421,0.8387096774058274,0.5376125192143902,0.5061213156027237,0.11498298721080623,0.26300782730893557,-0.0009703247494138312,0.45253239745352736,67.93621905879144,134,Emerging-Critical,1,CLUSTER::485 | Emerging-Critical | Score=67.94
617,43,11,88,2.046511627906977,12,42,10,13.030446334883722,77.53652979767442,CLUSTER::617,5.0,19.0,19.0,5.0,-0.999999999999994,2.4418604649459166,2.7999999994399998,3.7999999994399998,3.3333333333333335,12.6666666648,0.5459703773119391,0.9473684206559556,0.48387096773413135,0.47505317317588913,1.0,0.1666080018768825,0.35297016556669275,0.07238603334076255,0.6847719088553287,67.45333327814421,135,Emerging-Critical,1,CLUSTER::617 | Emerging-Critical | Score=67.45
670,11,5,20,1.8181818181818181,2,11,4,12.998643900000001,77.54224683636363,CLUSTER::670,2.0,9.0,9.0,2.0,6.999999999999998,1.6363636360661156,3.0,4.0,3.3333333333333335,14.999999994166666,0.34649020172052314,0.9999999997368421,0.6129032257965662,0.504982721437546,0.5061213154449714,0.007039774727192218,0.0,0.05740432913454263,0.637341205431616,66.99732868305051,136,Emerging-Critical,1,CLUSTER::670 | Emerging-Critical | Score=67.0
99,41,5,74,1.8048780487804879,40,36,5,13.008117773170733,77.54854039512195,CLUSTER::99,9.0,32.0,32.0,9.0,22.999999999999993,1.5609756096799523,2.5555555552716047,3.5555555552716047,3.3,11.733333332396295,0.6900880267322648,0.8830409353654115,0.8709677419214361,0.46162218160490576,0.4461626928633126,0.13375571981665213,0.3367382924720271,0.02304644886075269,0.5285673031370428,66.91508651261877,137,Emerging-Critical,1,CLUSTER::99 | Emerging-Critical | Score=66.92
280,29,5,58,2.0,0,29,5,12.956665155172415,77.70864234827586,CLUSTER::280,5.0,24.0,24.0,5.0,18.999999999999996,1.6551724136789536,3.0,4.0,4.166666666666667,19.999999996833335,0.6101886502078803,0.9999999997368421,0.8064516128902187,0.5566157087726549,0.5210805662991296,0.09621025460496031,0.2193356095585381,-0.0077149965862129966,0.4311793841262001,66.81650620028128,138,Emerging-Critical,1,CLUSTER::280 | Emerging-Critical | Score=66.82
718,16,2,19,1.1875,14,16,4,13.0711266875,77.59269806875,CLUSTER::718,3.0,13.0,13.0,3.0,9.999999999999996,1.624999999796875,3.0,4.0,3.5,15.166666662777779,0.44332323044122685,0.9999999997368421,0.6612903225699793,0.5069503393800096,0.4970834348837726,0.004693183151461479,0.021153285404280468,0.037305527564953644,0.5737102404027211,66.73919643101962,139,Emerging-Critical,1,CLUSTER::718 | Emerging-Critical | Score=66.74
515,26,5,52,2.0,5,25,3,13.121837292307692,77.61187966538462,CLUSTER::515,4.0,22.0,22.0,4.0,17.999999999999996,1.6923076921775149,3.0,4.0,4.6,25.299999994825,0.5861923353432362,0.9999999997368421,0.7903225806324143,0.5993460599081686,0.550615497172034,0.08213070515057587,0.18257297102529504,-0.011608290366392437,0.4188535725838516,66.70972238589599,140,Emerging-Critical,1,CLUSTER::515 | Emerging-Critical | Score=66.71
461,25,5,26,1.04,0,21,4,12.935012928,77.53643564,CLUSTER::461,4.0,21.0,21.0,4.0,16.999999999999996,1.6799999998656,3.0,4.0,4.4,23.099999995325,0.5733996043740147,0.9999999997368421,0.77419354837461,0.582759267945166,0.5408267772180023,0.021119324181576655,0.1694045271628396,-0.007662727140612835,0.43134486440389463,66.46382031007902,141,Emerging-Critical,1,CLUSTER::461 | Emerging-Critical | Score=66.46
321,21,4,29,1.380952380952381,7,21,3,12.97326211904762,77.6071335047619,CLUSTER::321,3.0,18.0,18.0,3.0,14.999999999999995,1.714285714122449,3.0,4.0,4.75,28.499999992083332,0.5312087283316677,0.9999999997368421,0.7419354838590011,0.6211475785516298,0.5680953542004915,0.028159098908768873,0.11111562366203781,-0.008122761044369597,0.42988843919661546,66.21481700766697,142,Emerging-Critical,1,CLUSTER::321 | Emerging-Critical | Score=66.21
498,31,4,51,1.6451612903225807,2,26,5,13.00439274516129,77.55335160967742,CLUSTER::498,6.0,25.0,25.0,6.0,18.999999999999996,1.6129032257023934,3.0,4.0,3.7142857142857144,15.47619047423016,0.6214759423819852,0.9999999997368421,0.8064516128902187,0.5105512563562189,0.4874624652529808,0.07978411357484513,0.24185454190465508,-0.00870419831865138,0.42804766203693145,66.0225784560181,143,Emerging-Critical,1,CLUSTER::498 | Emerging-Critical | Score=66.02
187,18,4,24,1.3333333333333333,13,18,4,12.96874915,77.53645142777778,CLUSTER::187,3.0,15.0,15.0,3.0,11.999999999999996,1.6666666664814815,3.0,4.0,4.0,19.999999994666666,0.48175210441599803,0.9999999997368421,0.6935483870855881,0.5566157087530648,0.5302223305643821,0.016426141030115176,0.05996239518945854,0.012957609878432419,0.4966269629011598,66.0147514615692,144,Emerging-Critical,1,CLUSTER::187 | Emerging-Critical | Score=66.01
550,234,5,461,1.9700854700854702,84,223,8,12.963904620512821,77.71733305213675,POLICE_STATION::HAL Old Airport,93.0,141.0,141.0,93.0,47.99999999999997,1.2051282051179049,0.5161290322525147,1.5161290322525147,1.5106382978723405,2.2903225806367775,1.0,0.3463497452384645,1.0,0.20467831344122475,0.1631453325532319,1.0,0.9375532302971102,0.1434614986817051,0.9097903227076743,65.8025933447877,145,Emerging-Critical,1,POLICE_STATION::HAL Old Airport | Emerging-Critical | Score=65.8
753,20,5,40,2.0,0,18,7,12.880726724999999,77.64486862999999,CLUSTER::753,3.0,17.0,17.0,3.0,13.999999999999996,1.69999999983,3.0,4.0,4.5,25.499999993,0.5156487735410821,0.9999999997368421,0.7258064516011968,0.6007845018508423,0.5567334471095323,0.053971606241807,0.09488375056737199,-0.005468881010788462,0.43829038032842876,65.73687589869012,146,Emerging-Critical,1,CLUSTER::753 | Emerging-Critical | Score=65.74
783,25,4,42,1.68,2,23,5,12.96111488,77.58676884,CLUSTER::783,4.0,21.0,21.0,4.0,16.999999999999996,1.6799999998656,3.0,4.0,4.4,23.099999995325,0.5733996043740147,0.9999999997368421,0.77419354837461,0.582759267945166,0.5408267772180023,0.05866478939326848,0.1694045271628396,-0.015644624519686623,0.4060749083205152,65.65518171541088,147,Emerging-Critical,1,CLUSTER::783 | Emerging-Critical | Score=65.66
663,18,5,36,2.0,1,18,3,13.004348772222222,77.5535214611111,CLUSTER::663,3.0,15.0,15.0,3.0,11.999999999999996,1.6666666664814815,3.0,4.0,4.0,19.999999994666666,0.48175210441599803,0.9999999997368421,0.6935483870855881,0.5566157087530648,0.5302223305643821,0.044585239938884046,0.05996239518945854,0.00936445350898285,0.4852513589132215,65.65073213395519,148,Emerging-Critical,1,CLUSTER::663 | Emerging-Critical | Score=65.65
778,28,6,31,1.1071428571428572,7,26,4,12.988300542857143,77.55568063928571,CLUSTER::778,5.0,23.0,23.0,5.0,17.999999999999996,1.642857142739796,3.0,4.0,4.0,18.39999999712,0.5984405267742482,0.9999999997368421,0.7903225806324143,0.5415683587509106,0.5112858188089983,0.03285228206023035,0.2075066005394791,-0.013658495820630223,0.4123628098829528,65.60899765580874,149,Emerging-Critical,1,CLUSTER::778 | Emerging-Critical | Score=65.61
557,19,4,25,1.3157894736842106,19,19,4,12.954656805263157,77.59294584736843,CLUSTER::557,3.0,16.0,16.0,3.0,12.999999999999996,1.684210526138504,3.0,4.0,4.25,22.666666660527778,0.49919920734633993,0.9999999997368421,0.7096774193433925,0.579314156547092,0.5441755497985982,0.018772732605845915,0.07785977191522132,0.00038232920144276594,0.45681477597968706,65.55224716263234,150,Emerging-Critical,1,CLUSTER::557 | Emerging-Critical | Score=65.55
601,48,11,53,1.1041666666666667,22,42,4,12.964353441666667,77.55386453125,POLICE_STATION::Magadi Road,5.0,21.5,21.5,5.0,3.500000000000002,1.9374999998789062,3.0,4.0,3.75,16.124999997525,0.5798670464370231,0.9999999997368421,0.5564516128942509,0.5178847467274157,0.7456251524465745,0.08447729672630662,0.39052490965742065,0.018673930057908295,0.5147243090625625,65.42892723622866,151,Emerging-Critical,1,POLICE_STATION::Magadi Road | Emerging-Critical | Score=65.43
492,27,6,53,1.962962962962963,8,25,5,12.926567585185184,77.60894428888889,CLUSTER::492,5.0,22.0,22.0,5.0,16.999999999999996,1.6296296295089163,3.0,4.0,3.8333333333333335,16.866666664060002,0.5861923353432362,0.9999999997368421,0.77419354837461,0.525934885588772,0.5007655344677998,0.08447729672630662,0.19526245482871032,-0.009996517986304299,0.42395629632570425,65.35806002079248,152,Emerging-Critical,1,CLUSTER::492 | Emerging-Critical | Score=65.36
161,19,7,28,1.4736842105263157,16,19,3,12.960923826315788,77.51173335263158,CLUSTER::161,3.0,16.0,16.0,3.0,12.999999999999996,1.684210526138504,3.0,4.0,4.25,22.666666660527778,0.49919920734633993,0.9999999997368421,0.7096774193433925,0.579314156547092,0.5441755497985982,0.025812507333038134,0.07785977191522132,-0.0030977862323067207,0.4457970492413679,65.19967990700613,153,Emerging-Critical,1,CLUSTER::161 | Emerging-Critical | Score=65.2
690,103,9,153,1.4854368932038835,39,89,7,12.981302880582524,77.59837369708738,BTP042 - Minsk Square Junction (CTO),32.0,71.0,71.0,32.0,38.999999999999986,1.3786407766722595,1.2187499999619142,2.218749999961914,2.1818181818181817,4.840909090825994,0.9146091247239142,0.5312499998501748,1.0,0.313646834829517,0.30114569268615193,0.31913645429938053,0.6531136109721496,0.07830310546534347,0.7035048172891502,64.94560667297561,154,Emerging-Critical,1,BTP042 - Minsk Square Junction (CTO) | Emerging-Critical | Score=64.95
554,33,3,42,1.2727272727272727,9,33,7,12.9523385,77.54099233939394,CLUSTER::554,7.0,26.0,26.0,7.0,18.999999999999996,1.5757575756620752,2.7142857138979593,3.7142857138979593,3.375,12.535714284405612,0.6323371958993322,0.9248120297297757,0.8064516128902187,0.4732250560153358,0.4579192855455121,0.05866478939326848,0.26300782730893557,0.002638217885106764,0.46395671294753577,64.67524430104596,155,Emerging-Critical,1,CLUSTER::554 | Emerging-Critical | Score=64.68
197,27,4,37,1.3703703703703705,23,27,3,12.93154171111111,77.58382757407408,CLUSTER::197,5.0,22.0,22.0,5.0,16.999999999999996,1.6296296295089163,3.0,4.0,3.8333333333333335,16.866666664060002,0.5861923353432362,0.9999999997368421,0.77419354837461,0.525934885588772,0.5007655344677998,0.04693183151461479,0.19526245482871032,-0.016790883530512113,0.4024459572718988,64.6697291710707,156,Emerging-Critical,1,CLUSTER::197 | Emerging-Critical | Score=64.67
438,24,5,27,1.125,17,24,4,12.899809870833332,77.67545593333334,CLUSTER::438,5.0,19.0,19.0,5.0,13.999999999999998,1.5833333332013888,2.7999999994399998,3.7999999994399998,3.3333333333333335,12.6666666648,0.5459703773119391,0.9473684206559556,0.7258064516011968,0.47505317317588913,0.46394453927404355,0.023465915757307394,0.15571954383044265,0.004504998857888465,0.46986677053899983,63.479594658426485,157,Emerging-Critical,1,CLUSTER::438 | Emerging-Critical | Score=63.48
567,19,5,25,1.3157894736842106,9,19,2,12.995121589473685,77.61477327368421,CLUSTER::567,4.0,15.0,15.0,4.0,10.999999999999996,1.5789473682548476,2.7499999993125,3.7499999993125,3.2,11.999999997800002,0.48175210441599803,0.9342105258890235,0.6774193548277837,0.46555752307888676,0.46045623443981176,0.018772732605845915,0.07785977191522132,0.020309558433626695,0.5199025587017391,63.2164484779156,158,Emerging-Critical,1,CLUSTER::567 | Emerging-Critical | Score=63.22
434,116,11,122,1.0517241379310345,67,112,6,12.959644167241379,77.64900728362069,POLICE_STATION::Jeevanbheemanagar,40.0,76.0,76.0,40.0,35.999999999999986,1.310344827563615,0.8999999999775001,1.8999999999775001,1.8780487804878048,3.5682926828845734,0.9339310815820756,0.44736842092898205,1.0,0.2669860264499999,0.24682763671946892,0.24639211545172762,0.694210744354128,0.08859176719914374,0.736077778055535,63.19898929701555,159,Emerging-Critical,1,POLICE_STATION::Jeevanbheemanagar | Emerging-Critical | Score=63.2
106,85,6,168,1.9764705882352942,11,83,7,12.90651588117647,77.63118375294118,CLUSTER::106,27.0,58.0,58.0,27.0,30.99999999999999,1.3647058823208305,1.1481481481056242,2.148148148105624,2.107142857142857,4.526455026365422,0.8573020704786571,0.5126705651560405,0.999999999983871,0.30313926104018396,0.2900628044453481,0.3543353279353416,0.586803150787886,0.07048112290149844,0.6787411368650528,62.793282618012384,160,Emerging-Critical,1,CLUSTER::106 | Emerging-Critical | Score=62.79
413,396,21,703,1.7752525252525253,88,365,13,13.000211981228764,77.67687500649572,POLICE_STATION::Mahadevapura,69.5,128.5,128.5,69.5,12.600000000000012,2.0505050504843383,0.8489208632971378,1.848920863297138,1.8368794326241136,3.396244706340133,1.0,0.43392654285873977,0.7032258064402709,0.2596970053335528,0.8355018544093673,1.0,1.0,0.11587252548972793,0.8224461603065666,62.71362301742457,161,Emerging-High,1,POLICE_STATION::Mahadevapura | Emerging-High | Score=62.71
442,28,10,36,1.2857142857142858,7,23,5,12.930636764285714,77.60981373214285,CLUSTER::442,3.0,12.5,12.5,3.0,3.000000000000002,1.7142857141020407,3.0,4.0,3.375,14.062499996437499,0.4328570203079162,0.9999999997368421,0.5483870967653488,0.4935180667345819,0.56809535418426,0.044585239938884046,0.2075066005394791,0.013371355647460836,0.49793684411316874,62.592233610880946,162,Emerging-High,1,CLUSTER::442 | Emerging-High | Score=62.59
95,167,9,304,1.8203592814371257,43,149,8,12.989516321556886,77.5992666239521,POLICE_STATION::Shivajinagar,69.0,98.0,98.0,69.0,28.99999999999998,1.1736526945967227,0.42028985506637256,1.4202898550663725,1.4142857142857144,2.0086956521652986,1.0,0.3211289091434852,0.9677419354682621,0.18768863599253016,0.13811180473228113,0.6734717822347221,0.8204473762813371,0.12466554578850686,0.8502840572673757,62.549740143771324,163,Emerging-High,1,POLICE_STATION::Shivajinagar | Emerging-High | Score=62.55
459,28,4,34,1.2142857142857142,1,28,6,13.121618392857142,77.63114156071428,CLUSTER::459,6.0,22.0,22.0,6.0,15.999999999999996,1.5714285713163265,2.666666666222222,3.666666666222222,3.2857142857142856,12.04761904615873,0.5861923353432362,0.9122807013973531,0.7580645161168056,0.46625175943909036,0.45447628338504237,0.03989205678742257,0.2075066005394791,-0.0037842693099444658,0.4436237066888354,62.438870737798034,164,Emerging-High,1,CLUSTER::459 | Emerging-High | Score=62.44
564,23,7,23,1.0,11,23,5,12.970572382608694,77.6461033826087,CLUSTER::564,5.0,18.0,18.0,5.0,12.999999999999996,1.5652173911682419,2.59999999948,3.59999999948,3.1666666666666665,11.399999998353334,0.5312087283316677,0.8947368417329641,0.7096774193433925,0.4565854557613167,0.44953632376362895,0.014079549454384437,0.14147583764331675,0.01396137557266619,0.4998047931596382,62.36608324196992,165,Emerging-High,1,CLUSTER::564 | Emerging-High | Score=62.37
156,23,3,25,1.0869565217391304,5,23,4,12.979746660869566,77.59254580434782,CLUSTER::156,5.0,18.0,18.0,5.0,12.999999999999996,1.5652173911682419,2.59999999948,3.59999999948,3.1666666666666665,11.399999998353334,0.5312087283316677,0.8947368417329641,0.7096774193433925,0.4565854557613167,0.44953632376362895,0.018772732605845915,0.14147583764331675,0.01272459354094213,0.49588925451737037,62.240786005417334,166,Emerging-High,1,CLUSTER::156 | Emerging-High | Score=62.24
526,23,7,23,1.0,12,23,5,12.959781752173912,77.64900171739131,CLUSTER::526,3.0,10.0,10.0,3.0,-0.4999999999999966,2.3478260866502834,2.3333333325555556,3.3333333325555556,2.75,9.166666664527778,0.3739194287825986,0.8245614030871038,0.4919354838630335,0.4188799955214801,1.0,0.014079549454384437,0.14147583764331675,0.07893706210217133,0.7055118659406909,61.94507506150103,167,Emerging-High,1,CLUSTER::526 | Emerging-High | Score=61.95
402,30,8,37,1.2333333333333334,25,27,5,13.023330936666666,77.58485043666666,POLICE_STATION::R.T. Nagar,7.0,23.0,23.0,7.0,15.999999999999995,1.5333333332311112,2.2857142853877552,3.2857142853877552,3.0,9.857142856163266,0.5984405267742482,0.8120300748883488,0.7580645161168055,0.4313563500769667,0.4241778644980732,0.04693183151461479,0.2307767115357298,0.009110386416758431,0.48444700576786853,60.657560947746916,168,Emerging-High,1,POLICE_STATION::R.T. Nagar | Emerging-High | Score=60.66
226,108,15,192,1.7777777777777777,78,104,12,12.93840251574074,77.69788902592592,CLUSTER::226,18.0,45.0,45.0,18.0,11.999999999999998,1.3333333332962964,1.4999999999166667,2.4999999999166667,2.4210526315789473,6.052631578745614,0.7856725109346523,0.6052631577135272,0.6935483870855881,0.34944070482850204,0.26511116535147905,0.4106535257528794,0.6694979517765703,0.06124997397219256,0.6495161647858247,60.56194283685402,169,Emerging-High,1,CLUSTER::226 | Emerging-High | Score=60.56
202,26,2,38,1.4615384615384615,21,26,3,12.989271542307693,77.50055831538461,CLUSTER::202,6.0,20.0,20.0,6.0,13.999999999999995,1.5384615383431952,2.3333333329444446,3.3333333329444446,3.0,9.999999998833333,0.560011652799477,0.824561403189443,0.7258064516011967,0.4338383910385369,0.42825649779803204,0.049278423090345524,0.18257297102529504,0.005887485437738094,0.4742435964363425,59.853299860390216,170,Emerging-High,1,CLUSTER::202 | Emerging-High | Score=59.85
563,132,15,233,1.7651515151515151,86,130,8,12.998955842424241,77.57006857424243,POLICE_STATION::Malleshwaram,26.0,53.0,53.0,26.0,13.999999999999998,1.2272727272448347,1.0384615384215976,2.038461538421598,2.0,4.076923076843196,0.8318173714907483,0.4838056678783663,0.7258064516011968,0.28703017492697064,0.18075761275351945,0.5068637803578397,0.738933933827479,0.08127344718907681,0.7129086471489725,59.25005309939346,171,Emerging-High,1,POLICE_STATION::Malleshwaram | Emerging-High | Score=59.25
605,41,7,79,1.9268292682926829,17,40,6,13.071513987804877,77.59261327317073,CLUSTER::605,11.0,30.0,30.0,11.0,18.999999999999993,1.4634146340749554,1.7272727271157025,2.7272727271157025,2.5833333333333335,7.045454545048899,0.6720953519606532,0.6650717701185871,0.8064516128902186,0.37444826184126434,0.3685691810629816,0.14548867769530582,0.3367382924720271,0.026115440029455206,0.538283448104869,58.9995686537923,172,Emerging-High,1,CLUSTER::605 | Emerging-High | Score=59.0
449,12,4,15,1.25,10,12,6,12.974372883333332,77.60781235,CLUSTER::449,3.0,9.0,9.0,3.0,5.999999999999998,1.49999999975,1.9999999993333333,2.9999999993333333,2.5,7.499999998333333,0.34649020172052314,0.7368421048938134,0.5967741935387618,0.38488349368157293,0.39766674784746747,0.0,0.0,0.058995648218733154,0.6423791759118634,57.9611039857985,173,Emerging-High,1,CLUSTER::449 | Emerging-High | Score=57.96
221,145,13,281,1.9379310344827587,62,142,10,13.005724898209584,77.68587213684211,POLICE_STATION::K.R. Pura,32.0,56.5,56.5,32.0,17.0,1.3655172413510583,0.7656249999760742,1.7656249999760742,1.7424242424242424,3.0764678029886143,0.8498907838305934,0.4120065788326494,0.77419354837461,0.24535779773747093,0.29070810545936404,0.6195001759929152,0.7714735574441449,0.084893718528533,0.7243700946486384,57.79746642414223,174,Emerging-High,1,POLICE_STATION::K.R. Pura | Emerging-High | Score=57.8
544,107,15,174,1.6261682242990654,56,104,6,12.912439947945618,77.63433801917418,CLUSTER::544,18.0,44.5,44.5,18.0,3.5000000000000027,1.7943925233141762,1.4722222221404322,2.472222222140432,2.3947368421052633,5.920321637231035,0.78252724399863,0.5979532161953893,0.5564516128942509,0.34584477304428113,0.6318069828077272,0.36841487738972606,0.6662820548346052,0.05268843973730053,0.6224111315027263,57.756892026679,175,Emerging-High,1,CLUSTER::544 | Emerging-High | Score=57.76
444,68,10,87,1.2794117647058822,31,67,7,12.983692070588235,77.57777624117647,BTP054 - Shivananda Circle,11.0,28.5,28.5,11.0,-2.4999999999999925,2.249999999900735,1.5909090907644627,2.5909090907644625,2.4583333333333335,6.369318181462638,0.6578218948872411,0.629186602667178,0.4596774193474248,0.35778077533176217,0.9941668699614954,0.16426141030115174,0.5099562165888458,0.06366030969949454,0.6571470669488627,57.23760353849795,176,Emerging-High,1,BTP054 - Shivananda Circle | Emerging-High | Score=57.24
391,192,17,358,1.8645833333333333,37,173,9,12.992333326641583,77.55323286318433,CLUSTER::391,51.0,70.5,70.5,51.0,19.99999999999999,1.421874999977783,0.3823529411689735,1.3823529411689734,1.375,1.9007352941073385,0.9126036179314175,0.31114551075206,0.8225806451480229,0.18075020665509714,0.33553131865424113,0.8001877273241821,0.8688520510606259,0.10288640499989188,0.7813332921642164,57.16816350555353,177,Emerging-High,1,CLUSTER::391 | Emerging-High | Score=57.17
433,31,6,37,1.1935483870967742,7,30,5,12.985424296774193,77.55314998709677,CLUSTER::433,8.0,23.0,23.0,8.0,14.999999999999995,1.4838709676462019,1.874999999765625,2.874999999765625,2.6666666666666665,7.666666666041666,0.5984405267742482,0.7039473681741257,0.7419354838590011,0.38857047227104624,0.38483878835738344,0.04693183151461479,0.24185454190465508,0.005576048559870261,0.4732576158038305,56.525655906727664,178,Emerging-High,1,CLUSTER::433 | Emerging-High | Score=56.53
491,20,3,24,1.2,11,19,7,13.02053072,77.537237745,POLICE_STATION::Rajajinagar,5.0,15.0,15.0,5.0,9.999999999999998,1.49999999985,1.9999999996,2.9999999996,2.6666666666666665,7.999999998933333,0.48175210441599803,0.7368421049639888,0.6612903225699793,0.395736357786079,0.39766674792700085,0.016426141030115176,0.09488375056737199,0.018134457069373555,0.5130163869882719,56.41418267666957,179,Emerging-High,1,POLICE_STATION::Rajajinagar | Emerging-High | Score=56.41
179,42,5,81,1.9285714285714286,18,42,5,12.998552126190475,77.54099326666667,CLUSTER::179,12.0,30.0,30.0,12.0,17.999999999999993,1.4285714285034015,1.499999999875,2.499999999875,2.3846153846153846,5.961538461240385,0.6720953519606532,0.6052631577025624,0.7903225806324142,0.3469722880444933,0.340857212564183,0.15018186084676732,0.34494860888323114,0.017050413557414656,0.5095844045110864,55.838059420539075,180,Emerging-High,1,CLUSTER::179 | Emerging-High | Score=55.84
379,92,15,102,1.108695652173913,56,87,5,12.911575495652174,77.63809063586956,POLICE_STATION::HSR Layout,14.0,32.0,32.0,14.0,3.6000000000000014,2.5652173911928164,1.285714285622449,2.285714285622449,2.2,5.028571428369387,0.6900880267322648,0.5488721802825203,0.5580645161200314,0.31965132021633363,1.0,0.19946028393711285,0.6141070910837017,0.061064723026301726,0.6489296772572656,55.76798063769958,181,Emerging-High,1,POLICE_STATION::HSR Layout | Emerging-High | Score=55.77
452,26,7,34,1.3076923076923077,15,24,5,12.862018773076924,77.52996743076923,CLUSTER::452,4.0,11.0,11.0,4.0,-0.9999999999999958,2.3076923074260356,1.7499999995625,2.7499999995625,2.4,6.5999999989500004,0.3989603511828321,0.671052631287223,0.4838709677341313,0.3636332550632355,1.0,0.03989205678742257,0.18257297102529504,0.06371379718938264,0.6573164034432188,55.6208677417926,182,Emerging-High,1,CLUSTER::452 | Emerging-High | Score=55.62
123,333,20,509,1.5285285285285286,176,245,7,12.981368157657657,77.59847802402403,BTP042 - Minsk Square Junction (CTO),71.0,95.5,95.5,71.0,15.700000000000014,1.5735735735546716,0.3450704225303511,1.3450704225303511,1.3402777777777777,1.8027679968635955,0.9988958894234369,0.301334321639215,0.7532258064394646,0.17422677166883796,0.4561822755141765,1.0,1.0,0.08529139826352061,0.7256291122682752,55.2163661955983,183,Emerging-High,1,BTP042 - Minsk Square Junction (CTO) | Emerging-High | Score=55.22
493,30,6,41,1.3666666666666667,10,30,5,12.980749916666667,77.55819257,CLUSTER::493,8.0,22.0,22.0,8.0,13.999999999999996,1.4666666665688888,1.74999999978125,2.74999999978125,2.5555555555555554,7.027777777218749,0.5861923353432362,0.6710526313447889,0.7258064516011968,0.3740306296158012,0.3711556314354618,0.056318197817537746,0.2307767115357298,0.0021696879435555427,0.46247339006270544,54.72305367338871,184,Emerging-High,1,CLUSTER::493 | Emerging-High | Score=54.72
