ccs_rank,st_dbscan_cluster_id,cluster_label_display,risk_band,recommended_action,ccs_score,delay_minutes_per_vehicle,lambda_hr_peak_window,severity_sum,growth_pct_change,criticality_factor,road_class,lane_count,geometry_source,physical_hotspot_key
192,263,POLICE_STATION::Electronic City (Cluster 263),High,Targeted enforcement + towing readiness,2.356072994494804,42.029076410680794,0.020754716981132,57,2.2499999998125,1.235756927421132,residential,2,osmnx,POLICE_STATION::ELECTRONIC CITY|12.84172|77.64491
193,321,POLICE_STATION::Ashok Nagar (Cluster 321),High,Targeted enforcement + towing readiness,2.3457099316789796,60.0,0.0132075471698113,29,4.999999998333333,1.6705310184045405,secondary,2,osmnx,POLICE_STATION::ASHOK NAGAR|12.97326|77.60713
194,766,POLICE_STATION::Bellandur (Cluster 766),High,Targeted enforcement + towing readiness,2.342695520003562,60.0,0.0358490566037735,46,0.39999999996,1.2431776563150883,primary,3,osmnx,POLICE_STATION::BELLANDUR|12.91386|77.67784
195,12,POLICE_STATION::Banashankari (Cluster 12),High,Targeted enforcement + towing readiness,2.3245022613791013,60.0,0.0132075471698113,31,8.0,1.3936003883382801,residential,2,osmnx,POLICE_STATION::BANASHANKARI|12.935|77.53645
196,287,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 287),High,Targeted enforcement + towing readiness,2.3148102144125042,60.0,0.030188679245283,63,1.1538461537573963,1.0785714285602042,primary,2,osmnx,POLICE_STATION::PULIKESHINAGAR(F.TOWN)|13.0004|77.6114
197,485,POLICE_STATION::HAL Old Airport (Cluster 485),High,Targeted enforcement + towing readiness,2.3146878097081567,60.0,0.0094339622641509,66,3.4999999994166666,1.2380197113818143,primary,2,osmnx,POLICE_STATION::HAL OLD AIRPORT|12.95901|77.71592
198,452,POLICE_STATION::Thalagattapura (Cluster 452),High,Targeted enforcement + towing readiness,2.3098205918920516,60.0,0.0283018867924528,34,1.7499999995625,1.2358093767619713,trunk,2,osmnx,POLICE_STATION::THALAGATTAPURA|12.86202|77.52997
199,118,BTP108 - Tagore Park Junction (Cluster 118),High,Targeted enforcement + towing readiness,2.284831157377995,60.0,0.0169811320754716,51,8.0,1.0785714285602042,tertiary,2,osmnx,BTP108 - TAGORE PARK JUNCTION|12.94313|77.57111
200,493,BTP010 - Rajajinagar Entrance (Cluster 493),High,Targeted enforcement + towing readiness,2.2818613580602833,60.0,0.0188679245283018,41,1.74999999978125,1.2832065241845285,secondary,2,osmnx,BTP010 - RAJAJINAGAR ENTRANCE|12.98075|77.55819
201,442,BTP140 - Madiwala Check Post (Cluster 442),High,Targeted enforcement + towing readiness,2.2594496432925113,60.0,0.0132075471698113,36,3.166666665611111,1.4295002564731887,secondary,2,osmnx,BTP140 - MADIWALA CHECK POST|12.93064|77.60981
202,294,BTP063 - Siddalingaiah Circle (Cluster 294),High,Targeted enforcement + towing readiness,2.2394968197786254,41.044824287648275,0.0622641509433962,69,0.0526315789445983,1.2364232046167536,residential,2,osmnx,BTP063 - SIDDALINGAIAH CIRCLE|12.97134|77.59733
203,603,POLICE_STATION::Kodigehalli (Cluster 603),High,Targeted enforcement + towing readiness,2.236861119645994,10.520214662340669,0.0641509433962264,166,0.281249999991211,1.1610761312659532,trunk,3,osmnx,POLICE_STATION::KODIGEHALLI|13.05016|77.59308
204,49,BTP074 - Leprosy Hospital Junction (Cluster 49),High,Targeted enforcement + towing readiness,2.234424628731891,40.2995043888258,0.2452830188679245,523,-0.4215686274468473,1.2393827546175293,primary,2,osmnx,BTP074 - LEPROSY HOSPITAL JUNCTION|12.9757|77.55977
205,151,POLICE_STATION::Hebbala (Cluster 151),High,Targeted enforcement + towing readiness,2.229423073496271,60.0,0.2415094339622641,340,-0.5459459459400438,1.2560217749770544,tertiary,3,osmnx,POLICE_STATION::HEBBALA|13.03525|77.58899
206,515,POLICE_STATION::Yelahanka (Cluster 515),High,Targeted enforcement + towing readiness,2.2176872496872133,60.0,0.0094339622641509,52,4.499999998875,1.2420544728697966,secondary,2,osmnx,POLICE_STATION::YELAHANKA|13.12184|77.61188
207,512,BTP184 - Lalbagh West Gate (Cluster 512),High,Targeted enforcement + towing readiness,2.2149097952892096,60.0,0.0056603773584905,50,8.0,1.4148795283181834,secondary,2,osmnx,BTP184 - LALBAGH WEST GATE|12.94831|77.58003
208,187,"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 187)",High,Targeted enforcement + towing readiness,2.198089201004271,60.0,0.0245283018867924,24,3.9999999986666666,1.290394215966544,primary,2,osmnx,"BTP022 - MARENAHALLI JUNCTION, VIJAYANAGAR|12.96875|77.53645"
209,7,POLICE_STATION::HAL Old Airport (Cluster 7),High,Targeted enforcement + towing readiness,2.193439697524717,60.0,0.1037735849056603,765,-0.8,1.2370031322878225,primary,2,osmnx,POLICE_STATION::HAL OLD AIRPORT|12.93376|77.69038
210,665,POLICE_STATION::Electronic City (Cluster 665),High,Targeted enforcement + towing readiness,2.1886109612208444,60.0,0.0188679245283018,38,1.79999999964,1.2479680294450812,tertiary,2,osmnx,POLICE_STATION::ELECTRONIC CITY|12.88094|77.64521
211,433,BTP061 - Bhashyam Circle (Cluster 433),High,Targeted enforcement + towing readiness,2.1619742793981644,60.0,0.0132075471698113,37,1.874999999765625,1.4272604990523872,secondary,2,osmnx,BTP061 - BHASHYAM CIRCLE|12.98542|77.55315
212,137,POLICE_STATION::Mahadevapura (Cluster 137),High,Targeted enforcement + towing readiness,2.159863393234512,60.0,0.0169811320754716,33,1.49999999975,1.4189302218331434,trunk,3,osmnx,POLICE_STATION::MAHADEVAPURA|12.97908|77.69509
213,778,"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 778)",High,Targeted enforcement + towing readiness,2.145548202894234,60.0,0.0132075471698113,31,3.59999999928,1.392918546907369,residential,2,osmnx,"BTP210 - 50TH CROSS, 12TH MAIN , RAJAJINAGAR|12.9883|77.55568"
214,111,POLICE_STATION::Yeshwanthpura (Cluster 111),High,Targeted enforcement + towing readiness,2.1411787558881135,60.0,0.0150943396226415,39,1.2857142855306125,1.3675823757771448,trunk,2,osmnx,POLICE_STATION::YESHWANTHPURA|13.01861|77.55789
215,468,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 468),High,Targeted enforcement + towing readiness,2.140050363924849,12.00514725215837,0.0433962264150943,39,3.999999999333333,1.485570792543189,residential,2,osmnx,POLICE_STATION::PULIKESHINAGAR(F.TOWN)|12.99977|77.61095
216,553,BTP048 - Shanthala Junction (Cluster 553),High,Targeted enforcement + towing readiness,2.136769263962288,23.03331065276519,0.0094339622641509,131,1.0681818181332643,1.447517303303328,primary,2,osmnx,BTP048 - SHANTHALA JUNCTION|12.97705|77.57076
217,453,POLICE_STATION::Rajajinagar (Cluster 453),High,Targeted enforcement + towing readiness,2.1353097527461267,60.0,0.0169811320754716,23,5.666666664777778,1.3929645999871305,trunk,3,osmnx,POLICE_STATION::RAJAJINAGAR|13.00792|77.52672
218,564,POLICE_STATION::Jeevanbheemanagar (Cluster 564),High,Targeted enforcement + towing readiness,2.119153888671407,60.0,0.020754716981132,23,2.59999999948,1.449452113653696,tertiary,2,osmnx,POLICE_STATION::JEEVANBHEEMANAGAR|12.97057|77.6461
219,567,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 567),High,Targeted enforcement + towing readiness,2.096884583334417,60.0,0.0169811320754716,25,2.7499999993125,1.4512886934178832,tertiary,2,osmnx,POLICE_STATION::PULIKESHINAGAR(F.TOWN)|12.99512|77.61477
220,310,BTP218 - Syndicate Bank Junction (Cluster 310),High,Targeted enforcement + towing readiness,2.0838772975649293,60.0,0.0320754716981132,24,1.428571428367347,1.2584815637789384,residential,2,osmnx,BTP218 - SYNDICATE BANK JUNCTION|12.93746|77.58519
221,389,BTP076 - Hudson Circle (Cluster 389),High,Targeted enforcement + towing readiness,2.0824392840433825,60.0,0.0113207547169811,31,8.0,1.2444833757226625,unclassified,2,osmnx,BTP076 - HUDSON CIRCLE|12.96797|77.5886
222,628,"BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 628)",High,Targeted enforcement + towing readiness,2.082403730787006,60.0,0.0283018867924528,30,0.3636363636033057,1.4503885262755105,secondary,2,osmnx,"BTP062 - BASAVA MANTAPA, DR. RAJKUMAR ROAD|12.98037|77.55678"
223,491,POLICE_STATION::Rajajinagar (Cluster 491),High,Targeted enforcement + towing readiness,2.0685508525938117,60.0,0.020754716981132,24,1.9999999996,1.4061922811050716,secondary,2,osmnx,POLICE_STATION::RAJAJINAGAR|13.02053|77.53724
224,286,POLICE_STATION::Chikkajala (Cluster 286),High,Targeted enforcement + towing readiness,2.066397713314039,60.0,0.2622641509433962,466,-0.4710424710351962,1.0785714285602042,residential,2,osmnx,POLICE_STATION::CHIKKAJALA|13.19132|77.64629
225,678,POLICE_STATION::Jeevanbheemanagar (Cluster 678),High,Targeted enforcement + towing readiness,2.064302075295949,8.003938424358067,0.0415094339622641,47,5.999999998,1.449452113653696,tertiary,2,osmnx,POLICE_STATION::JEEVANBHEEMANAGAR|12.97035|77.64653
226,621,POLICE_STATION::Jalahalli (Cluster 621),High,Targeted enforcement + towing readiness,2.058199648747136,60.0,0.0283018867924528,15,8.0,1.4281238104020686,primary,2,osmnx,POLICE_STATION::JALAHALLI|13.05084|77.5528
227,717,POLICE_STATION::HAL Old Airport (Cluster 717),High,Targeted enforcement + towing readiness,2.052861540405685,60.0,0.1528301886792452,402,0.0,1.2378621501505938,primary,2,osmnx,POLICE_STATION::HAL OLD AIRPORT|12.96245|77.71727
228,370,BTP219 - Canara Bank Junction (Cluster 370),High,Targeted enforcement + towing readiness,1.993701308152699,60.0,0.020754716981132,27,1.7499999995625,1.2562812499681169,secondary,2,osmnx,BTP219 - CANARA BANK JUNCTION|12.93109|77.58379
229,793,POLICE_STATION::HAL Old Airport (Cluster 793),High,Targeted enforcement + towing readiness,1.986178293804122,60.0,0.0094339622641509,32,6.9999999965,1.2452882092621156,primary,2,osmnx,POLICE_STATION::HAL OLD AIRPORT|12.97098|77.71225
230,662,POLICE_STATION::K.R. Pura (Cluster 662),High,Targeted enforcement + towing readiness,1.9747026702173462,60.0,0.0188679245283018,77,0.4285714285102041,1.0785714285602042,residential,2,osmnx,POLICE_STATION::K.R. PURA|13.04589|77.75046
231,80,BTP020 - Hosahalli Metro Station (Cluster 80),High,Targeted enforcement + towing readiness,1.965272704801722,60.0,0.1773584905660377,295,-0.8,1.2357142856806123,road,2,fallback,BTP020 - HOSAHALLI METRO STATION|12.97447|77.54626
232,409,POLICE_STATION::Electronic City (Cluster 409),High,Targeted enforcement + towing readiness,1.9602098329894853,6.0073617398845744,0.0226415094339622,113,8.0,1.235756927421132,residential,2,osmnx,POLICE_STATION::ELECTRONIC CITY|12.84187|77.64603
233,438,POLICE_STATION::Bellandur (Cluster 438),High,Targeted enforcement + towing readiness,1.9512742954451463,60.0,0.0320754716981132,27,2.79999999944,1.0785714285602042,secondary,2,osmnx,POLICE_STATION::BELLANDUR|12.89981|77.67546
234,526,POLICE_STATION::Jeevanbheemanagar (Cluster 526),High,Targeted enforcement + towing readiness,1.9447570338944669,60.0,0.0226415094339622,23,2.333333332555556,1.2357142856806123,road,2,fallback,POLICE_STATION::JEEVANBHEEMANAGAR|12.95978|77.649
235,30,POLICE_STATION::HSR Layout (Cluster 30),High,Targeted enforcement + towing readiness,1.9403145170268976,60.0,0.0018867924528301,83,7.499999998125,1.4179946620461392,tertiary,2,osmnx,POLICE_STATION::HSR LAYOUT|12.89233|77.63784
236,502,POLICE_STATION::Yelahanka (Cluster 502),High,Targeted enforcement + towing readiness,1.937993723294866,60.0,0.0037735849056603,53,4.59999999908,1.430351172405261,secondary,2,osmnx,POLICE_STATION::YELAHANKA|13.09877|77.57717
237,360,POLICE_STATION::Mahadevapura (Cluster 360),High,Targeted enforcement + towing readiness,1.9365841596413778,30.994636453995312,0.1622641509433962,393,-0.2173913043440453,1.4683798041654939,trunk,3,osmnx,POLICE_STATION::MAHADEVAPURA|12.99621|77.66856
238,34,BTP220 - Puttanna Junction (Cluster 34),High,Targeted enforcement + towing readiness,1.9360957281198985,60.0,0.1886792452830188,217,-0.5426356589063157,1.3271876124611865,secondary,2,osmnx,BTP220 - PUTTANNA JUNCTION|12.92865|77.58354
239,428,POLICE_STATION::Bellandur (Cluster 428),High,Targeted enforcement + towing readiness,1.9108069897466373,60.0,0.020754716981132,40,0.3333333332962963,1.2357142856806123,road,2,fallback,POLICE_STATION::BELLANDUR|12.92106|77.66525
240,718,POLICE_STATION::Kodigehalli (Cluster 718),High,Targeted enforcement + towing readiness,1.8990409537511366,60.0,0.0264150943396226,19,3.3333333322222223,1.21488851534101,trunk,3,osmnx,POLICE_STATION::KODIGEHALLI|13.07113|77.5927
241,423,BTP185 - RV Teachers College (Cluster 423),High,Targeted enforcement + towing readiness,1.8870647250664854,44.9127211677679,0.0245283018867924,40,0.307692307668639,1.2832777358911962,secondary,2,osmnx,BTP185 - RV TEACHERS COLLEGE|12.94533|77.57998
242,575,POLICE_STATION::R.T. Nagar (Cluster 575),High,Targeted enforcement + towing readiness,1.88199938274168,60.0,0.1113207547169811,291,0.0,1.3929628943175096,residential,2,osmnx,POLICE_STATION::R.T. NAGAR|13.0014|77.59582
243,667,POLICE_STATION::Kodigehalli (Cluster 667),High,Targeted enforcement + towing readiness,1.8788022254228511,60.0,0.0056603773584905,57,1.124999999859375,1.3938082668233143,tertiary,2,osmnx,POLICE_STATION::KODIGEHALLI|13.06288|77.58705
244,711,POLICE_STATION::Kodigehalli (Cluster 711),High,Targeted enforcement + towing readiness,1.8508686365113194,60.0,0.0320754716981132,23,0.4285714285102041,1.2935241197206968,tertiary,2,osmnx,POLICE_STATION::KODIGEHALLI|13.06878|77.59273
245,67,BTP100 - Richmond Circle (Cluster 67),High,Targeted enforcement + towing readiness,1.8488194694995033,60.0,0.1188679245283018,226,-0.1858974358950526,1.4841944424293367,residential,2,osmnx,BTP100 - RICHMOND CIRCLE|12.96208|77.59836
246,437,POLICE_STATION::Mahadevapura (Cluster 437),High,Targeted enforcement + towing readiness,1.847562490106245,60.0,0.0037735849056603,50,8.0,1.2434228756359356,trunk,3,osmnx,POLICE_STATION::MAHADEVAPURA|13.00037|77.67722
247,565,BTP074 - Leprosy Hospital Junction (Cluster 565),High,Targeted enforcement + towing readiness,1.844971805884864,60.0,0.0075471698113207,30,7.666666664111111,1.238329930044096,primary,2,osmnx,BTP074 - LEPROSY HOSPITAL JUNCTION|12.97569|77.5585
248,725,POLICE_STATION::Hulimavu (Cluster 725),High,Targeted enforcement + towing readiness,1.8081988931289026,60.0,0.0169811320754716,32,0.2857142856734694,1.415450869015431,residential,2,osmnx,POLICE_STATION::HULIMAVU|12.89316|77.63709
249,655,POLICE_STATION::Yelahanka (Cluster 655),High,Targeted enforcement + towing readiness,1.7995493534614788,60.0,0.030188679245283,16,1.19999999976,1.430253522819471,secondary,2,osmnx,POLICE_STATION::YELAHANKA|13.09924|77.57702
250,158,POLICE_STATION::Malleshwaram (Cluster 158),High,Targeted enforcement + towing readiness,1.7903651376310221,60.0,0.0113207547169811,43,1.1428571426938776,1.1581306530395488,primary,2,osmnx,POLICE_STATION::MALLESHWARAM|13.00111|77.5694
251,193,POLICE_STATION::Rajajinagar (Cluster 193),High,Targeted enforcement + towing readiness,1.745432149916972,60.0,0.0132075471698113,16,8.0,1.393021739919427,tertiary,2,osmnx,POLICE_STATION::RAJAJINAGAR|13.00878|77.52697
252,782,POLICE_STATION::HSR Layout (Cluster 782),High,Targeted enforcement + towing readiness,1.744931476514406,60.0,0.0132075471698113,20,5.49999999725,1.2370899082297802,secondary,4,osmnx,POLICE_STATION::HSR LAYOUT|12.91609|77.65173
253,124,POLICE_STATION::Yelahanka (Cluster 124),High,Targeted enforcement + towing readiness,1.72672739366097,42.660221071120326,0.0037735849056603,332,0.3039215686185122,1.0785714285602042,tertiary,2,osmnx,POLICE_STATION::YELAHANKA|13.09698|77.59961
254,638,POLICE_STATION::HSR Layout (Cluster 638),High,Targeted enforcement + towing readiness,1.7209612622665893,31.601920906357645,0.1584905660377358,221,-0.2441860465059492,1.5772252587823958,tertiary,2,osmnx,POLICE_STATION::HSR LAYOUT|12.91249|77.63469
255,355,POLICE_STATION::Kodigehalli (Cluster 355),High,Targeted enforcement + towing readiness,1.714585398891669,60.0,0.1283018867924528,151,-0.8,1.5229445138134465,residential,2,osmnx,POLICE_STATION::KODIGEHALLI|13.05385|77.59275
256,559,POLICE_STATION::Jeevanbheemanagar (Cluster 559),High,Targeted enforcement + towing readiness,1.7023511345978366,60.0,0.0132075471698113,31,0.2142857142704081,1.5511221173232062,residential,2,osmnx,POLICE_STATION::JEEVANBHEEMANAGAR|12.97002|77.63881
257,498,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 498)",High,Targeted enforcement + towing readiness,1.6978202795841983,60.0,0.0037735849056603,51,3.1666666661388887,1.24690390481041,secondary,2,osmnx,"BTP001 - 10TH CROSS, DR. RAJKUMAR ROAD|13.00439|77.55335"
258,115,BTP166 - Coffee Board Junction (Cluster 115),High,Targeted enforcement + towing readiness,1.6862774446312763,60.0,0.0037735849056603,38,8.0,1.2357963710311128,tertiary,2,osmnx,BTP166 - COFFEE BOARD JUNCTION|12.98569|77.59448
259,157,"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 157)",High,Targeted enforcement + towing readiness,1.6791363561391652,60.0,0.0094339622641509,20,8.0,1.250433361673233,tertiary,2,osmnx,"BTP210 - 50TH CROSS, 12TH MAIN , RAJAJINAGAR|12.9865|77.55589"
260,205,POLICE_STATION::Mahadevapura (Cluster 205),High,Targeted enforcement + towing readiness,1.678945130494502,60.0,0.0264150943396226,20,0.6666666665555555,1.2358051125879195,primary,3,osmnx,POLICE_STATION::MAHADEVAPURA|12.99568|77.69534
261,130,POLICE_STATION::HAL Old Airport (Cluster 130),High,Targeted enforcement + towing readiness,1.672673049783001,60.0,0.1094339622641509,188,0.0,1.3929424262820602,primary,2,osmnx,POLICE_STATION::HAL OLD AIRPORT|12.93336|77.69106
262,449,BTP051 - Safina Plaza Junction (Cluster 449),High,Targeted enforcement + towing readiness,1.6637542658429019,60.0,0.0188679245283018,15,1.9999999993333333,1.5133804857708388,secondary,2,osmnx,BTP051 - SAFINA PLAZA JUNCTION|12.97437|77.60781
263,783,BTP180 - Swagath Poornima Theatre (Cluster 783),High,Targeted enforcement + towing readiness,1.661074820110877,60.0,0.0037735849056603,42,4.2499999989375,1.2621474742114243,secondary,2,osmnx,BTP180 - SWAGATH POORNIMA THEATRE|12.96111|77.58677
264,244,BTP048 - Shanthala Junction (Cluster 244),High,Targeted enforcement + towing readiness,1.6473845138559513,60.0,0.1226415094339622,148,-0.3943661971775441,1.447517303303328,primary,2,osmnx,BTP048 - SHANTHALA JUNCTION|12.97746|77.5708
265,103,BTP104 - Medical College Circle (Cluster 103),High,Targeted enforcement + towing readiness,1.6437489251524398,60.0,0.0849056603773584,299,-0.669811320742079,1.238932884255046,primary,2,osmnx,BTP104 - MEDICAL COLLEGE CIRCLE|12.95954|77.5774
266,178,POLICE_STATION::HAL Old Airport (Cluster 178),High,Targeted enforcement + towing readiness,1.5848939630173051,60.0,0.0924528301886792,156,0.0,1.5045094233432286,trunk,3,osmnx,POLICE_STATION::HAL OLD AIRPORT|12.93976|77.6956
267,246,POLICE_STATION::Yeshwanthpura (Cluster 246),High,Targeted enforcement + towing readiness,1.580854889832832,60.0,0.0113207547169811,17,8.0,1.2101849181529747,secondary,2,osmnx,POLICE_STATION::YESHWANTHPURA|13.01852|77.55845
268,510,"BTP186 - 9th Cross, 4th Main, Jayanagar (Cluster 510)",High,Targeted enforcement + towing readiness,1.5791970101075394,60.0,0.0094339622641509,47,1.1111111109876544,1.0785714285602042,residential,2,osmnx,"BTP186 - 9TH CROSS, 4TH MAIN, JAYANAGAR|12.93874|77.58443"
269,156,BTP047 - Vidhan Soudha Metro Station (Cluster 156),High,Targeted enforcement + towing readiness,1.5370537609327832,60.0,0.0094339622641509,25,2.59999999948,1.1573662998407317,primary,3,osmnx,BTP047 - VIDHAN SOUDHA METRO STATION|12.97975|77.59255
270,677,BTP074 - Leprosy Hospital Junction (Cluster 677),High,Targeted enforcement + towing readiness,1.4988413727684462,60.0,0.0132075471698113,19,8.0,1.0785714285602042,primary,2,osmnx,BTP074 - LEPROSY HOSPITAL JUNCTION|12.97384|77.56627
271,279,POLICE_STATION::HAL Old Airport (Cluster 279),High,Targeted enforcement + towing readiness,1.4859200743872913,2.504531728463293,0.0698113207547169,163,0.170731707312909,1.2854030002387027,trunk,3,osmnx,POLICE_STATION::HAL OLD AIRPORT|12.94296|77.6974
272,393,BTP135 - UCO Bank Junction (Cluster 393),High,Targeted enforcement + towing readiness,1.478725702069282,60.0,0.1150943396226415,150,-0.0810810810788897,1.2364428198173927,secondary,2,osmnx,BTP135 - UCO BANK JUNCTION|12.93611|77.61601
273,416,BTP034 - LRDE Junction (Cluster 416),High,Targeted enforcement + towing readiness,1.4740953712615916,5.00210980321759,0.020754716981132,44,8.0,1.363700271720223,tertiary,2,osmnx,BTP034 - LRDE JUNCTION|12.98895|77.59246
274,52,BTP010 - Rajajinagar Entrance (Cluster 52),High,Targeted enforcement + towing readiness,1.4599470871773306,58.651020374206986,0.0924528301886792,159,-0.0476190476175359,1.2932471616160208,secondary,2,osmnx,BTP010 - RAJAJINAGAR ENTRANCE|12.98054|77.55732
275,688,POLICE_STATION::Mahadevapura (Cluster 688),High,Targeted enforcement + towing readiness,1.4439621090830814,60.0,0.0018867924528301,40,8.0,1.2381365497508385,primary,3,osmnx,POLICE_STATION::MAHADEVAPURA|12.97425|77.71094
276,795,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 795)",High,Targeted enforcement + towing readiness,1.4087975039130398,60.0,0.0056603773584905,29,1.7499999995625,1.1851384390238657,residential,2,osmnx,"BTP001 - 10TH CROSS, DR. RAJKUMAR ROAD|13.00459|77.55364"
277,700,"BTP226 - 33rd Cross, 11th Main, Jayanagar (Cluster 700)",High,Targeted enforcement + towing readiness,1.3901233959166002,60.0,0.0735849056603773,170,-0.8,1.2646032120479593,residential,2,osmnx,"BTP226 - 33RD CROSS, 11TH MAIN, JAYANAGAR|12.9269|77.58613"
278,599,BTP126 - Dairy Circle (Cluster 599),High,Targeted enforcement + towing readiness,1.3863638931761864,60.0,0.0075471698113207,39,0.1818181818016528,1.2370854308470256,secondary,2,osmnx,BTP126 - DAIRY CIRCLE|12.93696|77.60174
279,363,POLICE_STATION::HAL Old Airport (Cluster 363),High,Targeted enforcement + towing readiness,1.3819975383157792,60.0,0.1113207547169811,91,0.0,1.3929424262820602,primary,2,osmnx,POLICE_STATION::HAL OLD AIRPORT|12.93377|77.69099
280,218,BTP208 - Havanur Circle (Cluster 218),High,Targeted enforcement + towing readiness,1.374641988309856,60.0,0.0811320754716981,151,-0.2999999999914286,1.2572722440177972,secondary,2,osmnx,BTP208 - HAVANUR CIRCLE|12.98833|77.53745
281,262,POLICE_STATION::Malleshwaram (Cluster 262),High,Targeted enforcement + towing readiness,1.3677455594935253,19.558585414521332,0.1226415094339622,236,-0.76732673266567,1.392983362352959,residential,2,osmnx,POLICE_STATION::MALLESHWARAM|13.00713|77.57047
282,223,POLICE_STATION::HAL Old Airport (Cluster 223),High,Targeted enforcement + towing readiness,1.35544841145891,60.0,0.1132075471698113,205,0.0,1.0785714285602042,primary,2,osmnx,POLICE_STATION::HAL OLD AIRPORT|12.93317|77.69181
283,42,POLICE_STATION::HSR Layout (Cluster 42),High,Targeted enforcement + towing readiness,1.347121301385713,60.0,0.0962264150943396,115,-0.0217391304338374,1.2754069234260532,tertiary,2,osmnx,POLICE_STATION::HSR LAYOUT|12.9117|77.6381
284,144,POLICE_STATION::Kodigehalli (Cluster 144),High,Targeted enforcement + towing readiness,1.3239201669128302,45.75217935115219,0.1018867924528302,108,0.0,1.396111347228788,secondary,2,osmnx,POLICE_STATION::KODIGEHALLI|13.07097|77.58789
285,8,POLICE_STATION::Sheshadripuram (Cluster 8),High,Targeted enforcement + towing readiness,1.32200538538378,2.0014069084430077,0.0622641509433962,68,2.5384615382662723,1.2555461063615556,residential,2,osmnx,POLICE_STATION::SHESHADRIPURAM|12.99629|77.5631
286,663,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 663)",High,Targeted enforcement + towing readiness,1.3095931939221188,60.0,0.0018867924528301,36,3.9999999986666666,1.2481494700509927,secondary,2,osmnx,"BTP001 - 10TH CROSS, DR. RAJKUMAR ROAD|13.00435|77.55352"
287,194,POLICE_STATION::Sheshadripuram (Cluster 194),High,Targeted enforcement + towing readiness,1.3067236150613413,60.0,0.0075471698113207,13,8.0,1.3684810797714582,residential,2,osmnx,POLICE_STATION::SHESHADRIPURAM|12.99104|77.57183
288,266,POLICE_STATION::Malleshwaram (Cluster 266),High,Targeted enforcement + towing readiness,1.3005184597952146,60.0,0.0849056603773584,93,0.0,1.3953794017527656,tertiary,2,osmnx,POLICE_STATION::MALLESHWARAM|13.00562|77.56897
289,47,POLICE_STATION::Hulimavu (Cluster 47),High,Targeted enforcement + towing readiness,1.2983851371438382,60.0,0.030188679245283,236,-0.4385964912203755,1.4179946620461392,trunk,3,osmnx,POLICE_STATION::HULIMAVU|12.89212|77.63799
290,748,POLICE_STATION::Yeshwanthpura (Cluster 748),High,Targeted enforcement + towing readiness,1.2848213515882152,32.00461295222216,0.0056603773584905,19,5.999999997,1.4087670773362324,trunk,3,osmnx,POLICE_STATION::YESHWANTHPURA|13.03004|77.53805
291,670,"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 670)",High,Targeted enforcement + towing readiness,1.280777085851251,60.0,0.0037735849056603,20,3.49999999825,1.3289960779894892,secondary,2,osmnx,"BTP206 - SHANKARA MUTT CIRCLE, VIJAYANAGAR|12.99864|77.54225"
292,357,"BTP163 - 16th Main Road, BTM Layout (Cluster 357)",High,Targeted enforcement + towing readiness,1.278403488370711,35.572105902258905,0.1471698113207547,114,-0.6265060240888373,1.2369086808325713,tertiary,2,osmnx,"BTP163 - 16TH MAIN ROAD, BTM LAYOUT|12.91371|77.60691"
293,4,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 4),High,Targeted enforcement + towing readiness,1.2779263653527717,23.89957321975126,0.1433962264150943,324,-0.02173913043431,1.0785714285602042,residential,2,osmnx,POLICE_STATION::PULIKESHINAGAR(F.TOWN)|12.99553|77.61258
294,250,POLICE_STATION::Jalahalli (Cluster 250),High,Targeted enforcement + towing readiness,1.2772883489984077,60.0,0.0754716981132075,95,-0.4883720930118984,1.410253693680879,tertiary,2,osmnx,POLICE_STATION::JALAHALLI|13.05052|77.52554
295,477,BTP032 - Windsor Circle (Cluster 477),High,Targeted enforcement + towing readiness,1.2727408904875797,60.0,0.0754716981132075,96,-0.4999999999821428,1.3929688641611824,residential,2,osmnx,BTP032 - WINDSOR CIRCLE|12.99685|77.58409
296,728,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 728)",High,Targeted enforcement + towing readiness,1.2650066173884735,60.0,0.0660377358490566,106,0.0,1.393196144638153,primary,2,osmnx,"BTP148 - 17TH MAIN, DOOPANAHALLI BUS STOP|12.96485|77.64143"
297,275,BTP135 - UCO Bank Junction (Cluster 275),High,Targeted enforcement + towing readiness,1.25807601199054,60.0,0.0811320754716981,97,-0.2380952380895691,1.3163619405867248,secondary,2,osmnx,BTP135 - UCO BANK JUNCTION|12.93595|77.61553
