st_dbscan_cluster_id,records_total,peak_window_records,distinct_days,severity_sum,severity_mean,unique_vehicles,centroid_lat,centroid_lon,dominant_police_station,dominant_junction_name,unique_vehicle_types,dominant_vehicle_type,records_peak_hour,gap_count,mean_dwell_minutes,median_dwell_minutes,std_dwell_minutes,mu_departures_per_hour,growth_first_half_mean,growth_second_half_mean,growth_pct_change,growth_multiplier,lambda_hr_peak_window,lambda_hr_peak_hour,cluster_label,lat,lon,vehicle_width_avg_m,cluster_label_mu,gap_count_mu,median_dwell_minutes_mu,std_dwell_minutes_mu,blocking_vehicles_L,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,dominant_violation_tag,lat_key,lon_key,geometry_source,road_class,lane_count,carriageway_width_m,link_length_m,junction_degree,betweenness_centrality,base_saturation_per_lane_pcu_hr,base_capacity_pcu_hr,blocked_width_fraction,reduced_capacity_pcu_hr,capacity_loss_pct,free_flow_speed_kmh,free_flow_time_min,V_over_C0,V_over_Cp,delay_minutes_per_vehicle,criticality_factor,stage5_rank,mappls_address,effective_capacity_pcu_hr,delay_norm,lambda_norm,severity_norm,growth_norm,criticality_norm,ccs_raw_product,ccs_score,risk_band,physical_hotspot_key,cluster_label_display,priority_message,ccs_rank
2,21733,10074,87,34509,1.58786177702112,18627,12.973168894409923,77.5775477916929,Upparpet,BTP040 - Elite Junction,21,SCOOTER,2791.0,624.0,101.33173076923076,48.0,126.7815500341265,0.592114627313035,1792.0,1568.7142857142858,-0.1246014030611549,1.0,19.00754716981132,32.08045977011494,BTP040 - Elite Junction,12.973168894409923,77.5775477916929,1.3896056687986011,BTP040 - Elite Junction,624.0,48.0,126.7815500341265,32.101127486015336,1844,154,['WRONG PARKING'],12.9732,77.5775,osmnx,tertiary,2,7.0,64.13710759442279,5,0.0004823158368602,1700.0,3400.0,0.95,340.0,0.9000000000000294,35.0,0.1099493273047216,0.0055904550499428,0.0559045504992806,60.0,1.3174810730666666,2,"AS Char Main Road, Kempegowda Maharaja Complex, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",340.0,0.9999999999830509,0.9999999999473893,0.9999999999999711,0.0,0.40243524546916803,0.21913129304124876,21.913129304124876,Critical,BTP040 - ELITE JUNCTION|12.97317|77.57755,BTP040 - Elite Junction (Cluster 2),BTP040 - Elite Junction (Cluster 2) | Critical | CCS=21.913,1
96,98,13,6,174,1.7755102040816326,91,12.933721112840656,77.69087792219547,HAL Old Airport,No Junction,8,SCOOTER,5.0,,94.4,,,0.635593220338983,3.0,95.0,8.0,9.0,0.0245283018867924,0.8333333333333334,POLICE_STATION::HAL Old Airport,12.933721112840656,77.69087792219547,1.0275510204081633,,,,,0.0385911949078366,6,0,"['WRONG PARKING', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC']",12.9337,77.6909,osmnx,primary,2,7.0,654.6255943453855,6,5.017217519617772e-05,1900.0,3800.0,0.0056649173858075,3778.4733139339314,0.0056649173860692,45.0,0.872834125793828,6.454816285996316e-06,6.491590610507314e-06,60.0,1.3931895351683723,258,,3778.4733139339314,0.9999999999830509,0.0012904506650105252,0.004782608695652036,0.999999999875,0.4984023947410723,0.04489919781091958,4.489919781091959,Critical,POLICE_STATION::HAL OLD AIRPORT|12.93372|77.69088,POLICE_STATION::HAL Old Airport (Cluster 96),POLICE_STATION::HAL Old Airport (Cluster 96) | Critical | CCS=4.49,67
138,400,216,19,423,1.0575,391,12.97358562225,77.55106776925,Magadi Road,"BTP070 - Cholurpalya Junction, Magadi Road",11,SCOOTER,82.0,1.0,9.0,9.0,0.0,6.666666665925926,96.5,103.5,0.0725388601028752,1.0725388601028754,0.4075471698113208,4.315789473684211,"BTP070 - Cholurpalya Junction, Magadi Road",12.97358562225,77.55106776925,0.8915000000000001,"BTP070 - Cholurpalya Junction, Magadi Road",1.0,9.0,0.0,0.0611320754693207,6,1,['NO PARKING'],12.9736,77.5511,osmnx,residential,2,7.0,117.90088085945987,6,0.0122294596584982,1500.0,3000.0,0.0077856064675876,2976.643180597237,0.0077856064679185,30.0,0.2358017617189118,0.0001358490566037,0.000136915023093,9.048341769672541,1.4738777290408374,43,,2976.643180597237,0.1364114982118171,0.021441334126328777,0.011999999999999653,0.009067357511726,0.6006817929863676,0.044551850915176966,4.455185091517697,Critical,"BTP070 - CHOLURPALYA JUNCTION, MAGADI ROAD|12.97359|77.55107","BTP070 - Cholurpalya Junction, Magadi Road (Cluster 138)","BTP070 - Cholurpalya Junction, Magadi Road (Cluster 138) | Critical | CCS=4.455",68
61,63,35,11,91,1.4444444444444444,59,12.972047244444443,77.61903253015873,Halasur,No Junction,7,SCOOTER,17.0,,94.4,,,0.635593220338983,3.0,30.0,8.0,9.0,0.0660377358490566,1.5454545454545454,POLICE_STATION::Halasur,12.972047244444443,77.61903253015873,1.3777777777777778,,,,,0.103899370905714,4,0,['NO PARKING'],12.972,77.619,osmnx,secondary,2,7.0,53.64913443669723,3,0.0103143243321676,1800.0,3600.0,0.0204500349055048,3526.3798743401826,0.0204500349057769,40.0,0.0804737016550438,1.8343815513621734e-05,1.8726778793618804e-05,60.0,1.2254756066772636,173,,3526.3798743401826,0.9999999999830509,0.003474290251951422,0.0023768115942028297,0.999999999875,0.2858102067124492,0.04442494245042767,4.442494245042767,Critical,POLICE_STATION::HALASUR|12.97205|77.61903,POLICE_STATION::Halasur (Cluster 61),POLICE_STATION::Halasur (Cluster 61) | Critical | CCS=4.442,69
219,44,44,6,71,1.6136363636363635,37,13.007906886363635,77.54848440909092,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,3,SCOOTER,35.0,,94.4,,,0.635593220338983,3.0,41.0,8.0,9.0,0.0830188679245283,5.833333333333333,BTP023 - Mahalaxmi Layout Entrance,13.007906886363635,77.54848440909092,1.0204545454545455,,,,,0.1306163519957548,7,0,['WRONG PARKING'],13.0079,77.5485,osmnx,residential,2,7.0,279.636773096363,4,8.695652173192571e-05,1500.0,3000.0,0.0190411500122453,2942.876549963264,0.0190411500125724,30.0,0.5592735461927074,2.767295597483354e-05,2.8210108890070984e-05,60.0,1.2362903755950345,71,,2942.876549963264,0.9999999999830509,0.004367679173881788,0.0017971014492753105,0.999999999875,0.299518879617185,0.04417427815158437,4.417427815158437,Critical,BTP023 - MAHALAXMI LAYOUT ENTRANCE|13.00791|77.54848,BTP023 - Mahalaxmi Layout Entrance (Cluster 219),BTP023 - Mahalaxmi Layout Entrance (Cluster 219) | Critical | CCS=4.417,70
379,92,56,15,102,1.108695652173913,87,12.911575495652174,77.63809063586956,HSR Layout,No Junction,5,SCOOTER,38.0,2.0,193.5,193.5,192.5,0.3100775193782425,14.0,32.0,1.285714285622449,2.285714285622449,0.1056603773584905,2.533333333333333,POLICE_STATION::HSR Layout,12.911575495652174,77.63809063586956,1.025,POLICE_STATION::HSR Layout,2.0,193.5,192.5,0.340754715883959,4,0,['NO PARKING'],12.9116,77.6381,osmnx,tertiary,4,14.0,20.668197638352805,4,0.0054838927681872,1700.0,6800.0,0.0249481131254364,6630.352830747032,0.0249481131255798,35.0,0.0354311959514609,1.5538290788011033e-05,1.5935860436942994e-05,60.0,1.272045261812176,243,,6630.352830747032,0.9999999999830509,0.005558864403122272,0.0026956521739129654,0.1607142856827168,0.34484134962312457,0.04417340042826789,4.417340042826789,Critical,POLICE_STATION::HSR LAYOUT|12.91158|77.63809,POLICE_STATION::HSR Layout (Cluster 379),POLICE_STATION::HSR Layout (Cluster 379) | Critical | CCS=4.417,71
347,122,38,10,189,1.5491803278688523,117,12.970347181732814,77.6449368902705,Jeevanbheemanagar,"BTP148 - 17th Main, Doopanahalli Bus Stop",10,CAR,16.0,4.0,15.5,16.0,10.523782589924592,3.870967741685744,4.0,59.0,8.0,9.0,0.0716981132075471,1.6,"BTP148 - 17th Main, Doopanahalli Bus Stop",12.970347181732814,77.6449368902705,1.5549180327868852,"BTP148 - 17th Main, Doopanahalli Bus Stop",4.0,16.0,10.523782589924592,0.0185220125750264,5,0,['NO PARKING'],12.9703,77.6449,osmnx,tertiary,2,7.0,94.97045397981404,6,0.0141042062228844,1700.0,3400.0,0.0041143159074713,3386.0113259145974,0.0041143159077642,35.0,0.1628064925368194,2.1087680355154728e-05,2.1174800172341294e-05,15.535030827128237,1.4862979888020365,215,,3386.0113259145974,0.2463555172908605,0.0037720865592615403,0.005217391304347676,0.999999999875,0.6164255670561353,0.04363966768420226,4.363966768420226,Critical,"BTP148 - 17TH MAIN, DOOPANAHALLI BUS STOP|12.97035|77.64494","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 347)","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 347) | Critical | CCS=4.364",72
209,92,31,12,118,1.2826086956521738,92,12.975713723913044,77.5598548902174,Magadi Road,BTP074 - Leprosy Hospital Junction,7,SCOOTER,19.0,,94.4,,,0.635593220338983,9.0,41.5,3.611111110709877,4.611111110709876,0.0584905660377358,1.5833333333333333,BTP074 - Leprosy Hospital Junction,12.975713723913044,77.5598548902174,0.992391304347826,,,,,0.0920251570879181,0,0,['NO PARKING'],12.9757,77.5599,osmnx,primary,2,7.0,26.53144873468333,4,0.0005537283171426,1900.0,3800.0,0.0130464236660351,3750.4235900690655,0.0130464236662948,45.0,0.0353752649795769,1.539225422045275e-05,1.5595722625199014e-05,60.0,1.2393827546175293,294,,3750.4235900690655,0.9999999999830509,0.0030772285088712568,0.003159420289854981,0.4513888887823109,0.3034387426155694,0.04312285722211631,4.312285722211631,Critical,BTP074 - LEPROSY HOSPITAL JUNCTION|12.97571|77.55985,BTP074 - Leprosy Hospital Junction (Cluster 209),BTP074 - Leprosy Hospital Junction (Cluster 209) | Critical | CCS=4.312,73
110,117,50,11,150,1.2820512820512822,113,12.987958257264957,77.57406626324786,Sheshadripuram,BTP057 - Anand Rao Junction,8,CAR,18.0,2.0,36.0,36.0,20.0,1.6666666666203704,28.0,44.5,0.5892857142646684,1.5892857142646684,0.0943396226415094,1.6363636363636365,BTP057 - Anand Rao Junction,12.987958257264957,77.57406626324786,1.594017094017094,BTP057 - Anand Rao Junction,2.0,36.0,20.0,0.0566037735525157,3,0,['NO PARKING'],12.988,77.5741,osmnx,secondary,2,7.0,75.59882311339844,6,0.0238005020416028,1800.0,3600.0,0.0128896260879561,3553.597346083358,0.0128896260882303,40.0,0.1133982346700948,2.620545073374534e-05,2.654763988538558e-05,36.07789576528267,1.5505362784341823,140,,3553.597346083358,0.5945401018598871,0.004963271788502029,0.004086956521739012,0.07366071427387595,0.6978532616488256,0.04301555360824368,4.301555360824368,Critical,BTP057 - ANAND RAO JUNCTION|12.98796|77.57407,BTP057 - Anand Rao Junction (Cluster 110),BTP057 - Anand Rao Junction (Cluster 110) | Critical | CCS=4.302,74
484,165,118,9,181,1.096969696969697,160,12.973560944848485,77.55099136,Magadi Road,"BTP070 - Cholurpalya Junction, Magadi Road",7,SCOOTER,57.0,2.0,46.0,46.0,44.0,1.3043478260586012,54.0,55.5,0.0277777777772633,1.0277777777772634,0.2226415094339622,6.333333333333333,"BTP070 - Cholurpalya Junction, Magadi Road",12.973560944848485,77.55099136,0.92,"BTP070 - Cholurpalya Junction, Magadi Road",2.0,46.0,44.0,0.170691823772218,5,0,['NO PARKING'],12.9736,77.551,osmnx,residential,2,7.0,117.90088085945987,6,0.01218656067868,1500.0,3000.0,0.0224337825497152,2932.698652350854,0.0224337825500411,30.0,0.2358017617189118,7.421383647796269e-05,7.59169406155715e-05,46.16511228767098,1.4735935218402727,45,,2932.698652350854,0.7655100860796799,0.01171332142086479,0.0049855072463766675,0.0034722222217239,0.6003215353073238,0.04299356144389415,4.299356144389415,Critical,"BTP070 - CHOLURPALYA JUNCTION, MAGADI ROAD|12.97356|77.55099","BTP070 - Cholurpalya Junction, Magadi Road (Cluster 484)","BTP070 - Cholurpalya Junction, Magadi Road (Cluster 484) | Critical | CCS=4.299",75
657,90,16,6,92,1.022222222222222,87,12.962210283333333,77.59794663444444,Ashok Nagar,BTP100 - Richmond Circle,5,SCOOTER,10.0,1.0,377.0,377.0,0.0,0.1591511936335301,4.0,86.0,8.0,9.0,0.030188679245283,1.6666666666666667,BTP100 - Richmond Circle,12.962210283333333,77.59794663444444,0.8655555555555556,BTP100 - Richmond Circle,1.0,377.0,0.0,0.1896855333998406,3,0,['NO PARKING'],12.9622,77.5979,osmnx,residential,2,7.0,107.63479630521668,8,0.001898851092431,1500.0,3000.0,0.0234547667456137,2929.6356997631588,0.0234547667459392,30.0,0.2152695926104261,1.0062893081757652e-05,1.030458471260207e-05,60.0,1.5625799530008737,186,,2929.6356997631588,0.9999999999830509,0.0015882469723206489,0.0024057971014492057,0.999999999875,0.7131196807892808,0.04202605472407239,4.202605472407239,Critical,BTP100 - RICHMOND CIRCLE|12.96221|77.59795,BTP100 - Richmond Circle (Cluster 657),BTP100 - Richmond Circle (Cluster 657) | Critical | CCS=4.203,76
82,44,41,6,63,1.431818181818182,44,12.99966464090909,77.57132123636364,Malleshwaram,No Junction,8,CAR,18.0,,94.4,,,0.635593220338983,2.0,42.0,8.0,9.0,0.0773584905660377,3.0,POLICE_STATION::Malleshwaram,12.99966464090909,77.57132123636364,1.5659090909090911,,,,,0.1217106916324078,0,0,['NO PARKING'],12.9997,77.5713,osmnx,primary,2,7.0,195.47462627322403,4,0.0005954043703043,1900.0,3800.0,0.0272268397801133,3696.538008835569,0.0272268397803693,45.0,0.2606328350309596,2.0357497517372997e-05,2.092728125102795e-05,60.0,1.2396588598873952,107,,3696.538008835569,0.9999999999830509,0.004069882866571664,0.0015652173913043026,0.999999999875,0.30378873038328263,0.042016985667618544,4.201698566761855,Critical,POLICE_STATION::MALLESHWARAM|12.99966|77.57132,POLICE_STATION::Malleshwaram (Cluster 82),POLICE_STATION::Malleshwaram (Cluster 82) | Critical | CCS=4.202,77
356,61,42,13,68,1.1147540983606556,55,12.911772913114756,77.6380267704918,HSR Layout,No Junction,3,CAR,20.0,,94.4,,,0.635593220338983,5.0,28.0,4.59999999908,5.59999999908,0.0792452830188679,1.5384615384615383,POLICE_STATION::HSR Layout,12.911772913114756,77.6380267704918,1.321311475409836,,,,,0.1246792450868568,4,0,['NO PARKING'],12.9118,77.638,osmnx,tertiary,2,7.0,60.69362165356742,4,0.0059913107837857,1700.0,3400.0,0.0235343024650235,3319.98337161892,0.0235343024653108,35.0,0.1040462085489697,2.330743618201312e-05,2.386918070020386e-05,60.0,1.2754069234260532,129,,3319.98337161892,0.9999999999830509,0.004169148302341706,0.0017101449275361824,0.574999999813125,0.3491025520428382,0.041752242195968355,4.175224219596836,Critical,POLICE_STATION::HSR LAYOUT|12.91177|77.63803,POLICE_STATION::HSR Layout (Cluster 356),POLICE_STATION::HSR Layout (Cluster 356) | Critical | CCS=4.175,78
418,58,38,6,82,1.4137931034482758,54,12.987614913793102,77.5784279275862,High ground,BTP054 - Shivananda Circle,5,CAR,14.0,4.0,44.0,38.0,34.03674485023502,1.363636363605372,9.0,49.0,4.444444443950617,5.444444443950617,0.0716981132075471,2.333333333333333,BTP054 - Shivananda Circle,12.987614913793102,77.5784279275862,1.5724137931034483,BTP054 - Shivananda Circle,4.0,38.0,34.03674485023502,0.0525786163148385,4,0,['NO PARKING'],12.9876,77.5784,osmnx,residential,2,7.0,83.26542895873206,4,0.0197024748157331,1500.0,3000.0,0.0118107630719907,2964.5677107840274,0.0118107630723202,30.0,0.1665308579174585,2.3899371069174424e-05,2.418501454586823e-05,44.058860933563345,1.3662438515422288,135,,2964.5677107840274,0.7298108661833433,0.0037720865592615403,0.002115942028985446,0.5555555554243827,0.4642463655337988,0.04128658495730126,4.128658495730126,Critical,BTP054 - SHIVANANDA CIRCLE|12.98761|77.57843,BTP054 - Shivananda Circle (Cluster 418),BTP054 - Shivananda Circle (Cluster 418) | Critical | CCS=4.129,79
560,92,36,14,99,1.076086956521739,88,12.92839076304348,77.58117681521739,Jayanagara,"BTP189 - New Diagonal Road, Jayanagar",4,CAR,11.0,1.0,66.0,66.0,0.0,0.909090909077135,21.0,35.5,0.6904761904433107,1.6904761904433108,0.0679245283018867,0.7857142857142857,"BTP189 - New Diagonal Road, Jayanagar",12.92839076304348,77.58117681521739,1.5119565217391304,"BTP189 - New Diagonal Road, Jayanagar",1.0,66.0,0.0,0.0747169810510188,4,0,['NO PARKING'],12.9284,77.5812,osmnx,residential,2,7.0,69.03508385555692,8,0.0040515560129234,1500.0,3000.0,0.0161384038240869,2951.5847885277394,0.0161384038244147,30.0,0.1380701677111092,2.264150943395472e-05,2.301290092220077e-05,60.0,1.5768416963264207,133,,2951.5847885277394,0.9999999999830509,0.0035735556877214574,0.002608695652173838,0.08630952379462516,0.7311976976001587,0.041265972694527225,4.126597269452723,Critical,"BTP189 - NEW DIAGONAL ROAD, JAYANAGAR|12.92839|77.58118","BTP189 - New Diagonal Road, Jayanagar (Cluster 560)","BTP189 - New Diagonal Road, Jayanagar (Cluster 560) | Critical | CCS=4.127",80
259,75,47,9,95,1.2666666666666666,74,12.90001818812421,77.675490821958,Bellandur,No Junction,7,CAR,25.0,1.0,67.0,67.0,0.0,0.8955223880463354,4.0,35.5,7.8749999980312495,8.87499999803125,0.0886792452830188,2.7777777777777777,POLICE_STATION::Bellandur,12.90001818812421,77.675490821958,1.3653333333333333,POLICE_STATION::Bellandur,1.0,67.0,0.0,0.0990251571236043,1,0,['NO PARKING'],12.9,77.6755,osmnx,secondary,2,7.0,336.8214930326555,2,0.0,1800.0,3600.0,0.0193146211200161,3530.4673639679418,0.0193146211202885,40.0,0.5052322395489707,2.463312368972062e-05,2.511827362803487e-05,60.0,1.0785714285602042,85,,3530.4673639679418,0.9999999999830509,0.004665475481191906,0.0024927536231883337,0.9843749996308593,0.09959621162313893,0.0412521223652527,4.12521223652527,Critical,POLICE_STATION::BELLANDUR|12.90002|77.67549,POLICE_STATION::Bellandur (Cluster 259),POLICE_STATION::Bellandur (Cluster 259) | Critical | CCS=4.125,81
285,84,22,8,97,1.1547619047619049,81,12.957983126190475,77.51905888809523,Byatarayanapura,No Junction,9,CAR,14.0,2.0,82.5,82.5,78.5,0.7272727272639118,1.0,41.5,8.0,9.0,0.0415094339622641,1.75,POLICE_STATION::Byatarayanapura,12.957983126190475,77.51905888809523,1.630952380952381,POLICE_STATION::Byatarayanapura,2.0,82.5,78.5,0.0570754716203262,3,0,['NO PARKING'],12.958,77.5191,osmnx,trunk,3,10.5,1036.3681608589934,3,0.0137442474162332,2100.0,6300.0,0.0088654644118367,6244.147574205428,0.0088654644119942,55.0,1.1305834482097905,6.588799041628184e-06,6.647734293425889e-06,60.0,1.2481989637828548,199,,6244.147574205428,0.9999999999830509,0.002183839586940891,0.0025507246376810858,0.999999999875,0.3146140648648118,0.04084489631317934,4.084489631317934,Critical,POLICE_STATION::BYATARAYANAPURA|12.95798|77.51906,POLICE_STATION::Byatarayanapura (Cluster 285),POLICE_STATION::Byatarayanapura (Cluster 285) | Critical | CCS=4.084,82
364,106,52,8,126,1.1886792452830188,104,12.935766726415093,77.61600658018868,Adugodi,BTP135 - UCO Bank Junction,5,SCOOTER,21.0,1.0,34.0,34.0,0.0,1.7647058823010382,22.0,42.0,0.9090909090495868,1.909090909049587,0.0981132075471698,2.625,BTP135 - UCO Bank Junction,12.935766726415093,77.61600658018868,1.2094339622641508,BTP135 - UCO Bank Junction,1.0,34.0,0.0,0.0555974842468595,2,0,['NO PARKING'],12.9358,77.616,osmnx,residential,2,7.0,45.94874279792225,6,6.484729507395645e-05,1500.0,3000.0,0.0096059265221417,2971.182220433575,0.0096059265224718,30.0,0.0918974855958414,3.270440251571237e-05,3.302160563306664e-05,34.06378760895221,1.3932867583367574,143,,2971.182220433575,0.5604026330209371,0.005161802660042112,0.003391304347825989,0.11363636361699382,0.49852563367703917,0.04056224086504206,4.056224086504206,Critical,BTP135 - UCO BANK JUNCTION|12.93577|77.61601,BTP135 - UCO Bank Junction (Cluster 364),BTP135 - UCO Bank Junction (Cluster 364) | Critical | CCS=4.056,83
89,71,53,7,100,1.408450704225352,70,12.984193714084508,77.60323464225353,Shivajinagar,BTP211 - Central Street Junction,5,PASSENGER AUTO,19.0,,94.4,,,0.635593220338983,30.0,41.0,0.3666666666544444,1.3666666666544445,0.1,2.7142857142857144,BTP211 - Central Street Junction,12.984193714084508,77.60323464225353,1.5929577464788731,,,,,0.1573333330857955,1,0,['NO PARKING'],12.9842,77.6032,osmnx,tertiary,2,7.0,174.52086557581785,6,0.0013528465225925,1700.0,3400.0,0.0358036216689364,3278.267686325616,0.03580362166922,35.0,0.2991786267013935,2.9411764705873704e-05,3.0503915350504096e-05,60.0,1.4018197970321726,67,,3278.267686325616,0.9999999999830509,0.005261068095812153,0.002637681159420214,0.04583333332607639,0.5093420123947281,0.040526922359291895,4.0526922359291895,Critical,BTP211 - CENTRAL STREET JUNCTION|12.98419|77.60323,BTP211 - Central Street Junction (Cluster 89),BTP211 - Central Street Junction (Cluster 89) | Critical | CCS=4.053,84
46,124,77,19,174,1.403225806451613,119,12.964460171774194,77.55459773548388,Magadi Road,BTP091 - Sirsi Circle,9,SCOOTER,26.0,,94.4,,,0.635593220338983,30.5,31.5,0.0327868852448266,1.0327868852448268,0.1452830188679245,1.368421052631579,BTP091 - Sirsi Circle,12.964460171774194,77.55459773548388,1.1862903225806452,,,,,0.2285786159925709,5,0,['NO PARKING'],12.9645,77.5546,osmnx,residential,2,7.0,134.00617692056778,6,0.0001351333955412,1500.0,3000.0,0.0387372285803038,2883.788314259088,0.0387372285806243,30.0,0.2680123538411266,4.84276729559587e-05,5.037922449075487e-05,60.0,1.3937524061432336,48,,2883.788314259088,0.9999999999830509,0.007643438554293127,0.004782608695652036,0.00409836065509105,0.49911588331772266,0.04043241040778386,4.043241040778386,Critical,BTP091 - SIRSI CIRCLE|12.96446|77.5546,BTP091 - Sirsi Circle (Cluster 46),BTP091 - Sirsi Circle (Cluster 46) | Critical | CCS=4.043,85
408,36,28,3,71,1.9722222222222223,35,12.987071429845605,77.53745029195002,Kamakshipalya,BTP208 - Havanur Circle,3,CAR,22.0,1.0,348.0,348.0,0.0,0.1724137931029528,2.0,34.0,8.0,9.0,0.0528301886792452,7.333333333333333,BTP208 - Havanur Circle,12.987071429845605,77.53745029195002,1.6666666666666667,BTP208 - Havanur Circle,1.0,348.0,0.0,0.3064150925632956,1,0,['WRONG PARKING'],12.9871,77.5375,osmnx,secondary,2,7.0,162.218707929637,4,0.0042380523280368,1800.0,3600.0,0.07295597440941,3337.358492126124,0.0729559744096675,40.0,0.2433280618944494,1.4675052410897392e-05,1.5829941195670904e-05,60.0,1.263791526517165,96,,3337.358492126124,0.9999999999830509,0.0027794322015611333,0.0017971014492753105,0.999999999875,0.3343790125855155,0.0401114185742716,4.01114185742716,Critical,BTP208 - HAVANUR CIRCLE|12.98707|77.53745,BTP208 - Havanur Circle (Cluster 408),BTP208 - Havanur Circle (Cluster 408) | Critical | CCS=4.011,86
431,56,16,8,72,1.2857142857142858,55,12.986521382142858,77.57447258214286,Sheshadripuram,No Junction,7,CAR,8.0,1.0,121.0,121.0,0.0,0.4958677685909432,1.0,27.5,8.0,9.0,0.030188679245283,1.0,POLICE_STATION::Sheshadripuram,12.986521382142858,77.57447258214286,1.7375,POLICE_STATION::Sheshadripuram,1.0,121.0,0.0,0.0608805030223815,1,0,['NO PARKING'],12.9865,77.5745,osmnx,secondary,2,7.0,41.09603034688859,8,0.0086061210690259,1800.0,3600.0,0.015111410569468,3545.5989219499147,0.0151114105697417,40.0,0.0616440455203313,8.38574423479851e-06,8.514408964416126e-06,60.0,1.6070158447530343,348,,3545.5989219499147,0.9999999999830509,0.0015882469723206489,0.0018260869565216863,0.999999999875,0.7694460905251047,0.03967679670215361,3.9676796702153614,Critical,POLICE_STATION::SHESHADRIPURAM|12.98652|77.57447,POLICE_STATION::Sheshadripuram (Cluster 431),POLICE_STATION::Sheshadripuram (Cluster 431) | Critical | CCS=3.968,87
99,41,40,5,74,1.804878048780488,36,13.008117773170731,77.54854039512195,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,5,SCOOTER,35.0,,94.4,,,0.635593220338983,9.0,32.0,2.5555555552716047,3.5555555552716047,0.0754716981132075,7.0,BTP023 - Mahalaxmi Layout Entrance,13.008117773170731,77.54854039512195,0.953658536585366,,,,,0.1187421381779589,5,0,['WRONG PARKING'],13.0081,77.5485,osmnx,residential,2,7.0,279.636773096363,4,3.179609306852058e-05,1500.0,3000.0,0.0161770648156617,2951.4688055530146,0.0161770648159897,30.0,0.5592735461927074,2.5157232704394128e-05,2.557089472576719e-05,60.0,1.23592493587878,86,,2951.4688055530146,0.9999999999830509,0.003970617430801623,0.0018840579710144383,0.31944444436902003,0.29905565256401145,0.03893053866221443,3.893053866221443,Critical,BTP023 - MAHALAXMI LAYOUT ENTRANCE|13.00812|77.54854,BTP023 - Mahalaxmi Layout Entrance (Cluster 99),BTP023 - Mahalaxmi Layout Entrance (Cluster 99) | Critical | CCS=3.893,88
235,80,36,8,120,1.5,80,12.950273177986851,77.69974689830354,HAL Old Airport,No Junction,7,CAR,18.0,,94.4,,,0.635593220338983,31.0,49.0,0.580645161271592,1.5806451612715922,0.0679245283018867,2.25,POLICE_STATION::HAL Old Airport,12.950273177986851,77.69974689830354,1.53625,,,,,0.106867924360163,0,0,['NO PARKING'],12.9503,77.6997,osmnx,tertiary,2,7.0,212.4606540060012,4,0.0105985260506778,1700.0,3400.0,0.0234536926821209,3320.2574448807886,0.0234536926824081,35.0,0.3642182640102773,1.9977802441725533e-05,2.04576089142103e-05,60.0,1.305929881290119,102,,3320.2574448807886,0.9999999999830509,0.0035735556877214574,0.003217391304347733,0.07258064514987644,0.38779309167664816,0.038861825927129764,3.8861825927129763,Critical,POLICE_STATION::HAL OLD AIRPORT|12.95027|77.69975,POLICE_STATION::HAL Old Airport (Cluster 235),POLICE_STATION::HAL Old Airport (Cluster 235) | Critical | CCS=3.886,89
762,38,27,6,64,1.6842105263157894,38,13.047442221052632,77.5754682,Kodigehalli,No Junction,8,SCOOTER,23.0,,94.4,,,0.635593220338983,1.0,37.0,8.0,9.0,0.0509433962264151,3.8333333333333335,POLICE_STATION::Kodigehalli,13.047442221052632,77.5754682,1.1421052631578947,,,,,0.0801509432701222,0,0,['WRONG PARKING'],13.0474,77.5755,osmnx,trunk,3,10.5,544.997585708495,4,0.0033400701570946,2100.0,6300.0,0.0087181727759198,6245.075511511705,0.0087181727760772,55.0,0.5945428207728929,8.086253369270953e-06,8.15737073675117e-06,60.0,1.257842364088547,212,,6245.075511511705,0.9999999999830509,0.002680166765791097,0.0015942028985506786,0.999999999875,0.32683792479980633,0.03844379207248133,3.8443792072481333,Critical,POLICE_STATION::KODIGEHALLI|13.04744|77.57547,POLICE_STATION::Kodigehalli (Cluster 762),POLICE_STATION::Kodigehalli (Cluster 762) | Critical | CCS=3.844,90
