st_dbscan_cluster_id,records_total,peak_window_records,distinct_days,severity_sum,severity_mean,unique_vehicles,centroid_lat,centroid_lon,dominant_police_station,dominant_junction_name,unique_vehicle_types,dominant_vehicle_type,records_peak_hour,gap_count,mean_dwell_minutes,median_dwell_minutes,std_dwell_minutes,mu_departures_per_hour,growth_first_half_mean,growth_second_half_mean,growth_pct_change,growth_multiplier,lambda_hr_peak_window,lambda_hr_peak_hour,cluster_label,lat,lon,vehicle_width_avg_m,cluster_label_mu,gap_count_mu,median_dwell_minutes_mu,std_dwell_minutes_mu,blocking_vehicles_L,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,dominant_violation_tag,lat_key,lon_key,geometry_source,road_class,lane_count,carriageway_width_m,link_length_m,junction_degree,betweenness_centrality,base_saturation_per_lane_pcu_hr,base_capacity_pcu_hr,blocked_width_fraction,reduced_capacity_pcu_hr,capacity_loss_pct,free_flow_speed_kmh,free_flow_time_min,V_over_C0,V_over_Cp,delay_minutes_per_vehicle,criticality_factor,stage5_rank,mappls_address,reverse_geocode_ok,reverse_geocode_address,reverse_geocode_level,reverse_geocode_poi,reverse_geocode_street,reverse_geocode_locality,reverse_geocode_city,reverse_geocode_district,reverse_geocode_state,nearby_sensitive_poi_ok,nearby_sensitive_poi_count,nearby_sensitive_poi_names,nearby_sensitive_poi_addresses,nearby_sensitive_poi_min_distance_m,route_traffic_ok,route_traffic_distance_m,route_traffic_duration_sec,route_traffic_duration_min,route_optimal_ok,route_optimal_distance_m,route_optimal_duration_sec,route_optimal_duration_min,route_traffic_vs_optimal_ratio,distance_matrix_ok,distance_matrix_source,distance_matrix_distance_m,distance_matrix_duration_sec,distance_matrix_duration_min,distance_matrix_vs_route_ratio,context_multiplier,layer_b_priority_boost,layer_b_alert_flag,layer_b_error
691,28,24,7,29,1.0357142857142858,28,12.990909071428572,77.57219061071429,Sheshadripuram,,4,SCOOTER,11.0,,94.4,,,0.635593220338983,3.0,25.0,7.333333330888888,8.333333330888888,0.0452830188679245,1.5714285714285714,POLICE_STATION::Sheshadripuram,12.990909071428572,77.57219061071429,1.3107142857142855,,,,,0.0712452829067753,0,0,['NO PARKING'],12.9909,77.5722,osmnx,residential,2,7.0,140.0245632741363,3,0.0318999452874802,1500.0,3000.0,0.0133403157260465,2959.9790528218605,0.0133403157263753,30.0,0.2800491265482633,1.5094339622636476e-05,1.5298425448227143e-05,2.723456451395192e-13,1.3776773902267905,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,67,22,12,108,1.611940298507463,65,12.937702156716416,77.5847269761194,Wilson Garden,BTP218 - Syndicate Bank Junction,4,SCOOTER,10.0,1.0,92.0,92.0,0.0,0.6521739130363894,31.0,18.0,-0.4193548386961498,1.0,0.0415094339622641,0.8333333333333334,BTP218 - Syndicate Bank Junction,12.937702156716416,77.5847269761194,0.9447761194029852,BTP218 - Syndicate Bank Junction,1.0,92.0,0.0,0.0636477986452369,2,0,['WRONG PARKING'],12.9377,77.5847,osmnx,residential,2,7.0,261.0897943765617,4,0.0034365526338349,1500.0,3000.0,0.0085904171719998,2974.2287484840003,0.0085904171723303,30.0,0.522179588753106,1.383647798741677e-05,1.3956369019500615e-05,2.698870620527612e-13,1.2395826899199092,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,59,31,11,92,1.5593220338983051,59,12.960949577966105,77.51180047457626,Jnanabharathi,,6,CAR,19.0,,94.4,,,0.635593220338983,22.0,18.5,-0.1590909090836776,1.0,0.0584905660377358,1.7272727272727273,POLICE_STATION::Jnanabharathi,12.960949577966105,77.51180047457626,1.7440677966101694,,,,,0.0920251570879181,0,0,['WRONG PARKING'],12.9609,77.5118,osmnx,secondary,2,7.0,89.08410999914251,4,0.0089713899519487,1800.0,3600.0,0.0229283018474431,3517.4581133492047,0.0229283018477145,40.0,0.1336261649987104,1.6247379454922113e-05,1.6628646071360457e-05,2.650920551597902e-13,1.2803254515952178,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,44,28,5,75,1.7045454545454546,36,13.01698915909091,77.5312329,Rajajinagar,,8,CAR,20.0,,94.4,,,0.635593220338983,31.0,13.0,-0.580645161271592,1.0,0.0528301886792452,4.0,POLICE_STATION::Rajajinagar,13.01698915909091,77.5312329,1.7954545454545454,,,,,0.0831194967245712,6,0,['WRONG PARKING'],13.017,77.5312,osmnx,tertiary,2,7.0,90.01438687191956,4,5.956940108282551e-05,1700.0,3400.0,0.0213196111698151,3327.5133220226285,0.0213196111701029,35.0,0.1543103774947148,1.553829078800875e-05,1.5876777511176602e-05,2.582871282691586e-13,1.2147242134867806,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,53,21,7,97,1.830188679245283,49,12.998553581132075,77.54157105849058,Vijayanagara,"BTP206 - Shankara Mutt Circle, Vijayanagar",3,CAR,7.0,,94.4,,,0.635593220338983,47.0,6.0,-0.8723404255133546,1.0,0.0396226415094339,1.0,"BTP206 - Shankara Mutt Circle, Vijayanagar",12.998553581132075,77.54157105849058,1.4132075471698111,,,,,0.0623396225434284,3,0,['WRONG PARKING'],12.9986,77.5416,osmnx,residential,2,7.0,184.546884524418,3,0.0126047694129163,1500.0,3000.0,0.0125855464362149,2962.243360691355,0.012585546436544,30.0,0.3690937690488237,1.3207547169806918e-05,1.3375890055222572e-05,2.5483943508353177e-13,1.2356427274250967,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,43,28,4,44,1.0232558139534884,41,12.925231369767442,77.61902737209302,Madiwala,BTP137 - Madiwala Traffic PS Junction,7,CAR,20.0,,94.4,,,0.635593220338983,32.0,11.0,-0.6562499999794923,1.0,0.0528301886792452,5.0,BTP137 - Madiwala Traffic PS Junction,12.925231369767442,77.61902737209302,1.8651162790697675,,,,,0.0831194967245712,2,0,['NO PARKING'],12.9252,77.619,osmnx,primary,2,7.0,137.59652549227798,4,0.0187726321871615,1900.0,3800.0,0.0221467894895624,3715.8421999396624,0.0221467894898198,45.0,0.1834620339896999,1.390268123137668e-05,1.4217554416086057e-05,2.523217126587748e-13,1.3524738551633522,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,57,30,6,109,1.912280701754386,56,12.959671845614036,77.57687036491228,City Market,BTP104 - Medical College Circle,8,SCOOTER,14.0,1.0,80.0,80.0,0.0,0.7499999999906249,2.0,55.0,26.49999998675,27.49999998675,0.0566037735849056,2.333333333333333,BTP104 - Medical College Circle,12.959671845614036,77.57687036491228,1.5035087719298246,BTP104 - Medical College Circle,1.0,80.0,0.0,0.075471698013522,1,0,['WRONG PARKING'],12.9597,77.5769,osmnx,tertiary,2,7.0,99.75855894806544,6,5.461332989603181e-05,1700.0,3400.0,0.0162103371399369,3344.8848537242143,0.0162103371402263,35.0,0.171014672482393,1.6648168701437945e-05,1.6922487936129033e-05,2.4988235613817773e-13,1.357544873945515,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,32,23,5,59,1.84375,32,13.02391476875,77.5850286625,R.T. Nagar,,7,CAR,13.0,,94.4,,,0.635593220338983,4.0,28.0,5.9999999985,6.9999999985,0.0433962264150943,2.6,POLICE_STATION::R.T. Nagar,13.02391476875,77.5850286625,1.503125,,,,,0.0682767294523263,0,0,['WRONG PARKING'],13.0239,77.585,osmnx,tertiary,2,7.0,193.43143570096643,3,0.0113411965362469,1700.0,3400.0,0.0146612084204809,3350.1518913703644,0.0146612084207709,35.0,0.331596746915933,1.2763596004435756e-05,1.2953510116023532e-05,2.4887832169777826e-13,1.2263413793249385,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,19,19,2,32,1.6842105263157894,19,12.985126389473685,77.56013851578946,Rajajinagar,BTP010 - Rajajinagar Entrance,3,CAR,19.0,,94.4,,,0.635593220338983,19.0,19.0,0.0,1.0,0.0358490566037735,9.5,BTP010 - Rajajinagar Entrance,12.985126389473685,77.56013851578946,1.3473684210526315,,,,,0.0564025156345304,0,0,['WRONG PARKING'],12.9851,77.5601,osmnx,secondary,2,7.0,499.8370626139274,2,0.0,1800.0,3600.0,0.0108564240604338,3560.916873382438,0.0108564240607086,40.0,0.7497555939208724,9.95807127882323e-06,1.0067366882875665e-05,2.4471740717172044e-13,1.0714285714183671,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,233,86,14,464,1.991416309012876,228,12.939469399820071,77.69590168597882,HAL Old Airport,,12,CAR,39.0,2.0,21.0,21.0,20.0,2.857142857006803,12.0,110.5,8.208333332649305,9.208333332649303,0.1622641509433962,2.7857142857142856,POLICE_STATION::HAL Old Airport,12.939469399820071,77.69590168597882,1.7120171673819742,POLICE_STATION::HAL Old Airport,2.0,21.0,20.0,0.0567924528130157,5,0,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",12.9395,77.6959,osmnx,tertiary,4,14.0,107.70504108371746,6,0.0168530878884115,1700.0,6800.0,0.0069449752990477,6752.774167966475,0.0069449752991939,35.0,0.1846372132863675,2.3862375138731226e-05,2.4029257740191284e-05,2.443382791645049e-13,1.481200946583179,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,86,22,16,103,1.197674418604651,64,12.930913131395348,77.60640085813954,Mico Layout,BTP136 - Hosur-Tavarkere Road Junction,6,SCOOTER,7.0,,94.4,,,0.635593220338983,25.5,17.5,-0.3137254901837755,1.0,0.0415094339622641,0.4375,BTP136 - Hosur-Tavarkere Road Junction,12.930913131395348,77.60640085813954,0.9023255813953488,,,,,0.0653081759978774,15,1,['NO PARKING'],12.9309,77.6064,osmnx,tertiary,2,7.0,349.16642256339287,6,0.0031657387439851,1700.0,3400.0,0.0084184625526765,3371.3772273209,0.0084184625529681,35.0,0.5985710101086564,1.2208657047721158e-05,1.2312307749446876e-05,2.3245583542802245e-13,1.3804463313873436,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,20,17,1,23,1.15,18,12.87620158,77.59541145,Hulimavu,,3,MOTOR CYCLE,7.0,1.0,185.0,185.0,0.0,0.3243243243225712,20.0,20.0,0.0,1.0,0.0320754716981132,7.0,POLICE_STATION::Hulimavu,12.87620158,77.59541145,0.905,POLICE_STATION::Hulimavu,1.0,185.0,0.0,0.0988993707647772,2,0,['NO PARKING'],12.8762,77.5954,osmnx,tertiary,2,7.0,379.1306651222079,3,0.0063665883559234,1700.0,3400.0,0.0127862757899053,3356.526662314322,0.0127862757901956,35.0,0.6499382830666237,9.433962264148167e-06,9.556149831381836e-06,2.234707384471465e-13,1.18972254775501,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,67,34,4,79,1.1791044776119404,62,12.971669582089552,77.65811406865672,Jeevanbheemanagar,,3,SCOOTER,16.0,2.0,150.5,150.5,0.5,0.398671096342866,67.0,67.0,0.0,1.0,0.0641509433962264,4.0,POLICE_STATION::Jeevanbheemanagar,12.971669582089552,77.65811406865672,1.0059701492537314,POLICE_STATION::Jeevanbheemanagar,2.0,150.5,0.5,0.1609119492829829,5,0,['NO PARKING'],12.9717,77.6581,osmnx,unclassified,2,7.0,37.2838595266391,3,0.0169317735640719,1650.0,3300.0,0.0231246596591123,3223.688623124929,0.0231246596594084,30.0,0.0745677190532757,1.9439679817032415e-05,1.989985724304256e-05,2.183014133640761e-13,1.2674944493034708,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,21,18,4,29,1.380952380952381,20,12.888092295238096,77.56215407619048,Thalagattapura,,4,SCOOTER,16.0,,94.4,,,0.635593220338983,1.0,20.0,18.999999981,19.999999981,0.0339622641509433,4.0,POLICE_STATION::Thalagattapura,12.888092295238096,77.56215407619048,1.1857142857142855,,,,,0.0534339621800815,1,0,['NO PARKING'],12.8881,77.5622,osmnx,tertiary,2,7.0,462.5363891828942,6,0.0095199369219415,1700.0,3400.0,0.0090510588985983,3369.226399744766,0.0090510588988897,35.0,0.7929195243135104,9.988901220862768e-06,1.0080137135784675e-05,2.1656844972788001e-13,1.4272205303606182,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,28,20,3,59,2.107142857142857,28,12.956362042857142,77.73219886071429,Whitefield,,5,CAR,16.0,,94.4,,,0.635593220338983,28.0,28.0,0.0,1.0,0.0377358490566037,5.333333333333333,POLICE_STATION::Whitefield,12.956362042857142,77.73219886071429,1.4392857142857145,,,,,0.0593710690889794,0,0,"['PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC', 'WRONG PARKING']",12.9564,77.7322,osmnx,primary,2,7.0,440.9227435175336,4,0.0017818041384936,1900.0,3800.0,0.0122074187956329,3753.6118085765934,0.012207418795893,45.0,0.5878969913566985,9.930486593840484e-06,1.0053210342734806e-05,2.1495989715763858e-13,1.2274018398418725,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,55,46,2,110,2.0,54,12.9926327,77.55824976727271,Rajajinagar,BTP009 - Prakash Nagar Junction,5,SCOOTER,22.0,1.0,11.0,11.0,0.0,5.454545454049587,55.0,55.0,0.0,1.0,0.0867924528301886,11.0,BTP009 - Prakash Nagar Junction,12.9926327,77.55824976727271,1.1236363636363638,BTP009 - Prakash Nagar Junction,1.0,11.0,0.0,0.0159119496840639,1,0,['WRONG PARKING'],12.9926,77.5582,osmnx,residential,2,7.0,142.32091701110286,8,0.0003457664209799,1500.0,3000.0,0.0025541778969731,2992.3374663090804,0.0025541778973057,30.0,0.2846418340221963,2.8930817610053248e-05,2.900490128782648e-05,2.0696244203615705e-13,1.502545238040486,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,40,40,1,72,1.8,40,12.967056625,77.54297912749999,Vijayanagara,,3,SCOOTER,25.0,,94.4,,,0.635593220338983,40.0,40.0,0.0,1.0,0.0754716981132075,25.0,POLICE_STATION::Vijayanagara,12.967056625,77.54297912749999,0.8800000000000001,,,,,0.1187421381779589,0,0,['WRONG PARKING'],12.9671,77.543,osmnx,tertiary,2,7.0,48.812214489166806,6,0.0064382261121689,1700.0,3400.0,0.0149275830830966,3349.2462175174715,0.0149275830833863,35.0,0.0836780819814264,2.2197558268583926e-05,2.253393546238776e-05,2.0677408711719685e-13,1.4045355982012069,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,36,36,3,72,2.0,36,12.85093872777778,77.65746415555556,Electronic City,,3,SCOOTER,25.0,,94.4,,,0.635593220338983,36.0,36.0,0.0,1.0,0.0679245283018867,8.333333333333334,POLICE_STATION::Electronic City,12.85093872777778,77.65746415555556,0.8722222222222222,,,,,0.106867924360163,0,0,['WRONG PARKING'],12.8509,77.6575,osmnx,residential,2,7.0,44.68975613699969,4,6.436456086745057e-06,1500.0,3000.0,0.0133160826366259,2960.051752090122,0.0133160826369548,30.0,0.0893795122739964,2.264150943395472e-05,2.29470745752677e-05,2.0494218139316465e-13,1.214333093966791,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,26,24,4,40,1.5384615384615383,26,12.937333019230769,77.58511717307692,Wilson Garden,BTP218 - Syndicate Bank Junction,4,SCOOTER,12.0,,94.4,,,0.635593220338983,26.0,26.0,0.0,1.0,0.0452830188679245,3.0,BTP218 - Syndicate Bank Junction,12.937333019230769,77.58511717307692,0.9230769230769232,,,,,0.0712452829067753,0,0,['WRONG PARKING'],12.9373,77.5851,osmnx,secondary,2,7.0,288.57893716085067,4,0.003439899591,1800.0,3600.0,0.0093949823599908,3566.1780635040327,0.009394982360266,40.0,0.4328684057412652,1.2578616352197764e-05,1.269791302103909e-05,2.0016965950527246e-13,1.2396073273699872,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,60,25,12,108,1.8,60,12.906240648333332,77.62993785833334,HSR Layout,,6,CAR,12.0,,94.4,,,0.635593220338983,22.0,38.0,0.7272727272396694,1.7272727272396695,0.0471698113207547,1.0,POLICE_STATION::HSR Layout,12.906240648333332,77.62993785833334,1.6033333333333333,,,,,0.0742138363612243,0,0,['WRONG PARKING'],12.9062,77.6299,osmnx,residential,2,7.0,71.57094226746808,3,1.802207704288616e-05,1500.0,3000.0,0.0169985025164996,2949.004492450501,0.0169985025168273,30.0,0.1431418845349314,1.5723270440246333e-05,1.5995164280520494e-05,1.945388139621721e-13,1.142989806029463,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,18,18,1,18,1.0,18,13.000584722222222,77.62178509444443,Pulikeshinagar(F.Town),,2,SCOOTER,10.0,,94.4,,,0.635593220338983,18.0,18.0,0.0,1.0,0.0339622641509433,10.0,POLICE_STATION::Pulikeshinagar(F.Town),13.000584722222222,77.62178509444443,0.8222222222222223,,,,,0.0534339621800815,0,0,['NO PARKING'],13.0006,77.6218,osmnx,residential,2,7.0,393.8608569405767,6,1.7796801079850082e-05,1500.0,3000.0,0.0062763701599383,2981.170889520185,0.0062763701602696,30.0,0.7877217138811271,1.1320754716977358e-05,1.139225673721716e-05,1.936819751359025e-13,1.3572738619946558,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,40,22,2,80,2.0,39,12.9926088225,77.558071735,Rajajinagar,BTP009 - Prakash Nagar Junction,7,SCOOTER,19.0,,94.4,,,0.635593220338983,40.0,40.0,0.0,1.0,0.0415094339622641,9.5,BTP009 - Prakash Nagar Junction,12.9926088225,77.558071735,1.2,,,,,0.0653081759978774,1,0,['WRONG PARKING'],12.9926,77.5581,osmnx,residential,2,7.0,142.32091701110286,8,0.0003457664209799,1500.0,3000.0,0.0111956873123224,2966.4129380630325,0.011195687312652,30.0,0.2846418340221963,1.383647798741677e-05,1.3993140816515728e-05,1.925233560413378e-13,1.502545238040486,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,41,21,4,84,2.048780487804878,34,12.961173807317074,77.58678606829268,Halasuru Gate,BTP180 - Swagath Poornima Theatre,7,TEMPO,21.0,,94.4,,,0.635593220338983,41.0,41.0,0.0,1.0,0.0396226415094339,5.25,BTP180 - Swagath Poornima Theatre,12.961173807317074,77.58678606829268,1.9878048780487805,,,,,0.0623396225434284,7,0,['WRONG PARKING'],12.9612,77.5868,osmnx,secondary,2,7.0,192.44347648861344,4,0.0039898947636123,1800.0,3600.0,0.0177027151099777,3536.27022560408,0.0177027151102505,40.0,0.2886652147329129,1.1006289308173044e-05,1.120464189148731e-05,1.9202517139822565e-13,1.2436559237337828,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,56,56,1,172,3.071428571428572,51,12.995499642016997,77.69603699123982,Mahadevapura,,4,PASSENGER AUTO,32.0,5.0,10.4,5.0,12.737346662472527,5.769230768676035,56.0,56.0,0.0,1.0,0.1056603773584905,32.0,POLICE_STATION::Mahadevapura,12.995499642016997,77.69603699123982,1.65,POLICE_STATION::Mahadevapura,5.0,5.0,12.737346662472527,0.0183144654073915,3,0,"['PARKING IN A MAIN ROAD', 'NO PARKING']",12.9955,77.696,osmnx,primary,3,10.5,435.1742884626872,4,0.0222711678931117,1900.0,5700.0,0.0028779874208874,5683.595471700942,0.0028779874210623,45.0,0.5802323846169034,1.8536908308503864e-05,1.859041127831196e-05,1.851002454658972e-13,1.3782270974517208,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,64,38,2,100,1.5625,62,13.018507475,77.53182610625,Rajajinagar,,8,SCOOTER,14.0,2.0,84.5,84.5,74.5,0.71005917158923,4.0,60.0,13.9999999965,14.9999999965,0.0716981132075471,7.0,POLICE_STATION::Rajajinagar,13.018507475,77.53182610625,1.421875,POLICE_STATION::Rajajinagar,2.0,84.5,74.5,0.1009748426262843,2,0,['WRONG PARKING'],13.0185,77.5318,osmnx,trunk,3,10.5,307.89069443688936,4,0.0063444791292654,2100.0,6300.0,0.0136736766043404,6213.855837392655,0.013673676604497,55.0,0.3358807575675095,1.1380652890085045e-05,1.1538425590127673e-05,1.840808222982513e-13,1.2609883698637268,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,63,35,11,91,1.4444444444444444,59,12.972047244444443,77.61903253015873,Halasur,,7,SCOOTER,17.0,,94.4,,,0.635593220338983,3.0,30.0,8.999999997,9.999999997,0.0660377358490566,1.5454545454545454,POLICE_STATION::Halasur,12.972047244444443,77.61903253015873,1.3777777777777778,,,,,0.103899370905714,4,0,['NO PARKING'],12.972,77.619,osmnx,secondary,2,7.0,53.64913443669723,3,0.0103143243321676,1800.0,3600.0,0.0204500349055048,3526.3798743401826,0.0204500349057769,40.0,0.0804737016550438,1.8343815513621734e-05,1.8726778793618804e-05,1.834406320805101e-13,1.21878242012213,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,42,19,5,80,1.9047619047619049,42,12.976229521428571,77.58275272380952,Upparpet,BTP037 - KR Circle,7,CAR,15.0,,94.4,,,0.635593220338983,19.0,23.0,0.2105263157783933,1.2105263157783934,0.0358490566037735,3.0,BTP037 - KR Circle,12.976229521428571,77.58275272380952,1.809523809523809,,,,,0.0564025156345304,0,0,['WRONG PARKING'],12.9762,77.5828,osmnx,secondary,2,7.0,275.36227157416573,6,0.0063739580981427,1800.0,3600.0,0.0145802421347345,3547.511128314956,0.0145802421350081,40.0,0.4130434073612383,9.95807127882323e-06,1.0105410612423234e-05,1.8212949115250335e-13,1.4040625117799956,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,74,30,11,87,1.1756756756756757,70,12.964401916216216,77.55508381621623,Magadi Road,BTP091 - Sirsi Circle,8,SCOOTER,9.0,,94.4,,,0.635593220338983,34.0,20.0,-0.4117647058702423,1.0,0.0566037735849056,0.8181818181818182,BTP091 - Sirsi Circle,12.964401916216216,77.55508381621623,1.3324324324324324,,,,,0.0890566036334691,4,0,['NO PARKING'],12.9644,77.5551,osmnx,tertiary,2,7.0,69.29208949147844,4,0.0001142149132592,1700.0,3400.0,0.0169517009980803,3342.3642166065265,0.0169517009983696,35.0,0.1187864391282453,1.6648168701437945e-05,1.6935249995692584e-05,1.8171996952013962e-13,1.2151264672390172,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,54,15,9,92,1.7037037037037035,54,13.007871312962962,77.57093351666666,Malleshwaram,,5,CAR,11.0,,94.4,,,0.635593220338983,2.0,26.0,11.999999994,12.999999994,0.0283018867924528,1.2222222222222223,POLICE_STATION::Malleshwaram,13.007871312962962,77.57093351666666,1.5592592592592591,,,,,0.0445283018167345,0,0,['WRONG PARKING'],13.0079,77.5709,osmnx,living_street,2,7.0,141.32903528062818,4,1.1843079199610905e-05,1200.0,2400.0,0.0099187381281307,2376.195028492486,0.0099187381285433,20.0,0.4239871058418633,1.1792452830183766e-05,1.1910590861894152e-05,1.8067311218247198e-13,1.2143728929246091,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,33,20,6,59,1.7878787878787878,32,12.971957735370571,77.53759844594514,Vijayanagara,BTP028 - Vijayanagar Bus Stand Junction,3,SCOOTER,20.0,,94.4,,,0.635593220338983,18.0,15.0,-0.1666666666574074,1.0,0.0377358490566037,3.333333333333333,BTP028 - Vijayanagar Bus Stand Junction,12.971957735370571,77.53759844594514,1.1515151515151516,,,,,0.0593710690889794,1,0,['WRONG PARKING'],12.972,77.5376,osmnx,tertiary,2,7.0,284.8278852831899,4,4.244842789208365e-05,1700.0,3400.0,0.0097666693725494,3366.793324133332,0.0097666693728407,35.0,0.4882763747711688,1.1098779134291963e-05,1.1208246370842022e-05,1.801254408295995e-13,1.2145981834536888,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,45,20,5,81,1.8,39,12.984523746666666,77.56007909555555,Rajajinagar,BTP010 - Rajajinagar Entrance,3,CAR,10.0,3.0,275.6666666666667,286.0,22.065558884580486,0.2176541717041681,45.0,45.0,0.0,1.0,0.0377358490566037,2.0,BTP010 - Rajajinagar Entrance,12.984523746666666,77.56007909555555,1.3,BTP010 - Rajajinagar Entrance,3.0,286.0,22.065558884580486,0.1733752612585732,5,0,['WRONG PARKING'],12.9845,77.5601,osmnx,secondary,2,7.0,106.24583808848924,4,0.0107690599546961,1800.0,3600.0,0.0321982628005638,3484.08625391797,0.0321982628008327,40.0,0.1593687571327298,1.0482180293498136e-05,1.0830917005615955e-05,1.7797455165467326e-13,1.293558368171301,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,17,17,2,23,1.3529411764705883,17,13.06877847647059,77.5927252882353,Kodigehalli,,5,CAR,14.0,,94.4,,,0.635593220338983,7.0,10.0,0.4285714285102041,1.428571428510204,0.0320754716981132,7.0,POLICE_STATION::Kodigehalli,13.06877847647059,77.5927252882353,1.4764705882352942,,,,,0.0504654087256325,0,0,['NO PARKING'],13.0688,77.5927,osmnx,tertiary,2,7.0,363.2167501688096,4,0.0087259678813611,1700.0,3400.0,0.0106443845280035,3363.809092604788,0.0106443845282945,35.0,0.6226572860036558,9.433962264148167e-06,9.535461381747384e-06,1.7762436746329256e-13,1.2785188631885294,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,63,27,7,98,1.5555555555555556,63,12.967010495238096,77.5359064904762,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",5,SCOOTER,19.0,,94.4,,,0.635593220338983,58.0,5.0,-0.9137931034325208,1.0,0.0509433962264151,2.7142857142857144,"BTP016 - 5th Main Road, RPC Layout",12.967010495238096,77.5359064904762,1.1492063492063491,,,,,0.0801509432701222,0,0,['WRONG PARKING'],12.967,77.5359,osmnx,primary,2,7.0,174.9635285477111,6,0.0030792649564597,1900.0,3800.0,0.0131585675553919,3749.99744328951,0.0131585675556518,45.0,0.2332847047302763,1.3406156901684657e-05,1.35849149224256e-05,1.7397589074900697e-13,1.3798097849608064,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,57,25,10,65,1.1403508771929824,57,12.993477219298246,77.66228104385965,Banaswadi,,8,SCOOTER,10.0,,94.4,,,0.635593220338983,14.0,21.5,0.5357142856760204,1.5357142856760204,0.0471698113207547,1.0,POLICE_STATION::Banaswadi,12.993477219298246,77.66228104385965,1.1403508771929824,,,,,0.0742138363612243,0,0,['NO PARKING'],12.9935,77.6623,osmnx,primary,3,10.5,767.8723841714408,2,0.0,1900.0,5700.0,0.0080599822272684,5654.05810130457,0.0080599822274424,45.0,1.0238298455618984,8.275405494867797e-06,8.342647082077703e-06,1.6683452834191153e-13,1.0714285714183671,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,30,19,4,46,1.5333333333333334,30,12.970425516666667,77.64654453666667,Jeevanbheemanagar,,5,CAR,9.0,,94.4,,,0.635593220338983,30.0,30.0,0.0,1.0,0.0358490566037735,2.25,POLICE_STATION::Jeevanbheemanagar,12.970425516666667,77.64654453666667,1.7133333333333334,,,,,0.0564025156345304,0,0,['NO PARKING'],12.9704,77.6465,osmnx,tertiary,2,7.0,203.61440050047483,6,0.0085425932474497,1700.0,3400.0,0.0138051871580986,3353.0623636624646,0.0138051871583887,35.0,0.349053258000804,1.0543840177577364e-05,1.0691437472879531e-05,1.6430309899334918e-13,1.4200261580392544,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
