cluster_id,cluster_label_display,road_node_id,road_node_distance_m,road_node_degree,road_node_betweenness,road_node_degree_norm,road_node_betweenness_norm,source_pressure_score,source_pressure_norm,spillover_out_score,spillover_in_score,spillover_total_score,influence_asymmetry,neighbor_count,in_neighbor_count,out_neighbor_count,propagation_radius_m,network_pagerank,network_component_id,network_component_size,layer_d_alert_flag,network_vulnerability_score,network_rank,propagation_class
663,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 663)",12531369250,21.904824597435734,4,0.0008038530234586,0.4285714285102041,0.01270097004984609,12.058333835610306,0.12058333835610306,0.9824388897708662,0.8813380200545428,1.863776909825409,0.10110086971632348,34,17,17,379.63651499147466,0.0011665839595260703,1,502,True,28.473699178274448,166,Strong Propagator
193,POLICE_STATION::Rajajinagar (Cluster 193),12059868175,6.390413010075974,6,2.594696359969101e-05,0.7142857141836735,0.0004099650034856089,22.223347640474287,0.22223347640474286,0.5229930916308512,0.2190119679669974,0.7420050595978486,0.30398112366385377,12,6,6,412.128639616738,0.0009839942507627918,8,20,False,28.44780158802938,167,Localized
493,BTP010 - Rajajinagar Entrance (Cluster 493),1520838694,4.568187358725256,4,0.0112535400499155,0.4285714285102041,0.17780722465128784,8.103388079201675,0.08103388079201675,0.9580878900484707,0.9333998180068932,1.8914877080553638,0.024688072041577525,70,35,35,598.5073305173788,0.0013558433498743548,1,502,True,28.39037146046042,168,Strong Propagator
378,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 378),249083003,16.28272780089224,6,0.0410323572681865,0.7142857141836735,0.6483159551923506,2.788370744176415,0.02788370744176415,0.2798581851024168,0.9051448222270205,1.1850030073294373,-0.6252866371246038,34,17,17,276.6028186780548,0.001724127100845999,1,502,False,28.382656489022434,169,Moderate Propagator
59,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 59)",1521036802,33.470928792312776,6,0.0138496443846536,0.7142857141836735,0.21882597116282895,4.60868820434584,0.0460868820434584,0.6592081948371684,1.207974674639053,1.8671828694762214,-0.5487664798018845,88,44,44,588.6507028781394,0.0016380105123598647,1,502,True,28.357642734388467,170,Strong Propagator
99,BTP023 - Mahalaxmi Layout Entrance (Cluster 99),1467779089,37.42656102406382,4,3.540050847709781e-05,0.4285714285102041,0.0005593320977788153,9.714260649603053,0.09714260649603053,0.9365973009814026,1.0393953200075277,1.9759926209889302,-0.10279801902612506,42,21,21,390.1938686231295,0.0013855280140064434,1,502,True,28.35230917875238,171,Strong Propagator
744,POLICE_STATION::Malleshwaram (Cluster 744),1096956308,8.02687393082753,3,0.0528012160835471,0.2857142856734694,0.8342652754942608,4.729016403553213,0.04729016403553213,0.2538313048952841,0.6737541453867597,0.9275854502820438,-0.4199228404914756,32,16,16,639.4024887336187,0.001214594794996085,1,502,False,28.301592175771876,172,Localized
152,"BTP095 - Satellite Bus Stand, Mysore Road (Cluster 152)",11688206891,118.94417477532049,5,0.0537317365514004,0.5714285713469388,0.848967605706473,4.267451166111388,0.042674511661113884,0.2959272692231558,0.6013960375219214,0.8973233067450772,-0.30546876829876557,16,8,8,181.3893161952708,0.001343303342296479,10,9,False,28.22473981325398,173,Localized
161,POLICE_STATION::Jnanabharathi (Cluster 161),4798470974,21.561451148776676,4,0.0114191279397097,0.4285714285102041,0.18042353231888184,12.750825535767799,0.12750825535767799,0.6774178544993252,0.5349840497014444,1.2124019042007697,0.14243380479788081,16,8,8,168.8146782190172,0.0014041917070522353,1,502,False,28.127919974595123,174,Moderate Propagator
244,BTP048 - Shanthala Junction (Cluster 244),12121597668,236.42641330894182,4,0.0322623338563041,0.4285714285102041,0.5097485785200353,3.325590593029637,0.03325590593029637,0.2805213570359843,1.2731555484563586,1.553676905492343,-0.9926341914203742,34,17,17,313.23368276241456,0.0012990067153622212,1,502,False,28.001329477372106,175,Strong Propagator
696,BTP171 - Indian Express (Balekundri) (Cluster 696),573433807,9.932367055087232,4,0.0338224704699553,0.4285714285102041,0.5343989161133387,2.4752283812973985,0.024752283812973987,0.29956038043821503,1.090730194315989,1.390290574754204,-0.7911698138777741,48,24,24,327.3536612685703,0.0016527342831665908,1,502,False,27.98898293336688,176,Strong Propagator
360,POLICE_STATION::Mahadevapura (Cluster 360),3800594551,32.652689847302206,3,0.041679673668223,0.2857142856734694,0.6585436286223321,4.058594937545749,0.04058594937545749,0.3193425600998348,0.6710073299428142,0.9903498900426491,-0.3516647698429794,32,16,16,329.5237308117152,0.0017848537698058903,5,43,False,27.901639425707703,177,Moderate Propagator
187,"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 187)",13930728386,13.017987432330292,4,0.0095633669093868,0.4285714285102041,0.1511022950056324,12.000187746348699,0.12000187746348699,1.0327733922282314,0.4746927194589755,1.507466111687207,0.5580806727692559,36,18,18,371.1074353274828,0.0013380203681835063,1,502,False,27.873409423514733,178,Strong Propagator
595,BTP061 - Bhashyam Circle (Cluster 595),1472178538,37.08581980699939,6,3.0070318280262065e-05,0.7142857141836735,0.0004751144807837096,7.6545785924591,0.076545785924591,1.130514063805794,1.0693741812957938,2.1998882451015875,0.06113988251000024,74,37,37,500.6308415372166,0.0014694971351940172,1,502,True,27.85821998721557,179,Strong Propagator
670,"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 670)",3919864576,15.948667175873164,4,0.0130835552558914,0.4285714285102041,0.2067216749843342,11.05723358100415,0.1105723358100415,0.8893844521097345,0.5424679571477725,1.4318524092575071,0.346916494961962,34,17,17,314.1398256431242,0.001319845110863052,1,502,False,27.72791574761568,180,Strong Propagator
299,POLICE_STATION::Mahadevapura (Cluster 299),3800594551,26.647108830856528,3,0.041679673668223,0.2857142856734694,0.6585436286223321,4.104755145661599,0.04104755145661599,0.32114343107895427,0.6686124643994157,0.98975589547837,-0.3474690333204614,32,16,16,333.44654388490727,0.001777355110531794,5,43,False,27.72730794845679,181,Moderate Propagator
74,BTP051 - Safina Plaza Junction (Cluster 74),429415640,14.432698816778917,4,2.2527596303607694e-05,0.4285714285102041,0.00035593860767742783,15.08112535127534,0.1508112535127534,0.9718498102986187,0.6892168235005434,1.661066633799162,0.28263298679807536,48,24,24,772.270185056221,0.0008638437036615081,1,502,True,27.639507373827254,182,Strong Propagator
138,"BTP070 - Cholurpalya Junction, Magadi Road (Cluster 138)",683067921,22.038933487394083,6,0.0117840448289402,0.7142857141836735,0.18618926105976313,5.116653315798586,0.05116653315798586,0.7269401055877283,1.081193396121601,1.8081335017093292,-0.35425329053387267,72,36,36,439.98011261609537,0.0017417283849192784,1,502,True,27.628233769024003,183,Strong Propagator
625,POLICE_STATION::Sheshadripuram (Cluster 625),10036070925,33.22098733767269,8,0.0074937445686192,0.9999999998571428,0.11840202443691016,4.612005148425144,0.04612005148425144,0.5854100572681139,1.3992542508296548,1.9846643080977686,-0.8138441935615409,56,28,28,459.3023459395004,0.0014877221759146688,1,502,True,27.48864121589521,184,Strong Propagator
496,POLICE_STATION::Hulimavu (Cluster 496),13638249355,20.80638169020649,6,0.0020863671835557,0.7142857141836735,0.03296484100701704,11.003698795488491,0.11003698795488491,0.7947819904604616,0.8715344804492213,1.666316470909683,-0.07675248998875972,18,9,9,132.2281033041931,0.0012989270349765482,7,27,True,27.334028585934167,185,Strong Propagator
19,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",4912560016,101.41998309468764,3,0.0136340733905608,0.2857142856734694,0.21541992470945112,10.069687162083799,0.10069687162083799,0.7960095284265905,0.8300473794287256,1.626056907855316,-0.03403785100213519,50,25,25,640.6329094547438,0.0013103511636326378,1,502,False,27.330424217739846,186,Strong Propagator
186,POLICE_STATION::R.T. Nagar (Cluster 186),1435591532,20.224614977432694,3,0.0143327305848517,0.2857142856734694,0.22645878858237556,16.033380292579842,0.16033380292579844,0.42096552262814774,0.1757970949659751,0.5967626175941229,0.24516842766217264,12,6,6,436.0905041914677,0.0014005114553787455,1,502,False,27.318809585050758,187,Localized
391,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 391)",448116510,69.33274036503175,6,0.0012013041868151,0.7142857141836735,0.01898074405672631,6.32111607108779,0.0632111607108779,0.988208671632747,1.1163774930318726,2.1045861646646196,-0.12816882139912567,84,42,42,497.47715038064655,0.0015921595864659454,1,502,True,27.23718936999193,188,Strong Propagator
613,BTP023 - Mahalaxmi Layout Entrance (Cluster 613),13652131864,21.081363891201843,5,0.0049989641324342,0.5714285713469388,0.07898420715409744,6.580987936977419,0.06580987936977419,0.667829901042091,1.169852845633622,1.8376827466757129,-0.502022944591531,50,25,25,449.7986220715509,0.0014977630326482884,1,502,True,27.034022378911082,189,Strong Propagator
498,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 498)",12022161074,12.403920722164596,4,0.000675777604295,0.4285714285102041,0.010677363724501288,10.816561732548958,0.10816561732548959,0.8871192471648958,0.9005313972511289,1.7876506444160247,-0.013412150086233088,34,17,17,378.23746346544345,0.0011723756231320941,1,502,True,26.969415910792993,190,Strong Propagator
220,BTP054 - Shivananda Circle (Cluster 220),3676198939,8.547211140752125,3,0.0102282829940355,0.2857142856734694,0.16160804547286192,4.383743335921567,0.043837433359215666,0.5403307735439167,1.3022004989994547,1.8425312725433713,-0.761869725455538,62,31,31,495.58967681123204,0.0015111804897736136,1,502,True,26.858255960394732,191,Strong Propagator
484,"BTP070 - Cholurpalya Junction, Magadi Road (Cluster 484)",683068069,15.778249669358274,6,0.011736425110861,0.7142857141836735,0.18543686404755336,4.2934327893042985,0.04293432789304299,0.6104314678558592,1.088446550038442,1.6988780178943013,-0.4780150821825827,72,36,36,439.85246414795637,0.0017427824372889963,1,502,True,26.50441648502203,192,Strong Propagator
370,BTP219 - Canara Bank Junction (Cluster 370),7290547276,31.367198891003323,4,0.0027306664948015,0.4285714285102041,0.043144844087755374,8.104378624151973,0.08104378624151973,0.9085690535807802,0.8160061858564452,1.7245752394372253,0.09256286772433497,46,23,23,376.5007692952239,0.0015716756412980746,1,502,True,26.45485279658567,193,Strong Propagator
430,"BTP070 - Cholurpalya Junction, Magadi Road (Cluster 430)",683068069,5.392577961912098,6,0.011736425110861,0.7142857141836735,0.18543686404755336,4.123190389055891,0.041231903890558905,0.5847722878076699,1.0862028979099947,1.6709751857176647,-0.5014306101023248,72,36,36,443.3325363504707,0.0017397988420414182,1,502,True,26.30535951085674,194,Strong Propagator
35,BTP020 - Hosahalli Metro Station (Cluster 35),683061159,72.16796198944634,6,0.0012073886492096,0.7142857141836735,0.019076879261032024,9.054102402943734,0.09054102402943734,1.1174584256164788,0.841326513394058,1.9587849390105367,0.27613191222242084,62,31,31,506.500919699104,0.0014676318517504998,1,502,True,26.272750116053217,195,Strong Propagator
668,BTP020 - Hosahalli Metro Station (Cluster 668),683061158,7.411854204873852,6,0.0154492042918361,0.7142857141836735,0.2440992013195677,4.5505421141426,0.045505421141426,0.5380793981632196,1.0280578178244264,1.5661372159876459,-0.4899784196612068,66,33,33,563.2710323445947,0.0015804128548529007,1,502,False,26.1719845280166,196,Strong Propagator
379,POLICE_STATION::HSR Layout (Cluster 379),306614045,5.912778249179226,4,0.0049589374211448,0.4285714285102041,0.07835178052081417,9.909064500010878,0.09909064500010878,0.7074299433921465,0.7489486082276915,1.456378551619838,-0.041518664835545005,30,15,15,333.15825483326034,0.0014401570569192938,7,27,False,26.12333504219908,197,Strong Propagator
690,BTP042 - Minsk Square Junction (CTO) (Cluster 690),294081383,30.574343347419855,6,4.626202812348009e-06,0.7142857141836735,7.309453550518608e-05,7.034426610336955,0.07034426610336955,0.8714637163365228,1.1004324400178014,1.9718961563543242,-0.22896872368127863,64,32,32,471.40828105291865,0.0014106516697683024,1,502,True,26.087807659736427,198,Strong Propagator
32,BTP027 - Modi Bridge Junction (Cluster 32),1109138338,13.36942663886182,3,8.221566954553255e-05,0.2857142856734694,0.00129901701685847,9.95363927846373,0.09953639278463729,0.9872302179271815,0.9985770546011753,1.9858072725283566,-0.011346836673993832,74,37,37,743.455308685379,0.0012702151785523412,1,502,True,26.086334459374584,199,Strong Propagator
547,"BTP070 - Cholurpalya Junction, Magadi Road (Cluster 547)",683067921,34.63284280431721,6,0.0117840448289402,0.7142857141836735,0.18618926105976313,3.9335400623179,0.039335400623179,0.555292119700789,1.0890567606232004,1.6443488803239894,-0.5337646409224115,72,36,36,445.39716565920924,0.0017313663464938866,1,502,True,26.0103209797031,200,Strong Propagator
8,POLICE_STATION::Sheshadripuram (Cluster 8),3742227315,24.332407202882752,4,0.0030718992370254,0.4285714285102041,0.048536360587084444,9.728612951555785,0.09728612951555786,1.0726222863156964,0.6647443605229083,1.7373666468386046,0.40787792579278814,58,29,29,417.56238517171033,0.001293964401089592,1,502,True,25.821161077078266,201,Strong Propagator
646,POLICE_STATION::K.R. Pura (Cluster 646),6194537868,18.694616546081942,6,0.0001990775753704,0.7142857141836735,0.003145448544183587,13.397193784296357,0.13397193784296357,0.881659337112094,0.43401811536335455,1.3156774524754486,0.44764122174873944,30,15,15,321.7167258163336,0.0013190398913755419,5,43,False,25.7903542640531,202,Moderate Propagator
544,POLICE_STATION::HSR Layout (Cluster 544),266272842,29.70423986174785,6,0.0005667601293258,0.7142857141836735,0.008954875105205864,10.748170360192914,0.10748170360192914,0.8051182948193423,0.6693996709690684,1.4745179657884107,0.1357186238502739,30,15,15,335.17113765017194,0.0014360816947754241,7,27,False,25.66016608571755,203,Strong Propagator
281,BTP069 - MC Circle (Cluster 281),683067904,42.91944599140231,3,0.017392410612275,0.2857142856734694,0.27480208425502906,4.345325854838304,0.04345325854838304,0.522704468883741,0.9657424448755126,1.4884469137592538,-0.44303797599177164,56,28,28,475.81370424311103,0.0015544613772031776,1,502,False,25.618156833758267,204,Strong Propagator
111,POLICE_STATION::Yeshwanthpura (Cluster 111),427594202,17.180196238215395,4,0.0229686443999892,0.4285714285102041,0.3629072182308615,7.278985480013077,0.07278985480013077,0.5350853051726043,0.6001288535633948,1.1352141587359992,-0.06504354839079052,22,11,11,191.0966768829884,0.0014201288547983574,1,502,False,25.586183509906814,205,Moderate Propagator
472,POLICE_STATION::Mahadevapura (Cluster 472),6968452833,43.491407337205914,4,0.0416723823703122,0.4285714285102041,0.6584284252783288,2.299663183075718,0.02299663183075718,0.17298333131111807,0.6666379491643577,0.8396212804754758,-0.4936546178532396,32,16,16,378.0836290054625,0.0017096339763417545,5,43,False,25.394935312793613,206,Localized
560,"BTP189 - New Diagonal Road, Jayanagar (Cluster 560)",303925571,32.342034128232235,8,0.0036993531358567,0.9999999998571428,0.058450204217885854,7.438081407245348,0.07438081407245348,0.6870849009587493,1.0230288047592782,1.7101137057180273,-0.33594390380052885,40,20,20,392.27058400423243,0.001332622283052646,1,502,True,25.30484889497629,207,Strong Propagator
123,BTP042 - Minsk Square Junction (CTO) (Cluster 123),294081383,33.094381655653244,6,4.626202812348009e-06,0.7142857141836735,7.309453550518608e-05,6.548891263091791,0.06548891263091791,0.811813569734814,1.1062215820804386,1.9180351518152525,-0.29440801234562464,64,32,32,471.2698625075025,0.0014110270446828254,1,502,True,25.204669520580914,208,Strong Propagator
396,"BTP170 - Dr. Bheem Rao Palace, Chord Road (Cluster 396)",2227494661,13.733317141133446,4,0.0012213175424598,0.4285714285102041,0.019296957373367948,7.60969458620598,0.0760969458620598,0.9811593763610406,0.8904918998970013,1.8716512762580417,0.09066747646403928,74,37,37,574.0462450061459,0.001335154590894739,1,502,True,25.199368420486678,209,Strong Propagator
38,POLICE_STATION::Kodigehalli (Cluster 38),4119629663,8.199430938669634,8,0.0001895737456799,0.9999999998571428,0.002995286944071007,14.614829869455079,0.1461482986945508,0.8092903072800939,0.3211354886111594,1.1304257958912534,0.48815481866893445,32,16,16,576.8560178904353,0.0012282776497108132,1,502,False,25.091347133206632,210,Moderate Propagator
563,POLICE_STATION::Malleshwaram (Cluster 563),427593284,33.48229491676097,6,9.629541723528736e-05,0.7142857141836735,0.0015214786466568623,8.966352304458418,0.08966352304458418,0.8901748387391837,0.8530918712273615,1.7432667099665453,0.03708296751182216,56,28,28,550.6753171021315,0.0012749923751613885,1,502,True,25.070310943082248,211,Strong Propagator
772,POLICE_STATION::Sheshadripuram (Cluster 772),456036152,6.330546014436436,4,0.0183646674750658,0.4285714285102041,0.2901638542984296,2.530662670711657,0.02530662670711657,0.2823018018467137,1.2872444350872068,1.5695462369339204,-1.0049426332404932,52,26,26,484.55174707514857,0.0014219742606961614,1,502,False,25.03053389725466,212,Strong Propagator
39,"BTP070 - Cholurpalya Junction, Magadi Road (Cluster 39)",683068069,2.118995389822163,6,0.011736425110861,0.7142857141836735,0.18543686404755336,3.336609231044944,0.03336609231044944,0.4727204726846149,1.0941899379402142,1.5669104106248293,-0.6214694652555993,72,36,36,443.7405367441593,0.0017384809194275826,1,502,False,25.0055486533686,213,Strong Propagator
718,POLICE_STATION::Kodigehalli (Cluster 718),9871509164,98.52244375231021,3,0.0088081895850842,0.2857142856734694,0.13917040659023205,10.74794452260719,0.1074794452260719,0.6587622908959992,0.4767948395473006,1.1355571304432999,0.18196745134869863,28,14,14,399.76923890714573,0.0013717211016086397,1,502,False,24.983612962206823,214,Moderate Propagator
601,POLICE_STATION::Magadi Road (Cluster 601),10026179027,2.761190536544809,6,0.0041214438576702,0.7142857141836735,0.06511928607691216,16.829255790697925,0.16829255790697925,0.7297017341916237,0.24942284540002835,0.979124579591652,0.4802788887915953,28,14,14,582.1274232173852,0.0007947890785482001,1,502,False,24.865800900933202,215,Moderate Propagator
628,"BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 628)",3820268568,34.493590376304745,6,0.0110137820606843,0.7142857141836735,0.17401902089815033,5.170979852146159,0.05170979852146159,0.650031363031319,0.965838959600336,1.6158703226316549,-0.3158075965690169,72,36,36,582.0837334389045,0.0014228654879926558,1,502,False,24.77657802834662,216,Strong Propagator
225,POLICE_STATION::Yeshwanthpura (Cluster 225),610334163,71.85181751318194,4,0.0219205077541133,0.4285714285102041,0.3463465389040124,4.767041363572397,0.04767041363572397,0.39912740734166235,0.8014629723791434,1.2005903797208057,-0.4023355650374811,22,11,11,164.22305709078526,0.0015506612258922433,8,20,False,24.73276503606963,217,Moderate Propagator
214,POLICE_STATION::Mahadevapura (Cluster 214),12712338634,43.997804807113596,3,0.0145549894590972,0.2857142856734694,0.22997050430990867,5.596919298530267,0.05596919298530267,0.46966114386372165,0.8607773473391666,1.3304384912028882,-0.3911162034754449,34,17,17,288.74441791858976,0.001548181199079088,5,43,False,24.69651666850792,218,Moderate Propagator
441,BTP119 - Minerva Circle (Cluster 441),10023965542,20.745188092823625,4,0.0170581674590829,0.4285714285102041,0.2695210040647801,3.652897460564842,0.03652897460564842,0.3628930412152036,1.0629842379514503,1.4258772791666539,-0.7000911967362466,50,25,25,589.8309604737408,0.0015042173304691017,1,502,False,24.670492723180246,219,Strong Propagator
461,POLICE_STATION::Banashankari (Cluster 461),6449168618,15.00503351135067,4,0.0001845452643621,0.4285714285102041,0.0029158363619996718,12.739724378905898,0.12739724378905898,0.5007681604663271,0.5983603664221833,1.0991285268885105,-0.09759220595585616,8,4,4,11.053231707096076,0.0012751005115447715,36,5,False,24.61923554879285,220,Moderate Propagator
795,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 795)",1467779047,19.067039182577226,3,0.0038640861838268,0.2857142856734694,0.06105300528652655,8.223382608682037,0.08223382608682037,0.6600753838059078,0.9297862016523674,1.5898615854582752,-0.26971081784645956,34,17,17,391.79041884999924,0.0011766571059630348,1,502,False,24.577466117658968,221,Strong Propagator
105,BTP096 - Gali Anjaneya Temple (Cluster 105),2221301400,42.98644001459621,4,0.0383390523895759,0.4285714285102041,0.6057614289293797,4.325597240226074,0.043255972402260735,0.3284830706195178,0.5515166026984527,0.8799996733179705,-0.2230335320789349,16,8,8,133.60076994036666,0.001341361951801451,10,9,False,24.48956083155142,222,Localized
413,POLICE_STATION::Mahadevapura (Cluster 413),11952183375,27.261906600179913,6,0.0038911896981296,0.7142857141836735,0.061481243923888804,8.653371948310001,0.08653371948310001,0.7198100787779176,0.7394265259779254,1.459236604755843,-0.01961644720000777,34,17,17,303.3443489178552,0.0014320549109593727,5,43,False,24.473874144281098,223,Strong Propagator
752,"BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 752)",3820268564,6.840812303510339,4,0.0066225601803157,0.4285714285102041,0.10463721109313588,4.978067049922945,0.04978067049922945,0.6830622075953733,0.9755575406941984,1.6586197482895717,-0.29249533309882514,88,44,44,640.8024297705042,0.0015027274310529895,1,502,True,24.462202141038663,224,Strong Propagator
615,POLICE_STATION::HAL Old Airport (Cluster 615),11428038815,49.17102344062831,3,0.014771717003893,0.2857142856734694,0.23339482439716142,4.550542112741805,0.04550542112741805,0.5772946172569873,0.8328204411824589,1.4101150584394462,-0.25552582392547163,56,28,28,423.56437391782293,0.001582338446381567,2,76,False,24.456489532048213,225,Strong Propagator
703,BTP058 - Subbanna Junction (Cluster 703),6133990649,32.50234049326896,5,0.0103601800590006,0.5714285713469388,0.16369203424058051,3.087687665018826,0.030876876650188262,0.36560499563008536,1.2955171331867767,1.661122128816862,-0.9299121375566914,58,29,29,509.26835287650874,0.0014567979799049466,1,502,True,24.452457609888913,226,Strong Propagator
176,POLICE_STATION::Yeshwanthpura (Cluster 176),610334163,82.19660257749499,4,0.0219205077541133,0.4285714285102041,0.3463465389040124,4.473925680113601,0.04473925680113602,0.37247392703760307,0.7961121799634241,1.168586107001027,-0.423638252925821,22,11,11,166.17313735935667,0.0015426215276486113,8,20,False,24.37071303771463,227,Moderate Propagator
567,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 567),385620646,34.941613917724986,6,0.0069477017823226,0.7142857141836735,0.10977448572983604,9.973423278072326,0.09973423278072327,0.8160456651013261,0.5474203766285893,1.3634660417299154,0.2686252884727368,34,17,17,446.6312888184518,0.001203772518589781,1,502,False,24.295024331496556,228,Strong Propagator
743,POLICE_STATION::Jeevanbheemanagar (Cluster 743),253179991,10.162010000930945,8,0.0091423824534632,0.9999999998571428,0.14445069227466156,4.056592616232138,0.04056592616232138,0.4520514315551706,1.0189036678439554,1.4709550993991258,-0.5668522362887848,56,28,28,427.29333544443244,0.0016815799966259995,1,502,False,24.147043775658947,229,Strong Propagator
382,POLICE_STATION::Kodigehalli (Cluster 382),2829453028,137.951765084632,6,0.0004444674636776,0.7142857141836735,0.00702263694924199,11.411012558809054,0.11411012558809054,0.7273504105134379,0.5475430081304583,1.274893418643896,0.17980740238297954,28,14,14,379.32474329431705,0.0013429562976248878,1,502,False,24.132259519208116,230,Moderate Propagator
557,"BTP102 - BMTC Junction, KH Road (Cluster 557)",1837395794,65.50822408882586,4,0.0012634562159027,0.4285714285102041,0.019962753251121568,12.576387274000117,0.12576387274000117,0.8651268534737191,0.49625361507501764,1.3613804685487367,0.36887323839870145,50,25,25,798.5135456810951,0.000994688328844436,1,502,False,24.13019590694951,231,Strong Propagator
618,POLICE_STATION::Jeevanbheemanagar (Cluster 618),1842455499,53.578008189820466,6,0.0063579614933746,0.7142857141836735,0.10045652146456649,4.5006074587366145,0.04500607458736614,0.5127406318771701,1.015133394721017,1.5278740265981872,-0.5023927628438469,44,22,22,298.21055494688704,0.001639769477565747,1,502,False,24.128898754488304,232,Strong Propagator
330,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 330),9994603590,54.334668609768315,4,0.0265359999012545,0.4285714285102041,0.4192718446693882,4.306171914659567,0.043061719146595664,0.36008135990382184,0.778791205862267,1.1388725657660888,-0.4187098459584452,36,18,18,444.4959422297249,0.0013489752400091472,1,502,False,24.09889324647679,233,Moderate Propagator
300,POLICE_STATION::Yeshwanthpura (Cluster 300),610334163,101.84180953514165,4,0.0219205077541133,0.4285714285102041,0.3463465389040124,4.4446012270140365,0.04444601227014036,0.3630047432477275,0.7768413826553779,1.1398461259031054,-0.4138366394076504,22,11,11,176.3266005020402,0.001516525689406261,8,20,False,23.980039098716016,234,Moderate Propagator
432,BTP047 - Vidhan Soudha Metro Station (Cluster 432),11854384390,223.26881021347558,3,0.0292548494649593,0.2857142856734694,0.462229979889278,4.340592962478397,0.04340592962478398,0.32277837817000604,0.8411276287928187,1.1639060069628246,-0.5183492506228127,42,21,21,563.0911196007834,0.001143718189632018,1,502,False,23.95182136650819,235,Moderate Propagator
789,POLICE_STATION::HAL Old Airport (Cluster 789),11428038813,57.501643216430004,4,0.0147744826686178,0.4285714285102041,0.2334385222173008,4.325597240113768,0.04325597240113768,0.5458847304526006,0.8290941646395187,1.3749788950921191,-0.28320943418691813,56,28,28,427.4717419141393,0.001576608704040435,2,76,False,23.941322548807992,236,Strong Propagator
340,BTP020 - Hosahalli Metro Station (Cluster 340),683061155,10.585028889965033,8,0.0153857448576059,0.9999999998571428,0.24309653497383435,4.51058236937512,0.0451058236937512,0.4688945829104084,0.8800675798837178,1.3489621627941262,-0.41117299697330933,74,37,37,736.3418376443354,0.0014789215823451415,1,502,False,23.88394157105266,237,Strong Propagator
178,POLICE_STATION::HAL Old Airport (Cluster 178),12060861673,46.406701858078016,6,0.0156380237653184,0.7142857141836735,0.2470825706763291,3.881311064985968,0.03881311064985968,0.46417538185653356,0.8960093245646393,1.360184706421173,-0.43183394270810577,56,28,28,442.9094115638289,0.0015814544394864322,2,76,False,23.825189693017975,238,Strong Propagator
313,"BTP204 - ESI Hospital, Rajajinagar (Cluster 313)",1111621394,50.25608419202182,6,0.0016400391817905,0.7142857141836735,0.025912807342408434,4.291119609899146,0.042911196098991466,0.6573956184684363,1.1089104247596615,1.7663060432280977,-0.4515148062912252,78,39,39,514.7082765173387,0.0015428922969635776,1,502,True,23.789227625268204,239,Strong Propagator
630,"BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 630)",11993402966,27.70929220361676,4,0.0067815607595835,0.4285714285102041,0.10714943849821512,4.55457813113141,0.0455457813113141,0.6252217062223078,0.9587820254951749,1.5840037317174827,-0.3335603192728671,94,47,47,696.6103990014382,0.0015163840256043155,1,502,False,23.709062504479945,240,Strong Propagator
167,POLICE_STATION::Banaswadi (Cluster 167),1364038689,58.574519977460156,5,0.0174394269125961,0.5714285713469388,0.27554494719739087,4.159861301115684,0.04159861301115684,0.34420771573367914,0.8760647723291715,1.2202724880628506,-0.5318570565954923,34,17,17,299.8591999689427,0.0015569999142059513,5,43,False,23.693813324820105,241,Moderate Propagator
488,"BTP115 - Sahasra Hospital, Jayanagar (Cluster 488)",248839215,37.62507657610297,3,0.0260005672105384,0.2857142856734694,0.4108119466904837,5.370777411504595,0.05370777411504595,0.376848652132017,0.5489212553404025,0.9257699074724195,-0.17207260320838547,16,8,8,123.2102345702086,0.0015459812935265055,1,502,False,23.641917639129783,242,Localized
183,POLICE_STATION::Jeevanbheemanagar (Cluster 183),1842455499,60.056220904942464,6,0.0063579614933746,0.7142857141836735,0.10045652146456649,4.233815085826762,0.042338150858267615,0.47735331992937297,1.0170494239601358,1.4944027438895087,-0.5396961040307628,44,22,22,300.64721871431203,0.0016239904562502746,1,502,False,23.513978561523185,243,Strong Propagator
546,POLICE_STATION::Yeshwanthpura (Cluster 546),426835312,17.17144496947563,3,0.0272225887403827,0.2857142856734694,0.43012002714534175,4.670870311874131,0.046708703118741306,0.33291812099708074,0.6222635701457446,0.9551816911428254,-0.2893454491486639,22,11,11,207.16643782688863,0.0014174576991986972,1,502,False,23.45535877394945,244,Localized
208,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 208)",4912560035,66.88004249614164,6,0.0135657363294524,0.7142857141836735,0.2143401912991096,4.364318006346959,0.043643180063469594,0.3653245501662519,1.068548415117113,1.4338729652833648,-0.7032238649508611,48,24,24,546.1913937499613,0.0012548626786812226,1,502,False,23.363413763489262,245,Strong Propagator
