physical_hotspot_key,merged_cluster_ids,cluster_id,cluster_label,cluster_label_display,risk_band,lat,lon,ccs_score,delay_minutes_per_vehicle,records_total,distinct_days,severity_sum,severity_mean,growth_pct_change,growth_multiplier,context_multiplier,layer_b_priority_boost,layer_b_alert_flag,validation_uncertainty,resurgence_score,persistence_score,anomaly_score,rop,tvs,vdi,nearby_sensitive_poi_count,road_class,lane_count,carriageway_width_m,link_length_m,junction_degree,betweenness_centrality,geometry_source,mappls_address,road_node_id,road_node_distance_m,road_node_degree,road_node_betweenness,source_pressure_score,source_pressure_norm,spillover_out_score,spillover_in_score,spillover_total_score,propagation_radius_m,network_pagerank,network_component_id,network_component_size,neighbor_count,in_neighbor_count,out_neighbor_count,influence_asymmetry,network_vulnerability_score,layer_d_alert_flag,road_node_betweenness_norm,road_node_degree_norm,road_node_distance_norm,context_boost,growth_surge,layer_d_pressure_ccs_score_norm,layer_d_pressure_delay_minutes_per_vehicle_norm,layer_d_pressure_growth_surge_norm,layer_d_pressure_layer_b_priority_boost_norm,layer_d_pressure_context_boost_norm,layer_d_pressure_persistence_score_norm,layer_d_pressure_resurgence_score_norm,layer_d_pressure_validation_uncertainty_norm,layer_d_pressure_anomaly_score_norm,layer_d_pressure_rop_norm,layer_d_pressure_tvs_norm,layer_d_pressure_vdi_norm,layer_d_pressure_raw,layer_d_pressure_score,source_idx,layer_d_vulnerability_source_pressure_score_norm,layer_d_vulnerability_spillover_out_score_norm,layer_d_vulnerability_spillover_in_score_norm,layer_d_vulnerability_road_node_betweenness_norm,layer_d_vulnerability_network_pagerank_norm,layer_d_vulnerability_resurgence_score_norm,layer_d_vulnerability_validation_uncertainty_norm,layer_d_vulnerability_raw,layer_d_vulnerability_score,secondary_risk_score,network_rank,propagation_class
police_station::sheshadripuram|12.9962|77.56315,769,769,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 769),Watch,12.996204866666666,77.56315024444444,0.0,4.129370692660046e-15,18.0,2.0,23.0,1.2777777777777777,0.0,1.0,1.0,0.0,False,1.1111112030448568e-10,1.0,0.3371434284561589,0.0,,,,0.0,residential,2.0,7.0,52.11999199358087,8.0,0.0001900363659611,osmnx,,456086145,20.562344020025364,8,0.0001619673832453,4.452436278052494,0.04452436278052494,0.49030140062599703,0.7004480530895594,1.1907494537155565,420.44861563107975,0.0012674945177832226,1,502,58,29,29,-0.21014665246356234,17.78838672165152,False,0.0025591032485013047,0.9999999998571428,0.0022679834352386857,0.0,0.0,,2.4965654723989615e-11,0.0,,,0.0032590388615758308,0.1777277839904615,0.08326998202627782,,,,,0.04452436278052495,4.452436278052494,476,0.06720990605019703,0.1236144456472331,0.44222968480285435,0.0025591032485013047,0.5876349782178508,0.1777277839904615,0.08326998202627782,0.1778838672165152,17.78838672165152,0.7004480530895594,406,Moderate Propagator
btp054 - shivananda circle|12.98728|77.58019,373,373,BTP054 - Shivananda Circle,BTP054 - Shivananda Circle (Cluster 373),Watch,12.98728115,77.580185875,0.0,1.92838034098698e-16,16.0,4.0,17.0,1.0625,-0.9333333332711112,1.0,1.0,0.0,False,1.2500001034254635e-10,0.5625,0.8882020120614318,0.0,,,,0.0,tertiary,2.0,7.0,5.107289424516664,4.0,0.0006414893958854,osmnx,,10279595649,3.4005531581115886,4,0.0008439803043744,2.868113823915504,0.028681138239155038,0.3146354757231145,0.9213927180989785,1.236028193822093,561.512844573597,0.0012990862041347298,1,502,62,31,31,-0.606757242375864,17.710217009266238,False,0.01333498569477149,0.4285714285102041,0.00032607810802607836,0.0,0.0,,1.1658744480166179e-12,0.0,,,0.008770246157432505,0.0877917603869022,0.09368736929938333,,,,,0.028681138239155038,2.868113823915504,622,0.03220364499778218,0.07932567572274653,0.581723668882063,0.01333498569477149,0.6048811303268303,0.0877917603869022,0.09368736929938333,0.17710217009266238,17.710217009266238,0.9213927180989785,407,Moderate Propagator
police_station::pulikeshinagar(f.town)|12.99495|77.6103,779,779,POLICE_STATION::Pulikeshinagar(F.Town),POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 779),Watch,12.994951929411764,77.61030020588235,0.0,0.0,17.0,1.0,34.0,2.0,0.0,1.0,1.0,0.0,False,1.1764700325045396e-10,1.0,0.017719887697334295,0.0,,,,0.0,tertiary,2.0,7.0,105.04349204393064,6.0,0.0003022881601139,osmnx,,7247840614,56.02895623337022,6,0.000299697486539,4.437566873607524,0.04437566873607524,0.41533100363701947,0.7273862799187437,1.142717283555763,383.17957023976237,0.0012646447460870362,1,502,36,18,18,-0.31205527628172425,17.699987106475458,False,0.004735254691421871,0.7142857141836735,0.006281131232542505,0.0,0.0,,0.0,0.0,,,6.444322206865413e-05,0.1777277839904615,0.08817223293569207,,,,,0.04437566873607524,4.437566873607524,792,0.06688136039818322,0.10471296167856979,0.4592372037862711,0.004735254691421871,0.5860792652495258,0.1777277839904615,0.08817223293569207,0.17699987106475457,17.699987106475458,0.7273862799187437,408,Moderate Propagator
btp220 - puttanna junction|12.92865|77.58354,34,34,BTP220 - Puttanna Junction,BTP220 - Puttanna Junction (Cluster 34),Watch,12.928646611702128,77.58354133404255,0.0,4.477541660314337e-12,188.0,21.0,217.0,1.1542553191489362,-0.5426356589063157,1.0,1.0,0.0,False,1.063815702195825e-11,0.465648854961832,6.120694568482305,0.0,,,,0.0,secondary,2.0,7.0,43.6370275393122,5.0,0.001947446335886,osmnx,,303917362,5.2574910734104945,5,0.0017330158013561,2.658767974596323,0.026587679745963228,0.2799159495287242,0.8818631941839518,1.1617791437126759,404.3927481314857,0.0014793417493532757,1,502,46,23,23,-0.6019472446552276,17.66733843819535,False,0.027381848604899173,0.5714285713469388,0.0005361959016197885,0.0,0.0,,2.707065250944515e-08,0.0,,,0.06110107269822522,0.06788225897848067,0.007910052894262956,,,,,0.026587679745963228,2.658767974596323,62,0.027578061719346177,0.07057221310123553,0.5567666020100189,0.027381848604899173,0.7032840619315807,0.06788225897848067,0.007910052894262956,0.1766733843819535,17.66733843819535,0.8818631941839518,409,Moderate Propagator
police_station::hulimavu|12.89212|77.63799,47,47,POLICE_STATION::Hulimavu,POLICE_STATION::Hulimavu (Cluster 47),Watch,12.892124729808328,77.63798691754413,0.0,2.1379517128320297e-14,121.0,17.0,236.0,1.950413223140496,-0.4385964912203755,1.0,1.0,0.0,False,1.652900039061933e-11,0.5689655172413793,5.082951080467912,0.0,,,,0.0,trunk,3.0,10.5,223.3453552933005,6.0,0.0037943230454166,osmnx,,13638249355,12.579904899963637,6,0.0020863671835557,2.920151544420779,0.02920151544420779,0.21366546589988003,0.9620044377304202,1.1756699036303002,125.273732075796,0.0013137038482248147,7,27,18,9,9,-0.7483389718305402,17.605279490080353,False,0.03296484100701704,0.7142857141836735,0.0013647478011418375,0.0,0.0,,1.2925786579054608e-10,0.0,,,0.05072246749629737,0.08912086418399914,0.01232849069371124,,,,,0.02920151544420779,2.920151544420779,338,0.03335343999300147,0.05386918758023026,0.6073639828106935,0.03296484100701704,0.6128610181570506,0.08912086418399914,0.01232849069371124,0.17605279490080353,17.605279490080353,0.9620044377304202,410,Moderate Propagator
btp054 - shivananda circle|12.98698|77.58036,551,551,BTP054 - Shivananda Circle,BTP054 - Shivananda Circle (Cluster 551),Watch,12.986975604878047,77.58035716097561,0.0,1.3794974855242594e-13,41.0,9.0,53.0,1.2926829268292683,-0.3611111110910494,1.0,1.0,0.0,False,4.8780313122165347e-11,0.6578947368421053,2.3955203399079625,0.0,,,,0.0,residential,2.0,7.0,65.82644640214397,6.0,5.322949183738162e-05,osmnx,,461755353,26.192784995547196,6,5.033509799087345e-05,2.99012649299967,0.0299012649299967,0.32846114768396134,0.9297728424208914,1.2582339901048527,574.5236475005044,0.0012965956328066387,1,502,64,32,32,-0.6013116947369301,17.571121027592046,False,0.0007953003265292529,0.7142857141836735,0.002905083806225419,0.0,0.0,,8.340267919619739e-10,0.0,,,0.023845129323678122,0.10740187079670085,0.036518646557128685,,,,,0.0299012649299967,2.99012649299967,191,0.034899565474393004,0.08281139445199863,0.5870144819853931,0.0007953003265292529,0.6035215076879941,0.10740187079670085,0.036518646557128685,0.17571121027592046,17.571121027592046,0.9297728424208914,411,Moderate Propagator
police_station::mahadevapura|12.97908|77.69509,137,137,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 137),Watch,12.979077052380951,77.6950927,0.0,1.151722228700622e-14,21.0,3.0,33.0,1.5714285714285714,1.49999999975,2.49999999975,1.0,0.0,False,9.523803967681488e-11,1.6428571428571428,0.6055588320540867,0.0,,,,0.0,trunk,3.0,10.5,1233.0204840192018,6.0,0.0039355388919598,osmnx,,939409978,30.272142073654454,6,0.0049076971965167,7.506277396717341,0.07506277396717341,0.37564371241191485,0.25507889895413366,0.6307226113660485,78.14550474217698,0.0013521927601549803,5,43,12,6,6,0.1205648134577812,17.554177235698575,False,0.07754217908951173,0.7142857141836735,0.00336667463350669,0.0,1.49999999975,,6.963167426647566e-11,0.02380952381708239,,,0.005943495604724652,0.3098786758160996,0.07136434898702564,,,,,0.07506277396717341,7.506277396717341,398,0.13468579085725327,0.0947070296176621,0.161044720713818,0.07754217908951173,0.6338724204060822,0.3098786758160996,0.07136434898702564,0.17554177235698573,17.554177235698575,0.25507889895413366,412,Localized
"btp148 - 17th main, doopanahalli bus stop|12.95958|77.64531",632,632,"BTP148 - 17th Main, Doopanahalli Bus Stop","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 632)",Watch,12.95958451885246,77.64530945819672,0.0,8.794844634600672e-14,122.0,16.0,130.0,1.0655737704918034,0.4897959183473552,1.4897959183473553,1.0,0.0,False,1.6393553181615058e-11,1.4705882352941178,4.574444353953188,0.0,,,,0.0,residential,2.0,7.0,149.05937677851068,2.0,0.0,osmnx,,3761402611,75.60421581333831,2,0.0,6.679810136266565,0.06679810136266565,0.5555702124653636,0.4307616645570703,0.986331877022434,398.7435073181064,0.0012943563817462752,1,502,38,19,19,0.12480854790829332,17.53538423994363,False,0.0,0.1428571428367347,0.008496127392661815,0.0,0.4897959183473552,,5.317252212034557e-10,0.00777453839022982,,,0.045636826759472233,0.2744656917321051,0.012226898267866404,,,,,0.06679810136266565,6.679810136266565,224,0.11642465430953354,0.14006997276438138,0.27196248787041644,0.0,0.6022990827763407,0.2744656917321051,0.012226898267866404,0.1753538423994363,17.53538423994363,0.4307616645570703,413,Moderate Propagator
btp096 - gali anjaneya temple|12.95319|77.54218,323,323,BTP096 - Gali Anjaneya Temple,BTP096 - Gali Anjaneya Temple (Cluster 323),Watch,12.953190102285712,77.54218438857143,0.0,1.1178252703348108e-12,175.0,18.0,289.0,1.6514285714285717,0.0348837209294213,1.0348837209294213,1.0,0.0,False,1.1428413770886436e-11,1.0340909090909092,5.268332310969182,0.0,,,,0.0,trunk,2.0,7.0,309.4733907490982,3.0,0.008064171466522,osmnx,,11900286915,32.144547598154375,3,0.0105946581428482,4.842347757873357,0.048423477578733574,0.3874438976365407,0.5092802298343752,0.8967241274709159,124.73761450061839,0.001199070976669839,10,9,16,8,8,-0.12183633219783446,17.533827114384952,False,0.16739681488254454,0.2857142856734694,0.003578542630965974,0.0,0.0348837209294213,,6.758230688887859e-09,0.0005537098562906262,,,0.05257648886616559,0.18473578582969988,0.008502786408331424,,,,,0.04842347757873357,4.842347757873357,103,0.07582516174786215,0.09768208404992441,0.3215353865608995,0.16739681488254454,0.5502820245088718,0.18473578582969988,0.008502786408331424,0.1753382711438495,17.533827114384952,0.5092802298343752,414,Localized
police_station::malleshwaram|13.00185|77.56901,440,440,POLICE_STATION::Malleshwaram,POLICE_STATION::Malleshwaram (Cluster 440),Watch,13.001854799999998,77.56901258888888,0.0,8.271010313506563e-18,18.0,2.0,31.0,1.7222222222222223,0.0,1.0,1.0,0.0,False,1.1111112030448568e-10,1.0,0.31002846099413456,0.0,,,,0.0,tertiary,2.0,7.0,115.44595367313946,5.0,0.0011023074694159,osmnx,,426962427,34.7534094272118,5,0.0002426242235823,4.447012672231098,0.04447012672231098,0.38216165455593604,0.7770571781076381,1.1592188326635742,517.9088207904256,0.001177937059120278,1,502,44,22,22,-0.39489552355170204,17.50862333297381,False,0.003833490584917431,0.5714285713469388,0.003873742748749212,0.0,0.0,,5.000548584136559e-14,0.0,,,0.002987858607879489,0.1777277839904615,0.08326998202627782,,,,,0.04447012672231098,4.447012672231098,686,0.0670900692324246,0.09635032862489565,0.49059705346114896,0.003833490584917431,0.5387448513215033,0.1777277839904615,0.08326998202627782,0.17508623332973808,17.50862333297381,0.7770571781076381,415,Moderate Propagator
"btp163 - 16th main road, btm layout|12.91366|77.60596",534,534,"BTP163 - 16th Main Road, BTM Layout","BTP163 - 16th Main Road, BTM Layout (Cluster 534)",Watch,12.913659017857142,77.60595657142856,0.0,1.6851155106033897e-15,84.0,6.0,86.0,1.0238095238095235,0.6249999999804688,1.624999999980469,1.0,0.0,False,2.3809620941506182e-11,1.303030303030303,1.6740408709561234,0.0,,,,0.0,tertiary,2.0,7.0,33.65561692497364,4.0,0.0003431274739843,osmnx,,10842132441,8.780496239943107,4,0.0002355843497375,5.509319125885404,0.05509319125885404,0.3012869956640084,0.48541777614774134,0.7867047718117497,195.74356128207873,0.0016093743001100974,1,502,18,9,9,-0.18413078048373294,17.498583450468374,False,0.003722259770019458,0.4285714285102041,0.0009348339316327189,0.0,0.6249999999804688,,1.0187995977823718e-11,0.00992063492512775,,,0.016629520981124166,0.24002113367258043,0.017789333400311684,,,,,0.05509319125885404,5.509319125885404,536,0.0905621704686242,0.0759602662814665,0.30646976488357935,0.003722259770019458,0.7742698625792173,0.24002113367258043,0.017789333400311684,0.17498583450468375,17.498583450468374,0.48541777614774134,416,Localized
police_station::electronic city|12.88094|77.64521,665,665,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 665),Watch,12.880943726315788,77.6452064368421,0.0,4.2891654059191856e-14,19.0,4.0,38.0,2.0,1.79999999964,2.79999999964,1.0,0.0,False,1.0526313154457512e-10,1.75,0.9472646436302079,0.0,,,,0.0,tertiary,2.0,7.0,380.7404557640194,4.0,0.0018496122033674,osmnx,,13279793224,83.24266946788033,4,0.0013082096996309,8.18556072411398,0.0818556072411398,0.1247867803060602,0.14950890899420982,0.27429568930027004,307.3771555857514,0.0017874815313014855,19,4,6,3,3,-0.024722128688149617,17.488971988200962,False,0.020669863431552974,0.4285714285102041,0.009360440095384476,0.0,1.79999999964,,2.5931753419134065e-10,0.028571428579546487,,,0.00936093908137668,0.331903824453706,0.07888368740418698,,,,,0.0818556072411398,8.18556072411398,279,0.14969483742180043,0.03146115563190745,0.09439283528321019,0.020669863431552974,0.8715000125198938,0.331903824453706,0.07888368740418698,0.17488971988200963,17.488971988200962,0.14950890899420982,417,Localized
btp010 - rajajinagar entrance|12.98232|77.56302,482,482,BTP010 - Rajajinagar Entrance,BTP010 - Rajajinagar Entrance (Cluster 482),Watch,12.982318114893616,77.5630161787234,0.0,3.179314946430169e-14,47.0,3.0,55.0,1.1702127659574468,0.0,1.0,1.0,0.0,False,4.255307217704285e-11,1.0,0.6609996867060707,0.0,,,,0.0,secondary,3.0,10.5,250.79717350763892,4.0,0.0098080005141038,osmnx,,446860625,47.25181789269677,4,0.0105356237721776,4.002993950502855,0.040029939505028554,0.32533415447761105,0.7071787804738384,1.0325129349514495,780.5384601760545,0.001006093187762935,1,502,60,30,30,-0.38184462599622737,17.46342985259244,False,0.16646406504903294,0.4285714285102041,0.0052879731269242026,0.0,0.0,,1.9221737431440053e-10,0.0,,,0.0064979666750190745,0.1777277839904615,0.031847893142672334,,,,,0.040029939505028554,4.002993950502855,303,0.05727929160670116,0.08202301911541558,0.44647914689574575,0.16646406504903294,0.44493391918418607,0.1777277839904615,0.031847893142672334,0.1746342985259244,17.46342985259244,0.7071787804738384,418,Moderate Propagator
"btp101 - blood bank circle, kh road|12.96203|77.5962",474,474,"BTP101 - Blood Bank Circle, KH Road","BTP101 - Blood Bank Circle, KH Road (Cluster 474)",Watch,12.962032549295774,77.5961991056338,0.0,0.0,71.0,6.0,84.0,1.1830985915492958,-0.5208333333224827,1.0,1.0,0.0,False,2.816902266999932e-11,0.7448979591836735,1.720886604150698,0.0,,,,0.0,tertiary,2.0,7.0,177.07680250008073,6.0,0.0018726225338776,osmnx,,61748559,36.51558450151634,6,0.0058309263664592,3.0582908069700063,0.030582908069700064,0.2868132399183163,0.7976843962866655,1.0844976362049819,448.5431162686503,0.0012733698560110883,1,502,48,24,24,-0.5108711563683492,17.42554014751571,False,0.09212930595772069,0.7142857141836735,0.004073137858024635,0.0,0.0,,0.0,0.0,,,0.017098031143641893,0.12528695390092257,0.021059110607871735,,,,,0.030582908069700064,3.0582908069700063,757,0.036405684233912924,0.0723111531223916,0.5036201008569344,0.09212930595772069,0.5908423719492918,0.12528695390092257,0.021059110607871735,0.1742554014751571,17.42554014751571,0.7976843962866655,419,Moderate Propagator
police_station::jeevanbheemanagar|12.97178|77.65809,230,230,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 230),Watch,12.971777659360194,77.6580884973399,0.0,5.303773996273821e-11,515.0,36.0,673.0,1.3067961165048545,0.0980861244005058,1.0980861244005058,1.0,0.0,False,3.8835601401387976e-12,1.1452513966480449,12.4650185847523,0.0,,,,0.0,unclassified,2.0,7.0,37.2838595266391,4.0,4.344607858552913e-05,osmnx,,3298366403,13.959146700805674,4,3.409310333447772e-05,6.702351596889683,0.06702351596889683,0.47275892935837516,0.5298277341653285,1.0025866635237035,116.67347023612598,0.0012336926351538455,1,502,20,10,10,-0.05706880480695331,17.37695750452565,False,0.0005386749464403931,0.4285714285102041,0.0015208129240721834,0.0,0.0980861244005058,,3.206594907074082e-07,0.0015569226102855865,,,0.12455146771247202,0.20758683093306377,0.002843755198853353,,,,,0.06702351596889683,6.702351596889683,28,0.11692271722154689,0.11919165008054507,0.33450810641311807,0.0005386749464403931,0.5691822624333925,0.20758683093306377,0.002843755198853353,0.17376957504525647,17.37695750452565,0.5298277341653285,420,Moderate Propagator
btp018 - dhobi ghat junction|12.98792|77.54989,682,682,BTP018 - Dhobi Ghat Junction,BTP018 - Dhobi Ghat Junction (Cluster 682),Watch,12.987921166666666,77.54989369333333,0.0,2.9257104774584773e-14,45.0,6.0,78.0,1.7333333333333334,-0.9772727272505166,1.0,1.0,0.0,False,4.4444226077189335e-11,0.5222222222222223,1.5569858796506166,0.0,,,,0.0,secondary,2.0,7.0,26.43341639363708,4.0,0.0062148810859588,osmnx,,10116073160,7.090200701104092,4,0.0073861853532321,2.232079072014971,0.02232079072014971,0.2669112550769639,0.8366079612516922,1.1035192163286562,582.1568300213763,0.0012911570553859907,1,502,70,35,35,-0.5696967061747283,17.356191258291886,False,0.11670257648641444,0.4285714285102041,0.0007435721957308076,0.0,0.0,,1.7688476777446926e-10,0.0,,,0.015458839058562102,0.07951193599165389,0.03326635657041078,,,,,0.02232079072014971,2.232079072014971,310,0.01815019362789282,0.06729347864644197,0.5281945939831025,0.11670257648641444,0.6005525451448318,0.07951193599165389,0.03326635657041078,0.17356191258291886,17.356191258291886,0.8366079612516922,421,Moderate Propagator
police_station::ashok nagar|12.97174|77.60737,786,786,POLICE_STATION::Ashok Nagar,POLICE_STATION::Ashok Nagar (Cluster 786),Watch,12.971739763157894,77.60736565789473,0.0,7.864321744338532e-16,19.0,5.0,21.0,1.105263157894737,-0.8823529411245675,1.0,1.0,0.0,False,1.0526313154457512e-10,0.5833333333333334,1.1837323831213837,0.0,,,,0.0,secondary,3.0,10.5,53.96169486989925,3.0,0.0001893927203524,osmnx,,248459797,36.9734785735563,3,0.0001824333022086,2.8648431008210213,0.028648431008210212,0.38688776073881764,0.8063983985686138,1.1932861593074315,358.9186821883539,0.0014017351843187223,1,502,48,24,24,-0.4195106378297962,17.351875295999776,False,0.002882467117529332,0.2857142856734694,0.004124949871406455,0.0,0.0,,4.754669801297086e-12,0.0,,,0.011725883154277666,0.09207442817754789,0.07888368740418698,,,,,0.028648431008210212,2.8648431008210213,584,0.03213137701585928,0.09754187120486986,0.509121708671418,0.002882467117529332,0.6609180226404407,0.09207442817754789,0.07888368740418698,0.17351875295999775,17.351875295999776,0.8063983985686138,422,Moderate Propagator
police_station::yeshwanthpura|13.02888|77.53945,450,450,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 450),Watch,13.028884464102564,77.53944665897436,0.0,1.0103468186445377e-15,39.0,9.0,64.0,1.641025641025641,-0.374999999984375,1.0,1.0,0.0,False,5.128186764125076e-11,0.82,2.3922985421448106,0.0,,,,0.0,trunk,3.0,10.5,76.5782401570708,3.0,0.0138609081828054,osmnx,,11964711963,36.053899450682394,3,0.0127007369731696,3.67471826083189,0.0367471826083189,0.2564004752469019,0.5612878184630683,0.8176882937099702,313.90228355063203,0.0012736685264521683,8,20,22,11,11,-0.3048873432161664,17.30960722674238,False,0.20067310217127998,0.2857142856734694,0.004020896884636565,0.0,0.0,,6.108429517019742e-12,0.0,,,0.023812907712643796,0.1407255342792828,0.038394942081010505,,,,,0.0367471826083189,3.67471826083189,570,0.05002590422979683,0.06464350819896955,0.35437051177136647,0.20067310217127998,0.5910054185116059,0.1407255342792828,0.038394942081010505,0.1730960722674238,17.30960722674238,0.5612878184630683,423,Localized
police_station::pulikeshinagar(f.town)|12.9959|77.61324,276,276,POLICE_STATION::Pulikeshinagar(F.Town),POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 276),Watch,12.99590419883041,77.61324382865497,0.0,6.224272656050031e-15,171.0,16.0,199.0,1.1637426900584795,-0.0568181818168905,1.0,1.0,0.0,False,1.1695755475216174e-11,0.9444444444444444,4.775395752729515,0.0,,,,0.0,tertiary,2.0,7.0,68.08542754622567,6.0,0.000121616837759,osmnx,,341621933,15.67741343037158,6,0.0001206332668132,4.36611114493921,0.0436611114493921,0.4302419260792308,0.6875633603717559,1.1178052864509866,340.6711511514848,0.0013422972333006118,1,502,34,17,17,-0.25732143429252513,17.29029018508415,False,0.0019060194638783425,0.7142857141836735,0.0017152396795643038,0.0,0.0,,3.763116794409518e-11,0.0,,,0.04764656737144679,0.16630733654873966,0.008703306540654671,,,,,0.0436611114493921,4.36611114493921,448,0.06530251646718806,0.10847229299891582,0.4340949008253089,0.0019060194638783425,0.6284703738223679,0.16630733654873966,0.008703306540654671,0.17290290185084148,17.29029018508415,0.6875633603717559,424,Moderate Propagator
police_station::k.s. layout|12.90679|77.54612,439,439,POLICE_STATION::K.S. Layout,POLICE_STATION::K.S. Layout (Cluster 439),Watch,12.906791938145266,77.546120205592,0.0,8.892220654145885e-15,24.0,6.0,51.0,2.125,5.999999998,6.999999998,1.0,0.0,False,8.333334022836425e-11,3.25,1.4824845519444874,0.0,,,,0.0,secondary,2.0,7.0,34.85084296566095,6.0,0.0140720239424507,osmnx,,1388143661,25.767046283013965,6,0.0151123966131719,15.628506924309676,0.15628506924309676,0.0,0.0,0.0,,0.00019105846388995035,35,1,0,0,0,0.0,17.228917331338828,False,0.23877760133246198,0.7142857141836735,0.0028569102630025102,0.0,5.999999998,,5.376124526081911e-11,0.09523809525245654,,,0.014713741762157154,0.640255905380195,0.062435207480066715,,,,,0.15628506924309676,15.628506924309676,419,0.31414981753192955,0.0,0.0,0.23877760133246198,0.0,0.640255905380195,0.062435207480066715,0.17228917331338828,17.228917331338828,0.0,425,Localized
police_station::hal old airport|12.93317|77.69181,223,223,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 223),Watch,12.933168245454546,77.69180713818182,0.0,8.819832300832858e-12,110.0,3.0,205.0,1.8636363636363635,0.0,1.0,1.0,0.0,False,1.8181900429681264e-11,1.0,0.7489288325143368,0.0,,,,0.0,primary,2.0,7.0,645.9230443888042,2.0,0.0,osmnx,,9846394217,153.79328403981728,2,0.0,3.8377869392214965,0.038377869392214964,0.4462285304304919,0.7247566250555373,1.170985155486029,368.14761975437153,0.0013072648586293712,2,76,46,23,23,-0.2785280946250454,17.181585198046808,False,0.0,0.1428571428367347,0.017343442299391644,0.0,0.0,,5.332359440083128e-08,0.0,,,0.007377357295752207,0.1777277839904615,0.013568251378939022,,,,,0.038377869392214964,3.8377869392214965,48,0.053628974242642374,0.11250282448860703,0.4575769644063961,0.0,0.6093459226741577,0.1777277839904615,0.013568251378939022,0.1718158519804681,17.181585198046808,0.7247566250555373,426,Moderate Propagator
police_station::hebbala|13.07144|77.59298,273,273,POLICE_STATION::Hebbala,POLICE_STATION::Hebbala (Cluster 273),Watch,13.071436004347824,77.59298486521739,0.0,1.153054717379362e-15,23.0,4.0,25.0,1.0869565217391304,0.0,1.0,1.0,0.0,False,8.695644204692599e-11,1.0,0.8994783042324626,0.0,,,,0.0,tertiary,2.0,7.0,689.4638755236219,3.0,0.0087162810149505,osmnx,,9871509164,78.38553949263488,3,0.0088081895850842,4.383743331928779,0.043837433319287786,0.25826093241753434,0.5202333742692009,0.7784943066867352,414.8397762031343,0.0013246993500178282,1,502,28,14,14,-0.26197244185166657,17.16078991719345,False,0.13917040659023205,0.2857142856734694,0.008810842058105901,0.0,0.0,,6.971223485246563e-12,0.0,,,0.008883021796052649,0.1777277839904615,0.06515272159893583,,,,,0.043837433319287786,4.383743331928779,557,0.06569210694422138,0.06511256535749392,0.3284506825484434,0.13917040659023205,0.6188635497828378,0.1777277839904615,0.06515272159893583,0.1716078991719345,17.16078991719345,0.5202333742692009,427,Localized
btp218 - syndicate bank junction|12.93733|77.58512,228,228,BTP218 - Syndicate Bank Junction,BTP218 - Syndicate Bank Junction (Cluster 228),Watch,12.937333019230769,77.58511717307692,0.0,2.0016965950527246e-13,26.0,4.0,40.0,1.5384615384615383,0.0,1.0,1.0,0.0,False,7.692313452878352e-11,1.0,0.9043110008771902,0.0,,,,0.0,secondary,2.0,7.0,288.57893716085067,4.0,0.003439899591,osmnx,,2649085546,20.568148361289207,4,0.0026795268397998,4.309455010549725,0.04309455010549725,0.410238753961138,0.5527678603848664,0.9630066143460043,437.349374694491,0.0014030945063130509,1,502,50,25,25,-0.14252910642372835,17.117767030281293,False,0.042336831668095036,0.4285714285102041,0.0022686402129206834,0.0,0.0,,1.2102005311148293e-09,0.0,,,0.00893135421260414,0.1777277839904615,0.05762722101823963,,,,,0.04309455010549725,4.309455010549725,165,0.06405067570366157,0.10342910725764073,0.34899141426536623,0.042336831668095036,0.661660087296896,0.1777277839904615,0.05762722101823963,0.17117767030281292,17.117767030281293,0.5527678603848664,428,Localized
police_station::bellandur|12.92759|77.67994,234,234,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 234),Watch,12.927587248453609,77.67993500309278,0.0,8.378390842315575e-17,97.0,6.0,165.0,1.7010309278350515,-0.817073170721743,1.0,1.0,0.0,False,2.061861792412856e-11,0.5963855421686747,1.6271951377615483,0.0,,,,0.0,trunk,3.0,10.5,124.05465799458295,3.0,0.0065886782731965,osmnx,,2387407562,19.216929381046018,3,0.0067991101593825,2.3723302810829807,0.023723302810829808,0.2734629401198313,0.7454076709586783,1.0188706110785097,254.18814895064847,0.0014038419959934646,2,76,38,19,19,-0.471944730838847,17.109237815995577,False,0.10742672102964215,0.2857142856734694,0.002115745951647042,0.0,0.0,,5.065469498383623e-13,0.0,,,0.016161010818606436,0.09475754534759095,0.015395915774383633,,,,,0.023723302810829808,2.3723302810829807,642,0.021249102202174148,0.06894528488969419,0.4706150554972534,0.10742672102964215,0.6620681478412073,0.09475754534759095,0.015395915774383633,0.17109237815995576,17.109237815995577,0.7454076709586783,429,Moderate Propagator
