network_rank,cluster_id,cluster_label,cluster_label_display,risk_band,network_vulnerability_score,source_pressure_score,spillover_out_score,spillover_in_score,spillover_total_score,secondary_risk_score,propagation_radius_m,neighbor_count,road_node_betweenness,road_node_degree,road_node_distance_m,network_pagerank,network_component_id,network_component_size,layer_d_alert_flag,propagation_class,ccs_score,delay_minutes_per_vehicle,growth_pct_change,growth_multiplier,layer_b_priority_boost,context_multiplier,validation_uncertainty,resurgence_score,persistence_score,anomaly_score,rop,tvs,vdi,records_total,distinct_days,severity_sum,nearby_sensitive_poi_count,road_class,geometry_source,mappls_address,lat,lon,merged_cluster_ids,physical_hotspot_key
125,552,POLICE_STATION::Halasur,POLICE_STATION::Halasur (Cluster 552),Watch,33.41088539062616,26.303887753022387,0.8527466149370952,0.27460700007248484,1.12735361500958,0.27460700007248484,527.313769819088,16,0.0,2,27.374512125252036,0.0008387114063619074,1,502,True,Moderate Propagator,0.0,5.0595095814816524e-14,16.999999983,17.999999983,0.0,1.0,1.0526313154457512e-10,5.0,0.6023370342909349,0.0,,,,19.0,3.0,34.0,0.0,primary,osmnx,,12.976316878947369,77.6264914368421,552,police_station::halasur|12.97632|77.62649
126,688,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 688),Watch,33.3797499718205,26.584905927826746,0.801118389009645,0.23152426347004426,1.0326426524796892,0.23152426347004426,389.71565955520094,12,0.0003962443278402,4,59.1303111463215,0.0009017528498011894,2,76,True,Moderate Propagator,0.0,6.543748353621579e-18,17.999999982,18.999999982,0.0,1.0,1.0000000827403709e-10,5.0,0.6175054169035229,0.0,,,,20.0,3.0,40.0,0.0,primary,osmnx,,12.97424603,77.71093716,688,police_station::mahadevapura|12.97425|77.71094
127,195,POLICE_STATION::Banaswadi,POLICE_STATION::Banaswadi (Cluster 195),Watch,33.25014381782225,29.7535087327914,0.2845992454447243,0.042973077707174304,0.3275723231518986,0.042973077707174304,34.88650946430785,2,0.0,2,52.26149608289174,0.0012737230925996689,27,2,True,Localized,0.0,3.088761644828716e-14,28.999999971,29.999999971,0.0,1.0,6.451617018399247e-11,5.0,0.3309701464546206,0.0,,,,31.0,2.0,59.0,0.0,tertiary,osmnx,,13.022619385204935,77.63775712277321,195,police_station::banaswadi|13.02262|77.63776
128,442,BTP140 - Madiwala Check Post,BTP140 - Madiwala Check Post (Cluster 442),Watch,33.155329598197206,15.401096986853812,1.0314210751525865,0.5211236587232585,1.5525447338758451,0.5211236587232585,467.75473583559346,34,0.0091518359983406,6,31.07773630677002,0.001673252008933329,1,502,True,Strong Propagator,0.0,2.238048564149128e-15,3.166666665611111,4.16666666561111,0.0,1.0,7.142864077991362e-11,3.375,2.7195062637867493,0.0,,,,28.0,10.0,36.0,0.0,secondary,osmnx,,12.930636764285714,77.60981373214285,442,btp140 - madiwala check post|12.93064|77.60981
129,259,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 259),Watch,32.973468076419756,23.187180972666237,0.7459318889414428,0.1767443158014873,0.9226762047429301,0.1767443158014873,113.56434434455953,8,0.0,2,50.46016277187794,0.0015185202407085555,9,11,True,Localized,0.0,2.028430680975135e-12,7.8749999980312495,8.87499999803125,0.0,1.0,2.666666887307656e-11,5.0,2.450290901881541,0.0,,,,75.0,9.0,95.0,0.0,secondary,osmnx,,12.90001818812421,77.675490821958,259,police_station::bellandur|12.90002|77.67549
130,203,POLICE_STATION::Hulimavu,POLICE_STATION::Hulimavu (Cluster 203),Watch,32.85958569303718,14.797030161260055,1.0687833530851394,0.8183588384685969,1.8871421915537363,0.8183588384685969,144.2970987949198,18,0.0057405142723657,6,16.34559417234726,0.0013336970146239986,7,27,True,Strong Propagator,0.0,0.0,5.999999997,6.999999997,0.0,1.0,1.2500001034254635e-10,3.0,0.901759495792444,0.0,,,,16.0,4.0,32.0,0.0,tertiary,osmnx,,12.8930964625,77.63719799375,203,police_station::hulimavu|12.8931|77.6372
131,274,POLICE_STATION::Ashok Nagar,POLICE_STATION::Ashok Nagar (Cluster 274),Watch,32.828024334244525,4.55325391527693,0.5955547780772712,0.9399797048080649,1.5355344828853361,0.9399797048080649,274.6529241907681,40,0.0435997992594133,4,14.44395894583757,0.0017378235154708683,1,502,True,Strong Propagator,0.0,0.0,0.0,1.0,0.0,1.0,1.2500001034254635e-10,1.0,0.32036414696199506,0.0,,,,16.0,2.0,16.0,0.0,secondary,osmnx,,12.97010110625,77.60671581875,274,police_station::ashok nagar|12.9701|77.60672
132,154,BTP028 - Vijayanagar Bus Stand Junction,BTP028 - Vijayanagar Bus Stand Junction (Cluster 154),Watch,32.67609844592348,15.621079257245906,1.417426677536191,0.5828176504144003,2.0002443279505915,0.5828176504144003,621.8795025777827,54,0.0049776433716469,6,10.380953590724262,0.0012883242785993996,1,502,True,Strong Propagator,0.0,1.440537531807096e-12,5.59999999888,6.59999999888,0.0,1.0,5.2631454749985096e-11,3.333333333333333,1.5185946200175615,0.0,,,,38.0,6.0,77.0,0.0,primary,osmnx,,12.973025486842104,77.53866460526315,154,btp028 - vijayanagar bus stand junction|12.97303|77.53866
133,277,POLICE_STATION::Sadashivanagar,POLICE_STATION::Sadashivanagar (Cluster 277),Watch,32.43392754322237,16.818120888337162,0.9051986985274505,0.512481559355127,1.4176802578825773,0.512481559355127,183.1757248190277,14,0.0103663650910215,8,19.094088529922153,0.001395418130100701,1,502,True,Strong Propagator,0.0,9.070386760481347e-13,5.874999999265625,6.874999999265625,0.0,1.0,3.174593921073665e-11,3.611111111111111,2.140262440887406,0.0,,,,63.0,8.0,113.0,0.0,tertiary,osmnx,,13.027838233333334,77.57445424603175,277,police_station::sadashivanagar|13.02784|77.57445
134,163,BTP171 - Indian Express (Balekundri),BTP171 - Indian Express (Balekundri) (Cluster 163),Watch,32.300333238304944,4.492396043251991,0.5492759517725812,1.188967531585209,1.7382434833577902,1.188967531585209,393.1414325991433,52,0.0339048872787536,4,12.59973173574002,0.001676653509362984,1,502,True,Strong Propagator,0.0,1.2194486203094034e-13,0.0,1.0,0.0,1.0,1.2500001034254635e-10,1.0,0.01610898881575845,0.0,,,,16.0,1.0,31.0,0.0,residential,osmnx,,12.98839073125,77.598701625,163,btp171 - indian express (balekundri)|12.98839|77.5987
135,170,POLICE_STATION::Ashok Nagar,POLICE_STATION::Ashok Nagar (Cluster 170),Watch,32.21439053839786,4.250735239675437,0.5547485301206143,0.942427301934186,1.4971758320548003,0.942427301934186,276.6229765676491,40,0.0435997992594133,4,22.451959663491387,0.0017345921080418067,1,502,True,Strong Propagator,0.0,5.1498512752790965e-17,0.0,1.0,0.0,1.0,6.896549997748025e-11,1.0,0.9091436975219178,0.0,,,,29.0,4.0,32.0,0.0,residential,osmnx,,12.9701121,77.6067946275862,170,police_station::ashok nagar|12.97011|77.60679
136,269,BTP167 - JC Road Junction,BTP167 - JC Road Junction (Cluster 269),Watch,31.830852001036835,2.8066970090755015,0.2865612701968136,1.3526159849744572,1.6391772551712709,1.3526159849744572,590.6953369589032,52,0.0371181874104347,5,21.112241815111414,0.001736425604740859,1,502,True,Strong Propagator,0.0,1.65074341548209e-17,-0.8823529411245675,1.0,0.0,1.0,1.0526313154457512e-10,0.5833333333333334,0.8930347087061592,0.0,,,,19.0,4.0,37.0,0.0,tertiary,osmnx,,12.958134836842104,77.58125566842105,269,btp167 - jc road junction|12.95813|77.58126
137,545,POLICE_STATION::Ashok Nagar,POLICE_STATION::Ashok Nagar (Cluster 545),Watch,31.59792116378392,3.9723356521109143,0.5173948343282675,0.9425602221781672,1.4599550565064345,0.9425602221781672,278.3228809140663,40,0.0435997992594133,4,7.958038917233667,0.0017314768285776655,1,502,True,Strong Propagator,0.0,9.630078602155511e-16,-0.1063829787211407,1.0,0.0,1.0,2.2472024241437797e-11,0.9479166666666666,2.331278132849512,0.0,,,,89.0,8.0,108.0,0.0,secondary,osmnx,,12.97009369452174,77.60662945821073,545,police_station::ashok nagar|12.97009|77.60663
138,554,BTP096 - Gali Anjaneya Temple,BTP096 - Gali Anjaneya Temple (Cluster 554),Watch,31.305687935260867,9.875094787237888,0.7623501901091105,0.4933147019451515,1.255664892054262,0.4933147019451515,125.44443661096965,16,0.0383390523895759,4,23.558876838953505,0.0013609646603257382,10,9,True,Moderate Propagator,0.0,3.928376929503904e-15,2.7142857138979597,3.7142857138979593,0.0,1.0,6.060574264665775e-11,2.1875,0.6248896186329967,0.0,,,,33.0,3.0,42.0,0.0,trunk,osmnx,,12.9523385,77.54099233939394,554,btp096 - gali anjaneya temple|12.95234|77.54099
139,585,POLICE_STATION::Pulikeshinagar(F.Town),POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 585),Watch,31.289536226162063,4.72901640634352,0.476208740211779,0.8844310458094384,1.3606397860212174,0.8844310458094384,276.369577946275,34,0.0410323572681865,6,19.946483970126653,0.0017293513993771783,1,502,True,Strong Propagator,0.0,1.5787717266036987e-14,0.0,1.0,0.0,1.0,1.333333443653828e-10,1.0,0.8865911131798558,0.0,,,,15.0,4.0,16.0,0.0,tertiary,osmnx,,12.999925933333332,77.61104387333333,585,police_station::pulikeshinagar(f.town)|12.99993|77.61104
140,309,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road","BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 309)",Watch,31.20824587902732,8.704192225308741,1.359130881861279,1.1068852724731162,2.4660161543343952,1.1068852724731162,489.5067122289466,84,0.0008343759050575,6,97.91879368771998,0.001590542011611035,1,502,True,Severe Propagator,0.0,1.7311714158498752e-14,1.999999999913044,2.999999999913044,0.0,1.0,2.173927704518519e-11,1.9583333333333333,2.0725281225410397,0.0,,,,92.0,7.0,176.0,0.0,tertiary,osmnx,,12.993112691304349,77.55364681956522,309,"btp011 - rr kalyana mantapa, dr. rajkumar road|12.99311|77.55365"
141,95,POLICE_STATION::Shivajinagar,POLICE_STATION::Shivajinagar (Cluster 95),Watch,31.171054318761016,5.189645644502968,0.61412947054359,1.0290829943379722,1.6432124648815623,1.0290829943379722,340.2788452375922,48,0.0338224704699553,4,16.009917489325424,0.0016203574405052436,1,502,True,Strong Propagator,0.0,7.37983693635302e-14,0.4202898550663725,1.4202898550663725,0.0,1.0,1.1975975766631564e-11,1.207142857142857,2.815413338682714,0.0,,,,167.0,9.0,304.0,0.0,primary,osmnx,,12.989516321556886,77.5992666239521,95,police_station::shivajinagar|12.98952|77.59927
142,731,POLICE_STATION::Shivajinagar,POLICE_STATION::Shivajinagar (Cluster 731),Watch,31.158476797235846,4.7290164045500145,0.5675538584324111,1.0528290697099976,1.6203829281424087,1.0528290697099976,332.12842901119456,48,0.0338224704699553,4,5.488630648478387,0.0016406492518739196,1,502,True,Strong Propagator,0.0,5.8994023875649536e-15,0.0,1.0,0.0,1.0,1.333333443653828e-10,1.0,0.8865911131798558,0.0,,,,15.0,4.0,28.0,0.0,residential,osmnx,,12.989439493333332,77.59914234666667,731,police_station::shivajinagar|12.98944|77.59914
143,564,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 564),Watch,31.105087650628665,9.837552939529832,1.1029165957850346,0.9472298164908755,2.05014641227591,0.9472298164908755,291.88946127538634,42,0.0063579614933746,6,50.455582394891344,0.0016156314508910152,1,502,True,Strong Propagator,0.0,2.8061677628886247e-14,2.59999999948,3.59999999948,0.0,1.0,8.695644204692599e-11,2.083333333333333,1.771571327478136,0.0,,,,23.0,7.0,23.0,0.0,tertiary,osmnx,,12.970572382608694,77.6461033826087,564,police_station::jeevanbheemanagar|12.97057|77.6461
144,156,BTP047 - Vidhan Soudha Metro Station,BTP047 - Vidhan Soudha Metro Station (Cluster 156),Watch,30.976361926033807,9.60496856817998,0.736148231496558,0.832529281155663,1.568677512652221,0.832529281155663,550.9503194979627,42,0.0292548494649593,3,173.70369658369842,0.0011675224884548497,1,502,True,Strong Propagator,0.0,9.006879868031303e-16,2.59999999948,3.59999999948,0.0,1.0,8.695644204692599e-11,2.083333333333333,0.6087806298172382,0.0,,,,23.0,3.0,25.0,0.0,primary,osmnx,,12.979746660869566,77.59254580434782,156,btp047 - vidhan soudha metro station|12.97975|77.59255
145,217,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 217),Watch,30.688534996232676,13.653384207732708,0.97777354986275,0.7124698204106805,1.6902433702734305,0.7124698204106805,329.8685284576346,30,0.0049589374211448,4,0.6550662569920859,0.001443906779063101,7,27,True,Strong Propagator,0.0,2.5347427148666688e-16,4.49999999925,5.49999999925,0.0,1.0,5.128186764125076e-11,2.9285714285714284,1.7973457095833496,0.0,,,,39.0,7.0,42.0,0.0,tertiary,osmnx,,12.911629871794872,77.63808773076923,217,police_station::hsr layout|12.91163|77.63809
146,65,BTP061 - Bhashyam Circle,BTP061 - Bhashyam Circle (Cluster 65),Watch,30.612439524106748,9.493142626109224,1.389175814719033,1.0319005043527743,2.4210763190718074,1.0319005043527743,505.1076917109274,74,3.0070318280262065e-05,6,10.496166783095422,0.0014578632729258245,1,502,True,Severe Propagator,0.0,2.3257110357746748e-14,1.249999999875,2.249999999875,0.0,1.0,3.6363578814757596e-11,2.136363636363636,2.999468273080473,0.0,,,,55.0,11.0,68.0,0.0,residential,osmnx,,12.985469412727271,77.55334309818183,65,btp061 - bhashyam circle|12.98547|77.55334
147,197,BTP219 - Canara Bank Junction,BTP219 - Canara Bank Junction (Cluster 197),Watch,30.582836473736247,11.192201094057872,1.2318809946173581,0.7690403186741932,2.0009213132915513,0.7690403186741932,391.7371607683905,46,0.004020924516128,4,6.768968390804713,0.0015608294630652549,1,502,True,Strong Propagator,0.0,6.959588474153735e-14,3.39999999932,4.39999999932,0.0,1.0,7.407408020299043e-11,2.4166666666666665,0.9059218997587661,0.0,,,,27.0,4.0,37.0,0.0,residential,osmnx,,12.93154171111111,77.58382757407408,197,btp219 - canara bank junction|12.93154|77.58383
148,433,BTP061 - Bhashyam Circle,BTP061 - Bhashyam Circle (Cluster 433),Watch,30.52805844717087,8.35838370659288,1.204091169377788,1.0704228435471288,2.274514012924917,1.0704228435471288,514.7004693577586,74,0.0057624384509112,6,11.059510516007895,0.0014953623496743599,1,502,True,Severe Propagator,0.0,8.502113633985067e-16,1.874999999765625,2.874999999765625,0.0,1.0,6.451617018399247e-11,1.8333333333333333,1.5073183278465305,0.0,,,,31.0,6.0,37.0,0.0,secondary,osmnx,,12.985424296774193,77.55314998709677,433,btp061 - bhashyam circle|12.98542|77.55315
149,296,BTP171 - Indian Express (Balekundri),BTP171 - Indian Express (Balekundri) (Cluster 296),Watch,30.14753698954204,3.9567860300353663,0.48063717395490463,1.0804695032676712,1.561106677222576,1.0804695032676712,326.5425931953509,48,0.0338224704699553,4,17.41549143028277,0.0016582974436047233,1,502,True,Strong Propagator,0.0,8.129978464597553e-14,-0.136363636357438,1.0,0.0,1.0,4.8780313122165347e-11,0.9347826086956522,1.536984800393301,0.0,,,,41.0,6.0,77.0,0.0,primary,osmnx,,12.98925821219512,77.59911372439024,296,btp171 - indian express (balekundri)|12.98926|77.59911
150,114,"BTP115 - Sahasra Hospital, Jayanagar","BTP115 - Sahasra Hospital, Jayanagar (Cluster 114)",Watch,30.072330019618697,3.760939776575417,0.25463933599765687,0.6648969176243311,0.919536253621988,0.6648969176243311,129.0498931504153,16,0.0537751323451727,5,42.32968152791786,0.0017415578577282482,1,502,True,Localized,0.0,1.4516363422135894e-14,-0.31578947366759,1.0,0.0,1.0,6.249978312666826e-11,0.85,1.7860694174123184,0.0,,,,32.0,7.0,38.0,0.0,primary,osmnx,,12.917307296875,77.573454015625,114,"btp115 - sahasra hospital, jayanagar|12.91731|77.57345"
151,177,BTP075 - Police Corner,BTP075 - Police Corner (Cluster 177),Watch,30.06310478422214,15.959238005425147,0.9410744233741016,0.668512797530884,1.6095872209049857,0.668512797530884,496.82634349260223,32,0.0063480051003654,3,52.66183145860694,0.0009549107567507422,1,502,True,Strong Propagator,0.0,4.881861125467751e-15,5.79999999884,6.79999999884,0.0,1.0,5.128186764125076e-11,3.4166666666666665,1.229507844483913,0.0,,,,39.0,5.0,69.0,0.0,primary,osmnx,,12.968348582051282,77.58684957179487,177,btp075 - police corner|12.96835|77.58685
152,454,BTP074 - Leprosy Hospital Junction,BTP074 - Leprosy Hospital Junction (Cluster 454),Watch,30.025890757175013,14.533551140204032,1.2855993744310124,0.7348525266345781,2.0204519010655906,0.7348525266345781,500.6502878012335,48,0.0005879803204867,4,6.344988076528945,0.0010373168644221035,1,502,True,Strong Propagator,0.0,6.939420159323728e-13,2.29268292671743,3.29268292671743,0.0,1.0,1.1363576746248327e-11,3.186046511627907,5.905568493605255,0.0,,,,176.0,20.0,277.0,0.0,primary,osmnx,,12.975744135409672,77.5596741097618,454,btp074 - leprosy hospital junction|12.97574|77.55967
153,621,POLICE_STATION::Jalahalli,POLICE_STATION::Jalahalli (Cluster 621),Watch,29.774920358010615,22.217924043663267,0.05045986485164634,0.010577554379279581,0.06103741923092592,0.010577554379279581,912.3806322931413,2,0.0176319171774404,5,47.339901109792564,0.0012737230925996689,25,2,True,Localized,0.0,4.6938984004688617e-14,12.999999987,13.999999987,0.0,1.0,1.333333443653828e-10,4.25,0.8865911131798558,0.0,,,,15.0,4.0,15.0,0.0,primary,osmnx,,13.050838053333331,77.55280202,621,police_station::jalahalli|13.05084|77.5528
154,695,BTP048 - Shanthala Junction,BTP048 - Shanthala Junction (Cluster 695),Watch,29.745825465327595,4.105845588556666,0.3546864387581894,1.31112518150155,1.6658116202597395,1.31112518150155,316.82934324183225,36,0.0322623338563041,4,220.51019847635703,0.001325824964661092,1,502,True,Strong Propagator,0.0,4.410771901510211e-14,0.0,1.0,0.0,1.0,5.714273498824696e-11,1.0,0.6281114163961484,0.0,,,,35.0,3.0,37.0,0.0,primary,osmnx,,12.977318342857142,77.57076002,695,btp048 - shanthala junction|12.97732|77.57076
155,134,BTP048 - Shanthala Junction,BTP048 - Shanthala Junction (Cluster 134),Watch,29.674979233915156,4.118129158342666,0.35491372922203623,1.3031976494969677,1.658111378719004,1.3031976494969677,320.2025441360852,36,0.0322623338563041,4,228.1936235874788,0.0013228462798965843,1,502,True,Strong Propagator,0.0,3.221841848200517e-14,0.0,1.0,0.0,1.0,5.882339060292452e-11,1.0,0.6265005175145726,0.0,,,,34.0,3.0,63.0,0.0,primary,osmnx,,12.977387402941176,77.57075491764706,134,btp048 - shanthala junction|12.97739|77.57075
156,226,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 226),Watch,29.67487236049493,10.86420565432076,1.11845833149653,0.6802797793922247,1.7987381108887548,0.6802797793922247,500.1463100909859,52,0.0123601076487039,3,8.079715435287284,0.0013667009772903192,2,76,True,Strong Propagator,0.0,2.5441027840609877e-12,1.4999999999166669,2.4999999999166667,0.0,1.0,1.8518520050747608e-11,2.421052631578948,4.274751578926915,0.0,,,,108.0,15.0,192.0,0.0,tertiary,osmnx,,12.93840251574074,77.69788902592592,226,police_station::hal old airport|12.9384|77.69789
157,375,POLICE_STATION::High ground,POLICE_STATION::High ground (Cluster 375),Watch,29.64408961817238,2.771777394318002,0.3489662054191725,1.1788733321904354,1.527839537609608,1.1788733321904354,362.4061890438855,54,0.0338224704699553,4,46.65700076308392,0.0017261027669254975,1,502,True,Strong Propagator,0.0,1.8006866645198646e-18,-0.7037037036776406,1.0,0.0,1.0,5.714273498824696e-11,0.6607142857142857,0.9323665745423849,0.0,,,,35.0,4.0,67.0,0.0,primary,osmnx,,12.989091785714288,77.59888672,375,police_station::high ground|12.98909|77.59889
158,684,"BTP115 - Sahasra Hospital, Jayanagar","BTP115 - Sahasra Hospital, Jayanagar (Cluster 684)",Watch,29.501470763727554,2.8008811812957597,0.1940911200652653,0.6858990643252381,0.8799901843905034,0.6858990643252381,148.19597376632407,18,0.0537751323451727,5,29.771121779862803,0.0018041923458442103,1,502,True,Localized,0.0,2.6986466771264018e-15,-0.9374999999414062,1.0,0.0,1.0,1.1764700325045396e-10,0.5588235294117647,0.9033703946740197,0.0,,,,17.0,4.0,17.0,0.0,primary,osmnx,,12.917185688235294,77.57342117058823,684,"btp115 - sahasra hospital, jayanagar|12.91719|77.57342"
159,368,POLICE_STATION::Ashok Nagar,POLICE_STATION::Ashok Nagar (Cluster 368),Watch,29.4626194438104,2.4251785373474872,0.3179333787356969,0.9683112864405252,1.286244665176222,0.9683112864405252,281.72803874884033,40,0.0435997992594133,4,50.99990017966359,0.0017429483482842626,1,502,True,Moderate Propagator,0.0,3.567751197882787e-15,-0.8571428571275511,1.0,0.0,1.0,3.1250113607939056e-11,0.5789473684210527,1.8511756653537574,0.0,,,,64.0,7.0,107.0,0.0,secondary,osmnx,,12.97045961204564,77.60675909023934,368,police_station::ashok nagar|12.97046|77.60676
160,28,BTP054 - Shivananda Circle,BTP054 - Shivananda Circle (Cluster 28),Watch,29.44982117174058,6.335467154618306,0.7776602440843692,1.2874473363128085,2.0651075803971777,1.2874473363128085,484.94514592664785,60,0.0102282829940355,3,26.019822826577748,0.0015027465154431746,1,502,True,Strong Propagator,0.0,6.115371112581678e-14,0.409090909053719,1.409090909053719,0.0,1.0,3.7735814473194296e-11,1.375,4.145479689247207,0.0,,,,53.0,15.0,65.0,0.0,secondary,osmnx,,12.983879291942438,77.57776257978871,28,btp054 - shivananda circle|12.98388|77.57776
161,526,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 526),Watch,29.286404209272384,12.493804245620064,0.904733763632886,0.4312321009616696,1.3359658645945556,0.4312321009616696,342.52045282055644,30,0.0189230803254041,3,6.481434544671986,0.001296709236984075,1,502,False,Moderate Propagator,0.0,5.483419830561194e-14,2.333333332555556,3.333333332555556,0.0,1.0,8.695644204692599e-11,2.75,1.771571327478136,0.0,,,,23.0,7.0,23.0,0.0,road,fallback,,12.959781752173912,77.64900171739131,526,police_station::jeevanbheemanagar|12.95978|77.649
162,635,BTP034 - LRDE Junction,BTP034 - LRDE Junction (Cluster 635),Watch,29.164155818897893,4.729016404323842,0.5094617455772932,1.1946922656799197,1.7041540112572129,1.1946922656799197,621.727337417899,66,0.0236499533337338,4,23.176079042526624,0.0015062501210984923,1,502,True,Strong Propagator,0.0,4.652414978878156e-15,0.0,1.0,0.0,1.0,1.333333443653828e-10,1.0,0.8865911131798558,0.0,,,,15.0,4.0,30.0,0.0,tertiary,osmnx,,12.988852246666664,77.59220887333335,635,btp034 - lrde junction|12.98885|77.59221
163,258,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 258),Watch,29.055646841914175,3.806102921811152,0.44152504389641045,1.3978072148126546,1.839332258709065,1.3978072148126546,419.7886469813744,52,0.0213244818635181,3,38.8109608673811,0.0014935284731939073,1,502,True,Strong Propagator,0.0,7.663669265041923e-14,-0.3333333333111111,1.0,0.0,1.0,8.000000661922968e-11,0.84375,1.484095450826063,0.0,,,,25.0,6.0,37.0,0.0,primary,osmnx,,12.99017632,77.572339044,258,police_station::sheshadripuram|12.99018|77.57234
164,793,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 793),Watch,28.971514887428047,16.49499511193193,0.8286470131734481,0.4481812375039658,1.276828250677414,0.4481812375039658,399.98387834758165,24,0.0015233784152182,4,10.357638033320969,0.0013391765321125037,2,76,False,Moderate Propagator,0.0,2.512349842546171e-16,6.9999999965,7.9999999965,0.0,1.0,1.1111112030448568e-10,3.333333333333333,1.4728191586550323,0.0,,,,18.0,6.0,32.0,0.0,primary,osmnx,,12.970977081107078,77.71224726975214,793,police_station::hal old airport|12.97098|77.71225
165,146,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 146),Watch,28.829987560034127,4.422464098332353,0.3485504306630233,0.6681965901408726,1.016747020803896,0.6681965901408726,328.6275896787162,32,0.041679673668223,3,27.313585735987076,0.001787537336650704,5,43,False,Moderate Propagator,0.0,2.541889663127172e-15,0.0,1.0,0.0,1.0,1.0000000827403709e-10,1.0,0.6039479331725107,0.0,,,,20.0,3.0,51.0,0.0,trunk,osmnx,,12.996296505,77.668533275,146,police_station::mahadevapura|12.9963|77.66853
166,663,"BTP001 - 10th Cross, Dr. Rajkumar Road","BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 663)",Watch,28.473699178274448,12.058333835610306,0.9824388897708662,0.8813380200545428,1.863776909825409,0.8813380200545428,379.63651499147466,34,0.0008038530234586,4,21.904824597435734,0.0011665839595260703,1,502,True,Strong Propagator,0.0,3.0561272795189386e-18,3.9999999986666666,4.999999998666667,0.0,1.0,1.1111112030448568e-10,2.5,1.182121484239808,0.0,,,,18.0,5.0,36.0,0.0,secondary,osmnx,,13.004348772222222,77.5535214611111,663,"btp001 - 10th cross, dr. rajkumar road|13.00435|77.55352"
167,193,POLICE_STATION::Rajajinagar,POLICE_STATION::Rajajinagar (Cluster 193),Watch,28.44780158802938,22.223347640474287,0.5229930916308512,0.2190119679669974,0.7420050595978486,0.2190119679669974,412.128639616738,12,2.594696359969101e-05,6,6.390413010075974,0.0009839942507627918,8,20,False,Localized,0.0,1.3822764954018253e-15,12.999999987,13.999999987,0.0,1.0,1.333333443653828e-10,4.25,0.9137060806418802,0.0,,,,15.0,4.0,16.0,0.0,tertiary,osmnx,,13.008779120000002,77.52696582666665,193,police_station::rajajinagar|13.00878|77.52697
168,493,BTP010 - Rajajinagar Entrance,BTP010 - Rajajinagar Entrance (Cluster 493),Watch,28.39037146046042,8.103388079201675,0.9580878900484707,0.9333998180068932,1.8914877080553638,0.9333998180068932,598.5073305173788,70,0.0112535400499155,4,4.568187358725256,0.0013558433498743548,1,502,True,Strong Propagator,0.0,2.903706127418647e-15,1.74999999978125,2.74999999978125,0.0,1.0,6.66666721826914e-11,1.7777777777777777,1.4921499452339424,0.0,,,,30.0,6.0,41.0,0.0,secondary,osmnx,,12.980749916666667,77.55819257,493,btp010 - rajajinagar entrance|12.98075|77.55819
169,378,POLICE_STATION::Pulikeshinagar(F.Town),POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 378),Watch,28.382656489022434,2.788370744176415,0.2798581851024168,0.9051448222270205,1.1850030073294373,0.9051448222270205,276.6028186780548,34,0.0410323572681865,6,16.28272780089224,0.001724127100845999,1,502,False,Moderate Propagator,0.0,7.263361242838726e-14,-0.7380952380776644,1.0,0.0,1.0,3.7735814473194296e-11,0.6395348837209303,2.178383386995696,0.0,,,,53.0,8.0,64.0,0.0,tertiary,osmnx,,12.99999486037736,77.6110312471698,378,police_station::pulikeshinagar(f.town)|12.99999|77.61103
170,59,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road","BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 59)",Watch,28.357642734388467,4.60868820434584,0.6592081948371684,1.207974674639053,1.8671828694762214,1.207974674639053,588.6507028781394,88,0.0138496443846536,6,33.470928792312776,0.0016380105123598647,1,502,True,Strong Propagator,0.0,0.0,0.0,1.0,0.0,1.0,1.2500001034254635e-10,1.0,0.5975043376462074,0.0,,,,16.0,3.0,26.0,0.0,tertiary,osmnx,,12.99438113125,77.554484425,59,"btp011 - rr kalyana mantapa, dr. rajkumar road|12.99438|77.55448"
