st_dbscan_cluster_id,records_total,peak_window_records,distinct_days,severity_sum,severity_mean,unique_vehicles,centroid_lat,centroid_lon,dominant_police_station,dominant_junction_name,unique_vehicle_types,dominant_vehicle_type,records_peak_hour,gap_count,mean_dwell_minutes,median_dwell_minutes,std_dwell_minutes,mu_departures_per_hour,growth_first_half_mean,growth_second_half_mean,growth_pct_change,growth_multiplier,lambda_hr_peak_window,lambda_hr_peak_hour,cluster_label,lat,lon,vehicle_width_avg_m,cluster_label_mu,gap_count_mu,median_dwell_minutes_mu,std_dwell_minutes_mu,blocking_vehicles_L,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,dominant_violation_tag,lat_key,lon_key,geometry_source,road_class,lane_count,carriageway_width_m,link_length_m,junction_degree,betweenness_centrality,base_saturation_per_lane_pcu_hr,base_capacity_pcu_hr,blocked_width_fraction,reduced_capacity_pcu_hr,capacity_loss_pct,free_flow_speed_kmh,free_flow_time_min,V_over_C0,V_over_Cp,delay_minutes_per_vehicle,criticality_factor,stage5_rank,mappls_address,unique_hotspots,weekly_count_list,active_days,observation_days,ROP,TVS,resurgence_score,cluster_area_m2,VDI,review_total,review_present,approved_count,reviewed_ratio,approval_rate,validation_confidence,validation_uncertainty,ROP_norm,TVS_norm,VDI_norm,validation_uncertainty_norm,resurgence_norm,layer_c_index,cluster_label_display,layer_c_rank
75,31,14,6,39,1.2580645161290325,28,12.989603558064516,77.57334065806451,Sheshadripuram,,6,SCOOTER,7.0,,94.4,,,0.635593220338983,2.0,29.0,13.49999999325,14.49999999325,0.0264150943396226,1.1666666666666667,POLICE_STATION::Sheshadripuram,12.989603558064516,77.57334065806451,1.2258064516129032,,,,,0.0415597483622856,3,0,['NO PARKING'],12.9896,77.5733,osmnx,residential,2,7.0,109.54528819274796,4,0.026756187041197,1500.0,3000.0,0.0072777439518029,2978.166768144591,0.0072777439521338,30.0,0.2190905763854886,8.805031446537946e-06,8.869581993244278e-06,3.6721969059482194e-14,1.4112419912520515,291,,1,"[2, 29]",6.0,134,0.04477611940265093,0.8709677418792924,5.0,34812.0078125,0.0008904973297422936,31,31,31,0.9999999999677419,0.9999999999677419,0.9999999999354838,6.451617018399247e-11,0.05813953479313143,0.6411768068450263,0.00898553348319469,0.04832135481085281,0.9999999997944319,0.3042316226952624,POLICE_STATION::Sheshadripuram (Cluster 75),79
230,515,191,36,673,1.3067961165048545,414,12.971777659360194,77.6580884973399,Jeevanbheemanagar,,11,SCOOTER,55.0,17.0,120.3529411764706,81.0,127.75801629112593,0.4985337243360336,69.66666666666667,76.5,0.0980861244005058,1.0980861244005058,0.360377358490566,1.5277777777777777,POLICE_STATION::Jeevanbheemanagar,12.971777659360194,77.6580884973399,1.1833009708737865,POLICE_STATION::Jeevanbheemanagar,17.0,81.0,127.75801629112593,0.7228745823517874,51,8,['NO PARKING'],12.9718,77.6581,osmnx,unclassified,2,7.0,37.2838595266391,4,4.344607858552913e-05,1650.0,3300.0,0.1221968849992365,2896.75027950252,0.1221968849995025,30.0,0.0745677190532757,0.0001092052601486,0.0001244074648203,5.303773996273821e-11,1.2146055273090004,29,,2,"[74, 95, 40, 96, 48, 120, 42]",36.0,134,0.26865671641590555,0.3944663897920457,1.1452513966480449,15729.9375,0.03274011737172937,515,515,515,0.9999999999980582,0.9999999999980582,0.9999999999961164,3.8835601401387976e-12,0.40697674355192,0.29039272989469905,0.5521571701540477,0.002843755198853353,0.20758683093306377,0.3019609415774596,POLICE_STATION::Jeevanbheemanagar (Cluster 230),80
81,37,24,8,54,1.4594594594594594,34,12.960943275675676,77.51165639729729,Jnanabharathi,,4,CAR,13.0,2.0,266.0,266.0,223.0,0.2255639097735881,1.0,18.0,16.999999983,17.999999983,0.0452830188679245,1.625,POLICE_STATION::Jnanabharathi,12.960943275675676,77.51165639729729,1.8162162162162163,POLICE_STATION::Jnanabharathi,2.0,266.0,223.0,0.2007547160918742,2,0,['NO PARKING'],12.9609,77.5117,osmnx,secondary,2,7.0,89.08410999914251,4,0.0089713899519487,1800.0,3600.0,0.0520877101136938,3412.484243590702,0.0520877101139571,40.0,0.1336261649987104,1.2578616352197764e-05,1.3269810389003678e-05,3.671089268765114e-13,1.2803254515952178,136,,1,"[1, 24, 12]",8.0,134,0.059701492536867906,0.761567719052055,5.0,10104.65625,0.0036616782485793453,37,37,37,0.9999999999729731,0.9999999999729731,0.9999999999459461,5.4053872489134847e-11,0.081395348710384,0.5606402336376314,0.05624596777444941,0.04047408936666117,0.9999999997944319,0.30182089530250916,POLICE_STATION::Jnanabharathi (Cluster 81),81
224,49,44,4,94,1.9183673469387756,48,12.940712863265306,77.52468388979592,Byatarayanapura,BTP098 - Nayandahalli Junction,8,SCOOTER,23.0,,94.4,,,0.635593220338983,4.0,45.0,10.2499999974375,11.2499999974375,0.0830188679245283,5.75,BTP098 - Nayandahalli Junction,12.940712863265306,77.52468388979592,1.1,,,,,0.1306163519957548,1,0,['WRONG PARKING'],12.9407,77.5247,osmnx,residential,2,7.0,171.79530368196566,4,0.0001112219611789,1500.0,3000.0,0.0205254267392578,2938.4237197822263,0.0205254267395843,30.0,0.3435906073639198,2.767295597483354e-05,2.825285794066921e-05,1.8797192707378767e-12,1.215104435673082,87,,2,"[4, 45]",4.0,134,0.029850746268433953,0.8367346938433986,5.0,12018.9609375,0.0040768915262144245,49,49,49,0.9999999999795919,0.9999999999795919,0.9999999999591838,4.0816239277319255e-11,0.034883720875878856,0.6159756020554363,0.06332712212678386,0.030545178462412836,0.9999999997944319,0.3006905107170611,BTP098 - Nayandahalli Junction (Cluster 224),82
209,92,31,12,118,1.2826086956521738,92,12.975713723913044,77.5598548902174,Magadi Road,BTP074 - Leprosy Hospital Junction,7,SCOOTER,19.0,,94.4,,,0.635593220338983,9.0,41.5,3.611111110709877,4.611111110709876,0.0584905660377358,1.5833333333333333,BTP074 - Leprosy Hospital Junction,12.975713723913044,77.5598548902174,0.992391304347826,,,,,0.0920251570879181,0,0,['NO PARKING'],12.9757,77.5599,osmnx,primary,2,7.0,26.53144873468333,4,0.0005537283171426,1900.0,3800.0,0.0130464236660351,3750.4235900690655,0.0130464236662948,45.0,0.0353752649795769,1.539225422045275e-05,1.5595722625199014e-05,3.50512736515398e-14,1.218361790851677,294,,2,"[9, 66, 17]",12.0,134,0.08955223880530186,0.8216413560151316,4.25,16693.140625,0.0055112457306094546,92,92,92,0.9999999999891304,0.9999999999891304,0.9999999999782607,2.173927704518519e-11,0.12790697654488914,0.6048644004712304,0.08778896875917339,0.016236468189529334,0.8458239593311875,0.30062830551988706,BTP074 - Leprosy Hospital Junction (Cluster 209),83
172,64,38,2,100,1.5625,62,13.018507475,77.53182610625,Rajajinagar,,8,SCOOTER,14.0,2.0,84.5,84.5,74.5,0.71005917158923,4.0,60.0,13.9999999965,14.9999999965,0.0716981132075471,7.0,POLICE_STATION::Rajajinagar,13.018507475,77.53182610625,1.421875,POLICE_STATION::Rajajinagar,2.0,84.5,74.5,0.1009748426262843,2,0,['WRONG PARKING'],13.0185,77.5318,osmnx,trunk,3,10.5,307.89069443688936,4,0.0063444791292654,2100.0,6300.0,0.0136736766043404,6213.855837392655,0.013673676604497,55.0,0.3358807575675095,1.1380652890085045e-05,1.1538425590127673e-05,1.840808222982513e-13,1.2609883698637268,172,,1,"[4, 60]",2.0,134,0.014925373134216977,0.8749999999726563,5.0,15292.2734375,0.004185120038663042,64,64,64,0.9999999999843749,0.9999999999843749,0.9999999999687499,3.1250113607939056e-11,0.011627906958626285,0.6441452180092556,0.0651728790985678,0.023370088478401115,0.9999999997944319,0.29944461382606624,POLICE_STATION::Rajajinagar (Cluster 172),84
240,593,249,72,822,1.386172006745363,553,12.957646907944977,77.70153484887044,HAL Old Airport,,18,MOTOR CYCLE,76.0,13.0,40.38461538461539,28.0,48.18480204306119,1.4857142856774967,38.333333333333336,60.5,0.5782608695501322,1.578260869550132,0.469811320754717,1.0555555555555556,POLICE_STATION::HAL Old Airport,12.957646907944977,77.70153484887044,1.3011804384485666,POLICE_STATION::HAL Old Airport,13.0,28.0,48.18480204306119,0.3162191579952806,30,1,['NO PARKING'],12.9576,77.7015,osmnx,tertiary,2,7.0,37.4506938966808,4,0.0010040549672517,1700.0,3400.0,0.0587797403696222,3200.148882743284,0.0587797403698991,35.0,0.0642011895371652,0.0001381798002219,0.0001468092073115,3.23825262964767e-11,1.221676712379974,33,,1,"[15, 29, 56, 31, 59, 40, 85, 64, 42, 83, 38, 51]",72.0,134,0.5373134328318111,0.4113668912768292,0.8852140077821012,206249.40625,0.0028751597921266607,593,593,593,0.9999999999983137,0.9999999999983137,0.9999999999966274,3.3726355042063005e-12,0.8255813940624662,0.3028343038532383,0.04283247911430073,0.002460535244969806,0.15413145094939423,0.2991405298005274,POLICE_STATION::HAL Old Airport (Cluster 240),85
408,36,28,3,71,1.9722222222222223,35,12.987071429845605,77.53745029195002,Kamakshipalya,BTP208 - Havanur Circle,3,CAR,22.0,1.0,348.0,348.0,0.0,0.1724137931029528,2.0,34.0,15.999999992,16.999999992,0.0528301886792452,7.333333333333333,BTP208 - Havanur Circle,12.987071429845605,77.53745029195002,1.6666666666666667,BTP208 - Havanur Circle,1.0,348.0,0.0,0.3064150925632956,1,0,['WRONG PARKING'],12.9871,77.5375,osmnx,secondary,2,7.0,162.218707929637,4,0.0042380523280368,1800.0,3600.0,0.07295597440941,3337.358492126124,0.0729559744096675,40.0,0.2433280618944494,1.4675052410897392e-05,1.5829941195670904e-05,1.3446586484759646e-12,1.2454826485179389,96,,1,"[2, 34]",3.0,134,0.022388059701325465,0.8888888888395061,5.0,42294.71875,0.000851170100285846,36,36,36,0.9999999999722223,0.9999999999722223,0.9999999999444447,5.555533810763791e-11,0.02325581391725257,0.6543697452633389,0.008314836766517121,0.04160026638889522,0.9999999997944319,0.2966709231322282,BTP208 - Havanur Circle (Cluster 408),86
101,65,27,12,126,1.9384615384615385,64,13.0304705,77.53682315538461,Yeshwanthpura,,10,SCOOTER,10.0,1.0,18.0,18.0,0.0,3.3333333331481483,3.0,31.0,9.333333330222224,10.333333330222224,0.0509433962264151,0.8333333333333334,POLICE_STATION::Yeshwanthpura,13.0304705,77.53682315538461,1.5015384615384617,POLICE_STATION::Yeshwanthpura,1.0,18.0,0.0,0.0152830188641886,1,0,['WRONG PARKING'],13.0305,77.5368,osmnx,trunk,3,10.5,215.7089489932688,4,0.022796447074351,2100.0,6300.0,0.0021855276791249,6286.231175621513,0.0021855276792833,55.0,0.235318853447198,8.086253369270953e-06,8.103964808670956e-06,9.809433132861012e-15,1.382093755722632,414,,1,"[3, 41, 21]",12.0,134,0.08955223880530186,0.7163351831560347,5.0,46479.828125,0.0013984561178925102,65,65,65,0.9999999999846153,0.9999999999846153,0.9999999999692306,3.0769387038276363e-11,0.12790697654488914,0.5273415802699012,0.01764839369807851,0.023009518639132153,0.9999999997944319,0.29557664262680944,POLICE_STATION::Yeshwanthpura (Cluster 101),87
367,47,22,11,62,1.319148936170213,44,12.917262141785084,77.57363615540712,Banashankari,"BTP115 - Sahasra Hospital, Jayanagar",5,SCOOTER,13.0,,94.4,,,0.635593220338983,1.0,23.0,21.999999978,22.999999978,0.0415094339622641,1.181818181818182,"BTP115 - Sahasra Hospital, Jayanagar",12.917262141785084,77.57363615540712,1.2936170212765956,,,,,0.0653081759978774,3,0,['NO PARKING'],12.9173,77.5736,osmnx,primary,2,7.0,97.50217798588945,3,0.0260853795878364,1900.0,3800.0,0.0120691097267589,3754.137383038316,0.0120691097270189,45.0,0.130002903981183,1.0923535253224534e-05,1.1056983196672065e-05,5.750665066670881e-14,1.3348755062814923,260,,2,"[1, 27, 19]",11.0,134,0.08208955223819336,0.6940215501812365,5.0,17663.1484375,0.0026609072649932167,47,47,47,0.9999999999787235,0.9999999999787235,0.9999999999574469,4.255307217704285e-11,0.11627906958626283,0.5109150431526679,0.039178561244306624,0.031847893142672334,0.9999999997944319,0.29545806687365983,"BTP115 - Sahasra Hospital, Jayanagar (Cluster 367)",88
132,79,67,7,146,1.8481012658227849,76,12.985260350632911,77.55388748607595,Rajajinagar,BTP061 - Bhashyam Circle,5,CAR,37.0,,94.4,,,0.635593220338983,7.0,72.0,9.285714284387756,10.285714284387756,0.1264150943396226,5.285714285714286,BTP061 - Bhashyam Circle,12.985260350632911,77.55388748607595,1.3645569620253164,,,,,0.1988930814480811,3,0,['WRONG PARKING'],12.9853,77.5539,osmnx,residential,2,7.0,142.9923229233958,6,0.0007051137643029,1500.0,3000.0,0.0387715627071251,2883.685311878625,0.0387715627074454,30.0,0.285984645846782,4.213836477986017e-05,4.383803385856399e-05,7.423110831549578e-12,1.362333304507329,53,,2,"[7, 72]",7.0,134,0.05223880596975942,0.8227848101057523,5.0,67202.6875,0.0011755482249128626,79,79,79,0.9999999999873417,0.9999999999873417,0.9999999999746834,2.531663767513237e-11,0.06976744175175771,0.605706172453527,0.013846864986056471,0.018919674046555767,0.9999999997944319,0.29513640270433206,BTP061 - Bhashyam Circle (Cluster 132),89
272,118,25,13,138,1.1694915254237288,98,12.973449623039484,77.62197173472174,Halasur,,7,CAR,8.0,4.0,132.0,141.0,77.85884663928692,0.454545454542011,1.0,58.5,57.4999999425,58.4999999425,0.0471698113207547,0.6153846153846154,POLICE_STATION::Halasur,12.973449623039484,77.62197173472174,1.6677966101694914,POLICE_STATION::Halasur,4.0,141.0,77.85884663928692,0.1037735846781446,13,2,['NO PARKING'],12.9734,77.622,osmnx,residential,2,7.0,169.31174484615934,4,0.0055412737742005,1500.0,3000.0,0.0247247475323745,2925.825757402876,0.0247247475326997,30.0,0.3386234896923074,1.5723270440246333e-05,1.6121879849266595e-05,6.777116370933612e-13,1.2550758556420996,120,,1,"[1, 57, 60]",13.0,134,0.09701492537241034,0.6898325906593678,5.0,89532.6640625,0.0013179547513254661,118,118,118,0.9999999999915254,0.9999999999915254,0.9999999999830509,1.694910878313749e-11,0.13953488350351542,0.5078312737303474,0.01627550262512951,0.01264359375879063,0.9999999997944319,0.29223379486789713,POLICE_STATION::Halasur (Cluster 272),90
639,233,86,14,464,1.991416309012876,228,12.939469399820071,77.69590168597882,HAL Old Airport,,12,CAR,39.0,2.0,21.0,21.0,20.0,2.857142857006803,12.0,110.5,8.208333332649305,9.208333332649303,0.1622641509433962,2.7857142857142856,POLICE_STATION::HAL Old Airport,12.939469399820071,77.69590168597882,1.7120171673819742,POLICE_STATION::HAL Old Airport,2.0,21.0,20.0,0.0567924528130157,5,0,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",12.9395,77.6959,osmnx,tertiary,4,14.0,107.70504108371746,6,0.0168530878884115,1700.0,6800.0,0.0069449752990477,6752.774167966475,0.0069449752991939,35.0,0.1846372132863675,2.3862375138731226e-05,2.4029257740191284e-05,2.443382791645049e-13,1.481200946583179,157,,1,"[12, 91, 130]",14.0,134,0.10447761193951884,0.6320243427531818,5.0,71412.109375,0.0032627519623662808,233,233,233,0.9999999999957082,0.9999999999957082,0.9999999999914164,8.583578292586935e-12,0.15116279046214173,0.465274809214431,0.049442575975497935,0.006369012375669102,0.9999999997944319,0.2920079770978198,POLICE_STATION::HAL Old Airport (Cluster 639),91
232,230,58,15,407,1.7695652173913043,185,12.99203542695652,77.58888548869565,High ground,BTP032 - Windsor Circle,7,SCOOTER,33.0,4.0,165.25,78.5,173.20706538706784,0.3630862329781356,18.0,106.0,4.888888888617284,5.888888888617284,0.1094339622641509,2.2,BTP032 - Windsor Circle,12.99203542695652,77.58888548869565,0.8721739130434784,BTP032 - Windsor Circle,4.0,78.5,173.20706538706784,0.3013993702409022,33,0,['WRONG PARKING'],12.992,77.5889,osmnx,residential,2,7.0,124.98632531789193,6,9.384352974474292e-05,1500.0,3000.0,0.0375532382991849,2887.3402851024453,0.0375532382995057,30.0,0.2499726506357755,3.647798742137149e-05,3.790130412710611e-05,4.619491573925244e-12,1.3578336532882571,61,,3,"[18, 130, 82]",15.0,134,0.11194029850662732,0.598422627264725,5.0,64477.078125,0.0035671591624251574,230,230,230,0.9999999999956523,0.9999999999956523,0.9999999999913045,8.695488773469151e-12,0.16279069742076796,0.44053836995789,0.05463401489540965,0.0064529510357113915,0.9999999997944319,0.291022741502159,BTP032 - Windsor Circle (Cluster 232),92
356,61,42,13,68,1.1147540983606556,55,12.911772913114756,77.6380267704918,HSR Layout,,3,CAR,20.0,,94.4,,,0.635593220338983,5.0,28.0,4.59999999908,5.59999999908,0.0792452830188679,1.5384615384615383,POLICE_STATION::HSR Layout,12.911772913114756,77.6380267704918,1.321311475409836,,,,,0.1246792450868568,4,0,['NO PARKING'],12.9118,77.638,osmnx,tertiary,2,7.0,60.69362165356742,4,0.0059913107837857,1700.0,3400.0,0.0235343024650235,3319.98337161892,0.0235343024653108,35.0,0.1040462085489697,2.330743618201312e-05,2.386918070020386e-05,4.557333208836634e-13,1.2583886450833703,129,,1,"[5, 34, 22]",13.0,134,0.09701492537241034,0.5851333867769524,4.833333333333333,9953.6953125,0.00612837725938719,61,61,61,0.9999999999836067,0.9999999999836067,0.9999999999672133,3.278666227402027e-11,0.13953488350351542,0.4307552834305286,0.09831368905679344,0.024522579604378578,0.9657386574692665,0.2904628299146089,POLICE_STATION::HSR Layout (Cluster 356),93
222,86,53,11,134,1.558139534883721,83,12.906594509302328,77.62902934069767,Madiwala,,7,MOTOR CYCLE,24.0,,94.4,,,0.635593220338983,1.0,42.5,41.4999999585,42.4999999585,0.1,2.1818181818181817,POLICE_STATION::Madiwala,12.906594509302328,77.62902934069767,1.3825581395348838,,,,,0.1573333330857955,2,0,['WRONG PARKING'],12.9066,77.629,osmnx,tertiary,2,7.0,69.43415501383191,6,0.0001346828436151,1700.0,3400.0,0.0310746400352635,3294.346223880104,0.0310746400355484,35.0,0.1190299800237084,2.9411764705873704e-05,3.035503653959873e-05,1.141040757557886e-12,1.3581342775589218,103,,2,"[1, 36, 49]",11.0,134,0.08208955223819336,0.7071067811618809,5.0,64601.8515625,0.0013312311941523335,86,86,86,0.9999999999883721,0.9999999999883721,0.9999999999767442,2.3255841696823154e-11,0.11627906958626283,0.5205479448246588,0.01650192250611804,0.017373970269070674,0.9999999997944319,0.2899545348857,POLICE_STATION::Madiwala (Cluster 222),94
399,25,19,6,33,1.32,25,12.983898124,77.577960308,High ground,BTP054 - Shivananda Circle,6,CAR,6.0,,94.4,,,0.635593220338983,2.0,23.0,10.49999999475,11.49999999475,0.0358490566037735,1.0,BTP054 - Shivananda Circle,12.983898124,77.577960308,1.612,,,,,0.0564025156345304,0,0,['NO PARKING'],12.9839,77.578,osmnx,tertiary,2,7.0,54.59504491415007,3,0.0087747884007791,1700.0,3400.0,0.0129886935985534,3355.838441764918,0.0129886935988438,35.0,0.0935915055671117,1.0543840177577364e-05,1.068259310627272e-05,4.1395350939826255e-14,1.2074496668833206,281,,2,"[2, 23]",6.0,134,0.04477611940265093,0.8399999999328,4.5,14525.5859375,0.001721100966774565,25,25,25,0.99999999996,0.99999999996,0.99999999992,8.000000661922968e-11,0.05813953479313143,0.6183794092587394,0.023150862185917713,0.059935034534521384,0.8972159728189356,0.2894103408169589,BTP054 - Shivananda Circle (Cluster 399),95
16,379,191,43,387,1.0211081794195251,352,12.971356912928758,77.59757005382586,Cubbon Park,BTP063 - Siddalingaiah Circle,11,CAR,57.0,15.0,44.4,18.0,68.42494671779681,1.3513513513209157,62.5,32.25,-0.483999999992256,1.0,0.360377358490566,1.3255813953488371,BTP063 - Siddalingaiah Circle,12.971356912928758,77.59757005382586,1.624274406332454,BTP063 - Siddalingaiah Circle,15.0,18.0,68.42494671779681,0.2666792450916824,20,0,['NO PARKING'],12.9714,77.5976,osmnx,residential,2,7.0,136.84936500803127,8,0.0006529784700002,1500.0,3000.0,0.0618800389200856,2814.359883239743,0.0618800389203983,30.0,0.2736987300160534,0.0001201257861634,0.000128049493825,1.0857028548429084e-10,1.5048066716793855,20,,2,"[10, 47, 35, 158, 60, 21, 43, 5]",43.0,134,0.320895522385665,0.9573983248226519,0.44510385756676557,75382.4296875,0.005027696793153924,379,379,379,0.9999999999973616,0.9999999999973616,0.9999999999947231,5.276890036043369e-12,0.488372092262304,0.7048040602101202,0.07954240043522091,0.003888824825371935,0.06365886384554865,0.2892889097365509,BTP063 - Siddalingaiah Circle (Cluster 16),96
617,43,12,11,88,2.046511627906977,42,13.030446334883722,77.53652979767442,Yeshwanthpura,,10,PASSENGER AUTO,9.0,,94.4,,,0.635593220338983,5.0,19.0,2.79999999944,3.79999999944,0.0226415094339622,0.8181818181818182,POLICE_STATION::Yeshwanthpura,13.030446334883722,77.53652979767442,1.586046511627907,,,,,0.0356226414533876,1,0,['WRONG PARKING'],13.0304,77.5365,osmnx,trunk,3,10.5,215.7089489932688,4,0.022796447074351,2100.0,6300.0,0.0053808729720701,6266.100500275958,0.005380872972228,55.0,0.235318853447198,3.5938903863426457e-06,3.613333273694145e-06,4.349987478341892e-15,1.382093755722632,474,,1,"[5, 35, 3]",11.0,134,0.08208955223819336,1.021139460398532,3.3333333333333335,26835.1015625,0.0016023788805065529,43,43,43,0.9999999999767443,0.9999999999767443,0.9999999999534885,4.651146134904138e-11,0.11627906958626283,0.7517281146935099,0.021126145099115347,0.034816890151747514,0.6573865765427777,0.2892119838668569,POLICE_STATION::Yeshwanthpura (Cluster 617),97
409,62,12,9,113,1.8225806451612905,60,12.841874812903225,77.6460336467742,Electronic City,,8,MOTOR CYCLE,11.0,1.0,6.0,6.0,0.0,9.999999998333331,6.0,56.0,8.333333331944445,9.333333331944443,0.0226415094339622,1.2222222222222223,POLICE_STATION::Electronic City,12.841874812903225,77.6460336467742,1.1387096774193548,POLICE_STATION::Electronic City,1.0,6.0,0.0,0.0022641509435471,2,0,['WRONG PARKING'],12.8419,77.646,osmnx,residential,2,7.0,30.35239789502993,4,6.436456086745057e-06,1500.0,3000.0,0.0003683157985981,2998.8950526042054,0.0003683157989313,30.0,0.0607047957900578,7.547169811318238e-06,7.549950577394528e-06,3.6738309177592405e-16,1.214333093966791,604,,1,"[6, 56]",9.0,134,0.06716417910397639,0.8064516128772112,4.571428571428571,33901.09765625,0.0018288493378198292,62,62,62,0.999999999983871,0.999999999983871,0.999999999967742,3.2257974069693773e-11,0.09302325566901028,0.5936822285793606,0.024988430702343353,0.02412603605366292,0.9118994052440065,0.28860006377092695,POLICE_STATION::Electronic City (Cluster 409),98
193,15,7,4,16,1.0666666666666669,13,13.008779120000002,77.52696582666665,Rajajinagar,,4,CAR,7.0,,94.4,,,0.635593220338983,1.0,14.0,12.999999987,13.999999987,0.0132075471698113,1.75,POLICE_STATION::Rajajinagar,13.008779120000002,77.52696582666665,1.8333333333333333,,,,,0.0207798741811428,2,0,['NO PARKING'],13.0088,77.527,osmnx,tertiary,2,7.0,36.56745057927736,6,2.484472049483592e-05,1700.0,3400.0,0.0054423479990456,3381.496016803245,0.0054423479993381,35.0,0.0626870581359022,3.884572697002188e-06,3.9058295808058935e-06,1.3822764954018253e-15,1.357325742778955,547,,1,"[1, 14]",4.0,134,0.029850746268433953,0.8666666665511111,4.25,8371.265625,0.001791843751224679,15,15,15,0.9999999999333333,0.9999999999333333,0.9999999998666667,1.333333443653828e-10,0.034883720875878856,0.6380105015821325,0.024357327881953203,0.09993780166324669,0.8458239593311875,0.2880556503441143,POLICE_STATION::Rajajinagar (Cluster 193),99
94,54,15,9,92,1.7037037037037035,54,13.007871312962962,77.57093351666666,Malleshwaram,,5,CAR,11.0,,94.4,,,0.635593220338983,2.0,26.0,11.999999994,12.999999994,0.0283018867924528,1.2222222222222223,POLICE_STATION::Malleshwaram,13.007871312962962,77.57093351666666,1.5592592592592591,,,,,0.0445283018167345,0,0,['WRONG PARKING'],13.0079,77.5709,osmnx,living_street,2,7.0,141.32903528062818,4,1.1843079199610905e-05,1200.0,2400.0,0.0099187381281307,2376.195028492486,0.0099187381285433,20.0,0.4239871058418633,1.1792452830183766e-05,1.1910590861894152e-05,1.8067311218247198e-13,1.2143728929246091,176,,1,"[2, 33, 19]",9.0,134,0.06716417910397639,0.7041908644731577,5.0,28042.8515625,0.0019256244280167639,54,54,54,0.9999999999814816,0.9999999999814816,0.9999999999629632,3.70368180568903e-11,0.09302325566901028,0.5184013462061295,0.026638858056325654,0.027710416691421155,0.9999999997944319,0.2878059380771926,POLICE_STATION::Malleshwaram (Cluster 94),100
14,71,17,9,109,1.5352112676056338,67,12.926210317986348,77.67699707755419,Bellandur,,7,CAR,5.0,3.0,1.0,1.0,0.0,59.99999994,1.0,35.0,33.999999966,34.999999966,0.0320754716981132,0.5555555555555556,POLICE_STATION::Bellandur,12.926210317986348,77.67699707755419,1.7873239436619717,POLICE_STATION::Bellandur,3.0,1.0,0.0,0.0005345911954942,4,0,['WRONG PARKING'],12.9262,77.677,osmnx,tertiary,2,7.0,381.1578949215379,3,0.0170083673915042,1700.0,3400.0,0.0001364982348058,3399.53590600166,0.0001364982350999,35.0,0.6534135341511892,9.433962264148167e-06,9.435250159139845e-06,2.3511649530343985e-15,1.2680582678725658,521,,1,"[1, 34, 36]",9.0,134,0.06716417910397639,0.6781072178423742,5.0,22337.0,0.003178582620763613,71,71,71,0.9999999999859155,0.9999999999859155,0.999999999971831,2.8169022669999322e-11,0.09302325566901028,0.4991994533535724,0.048007130310037595,0.021059110607871735,0.9999999997944319,0.2869089527407137,POLICE_STATION::Bellandur (Cluster 14),101
379,92,56,15,102,1.108695652173913,87,12.911575495652174,77.63809063586956,HSR Layout,,5,SCOOTER,38.0,2.0,193.5,193.5,192.5,0.3100775193782425,14.0,32.0,1.285714285622449,2.285714285622449,0.1056603773584905,2.533333333333333,POLICE_STATION::HSR Layout,12.911575495652174,77.63809063586956,1.025,POLICE_STATION::HSR Layout,2.0,193.5,192.5,0.340754715883959,4,0,['NO PARKING'],12.9116,77.6381,osmnx,tertiary,4,14.0,20.668197638352805,4,0.0054838927681872,1700.0,6800.0,0.0249481131254364,6630.352830747032,0.0249481131255798,35.0,0.0354311959514609,1.5538290788011033e-05,1.5935860436942994e-05,6.98038520847456e-14,1.254653465512395,243,,1,"[5, 23, 59, 5]",15.0,134,0.11194029850662732,0.9584959862647872,2.2,7991.171875,0.011512704449244309,92,92,92,0.9999999999891304,0.9999999999891304,0.9999999999782607,2.173927704518519e-11,0.16279069742076796,0.705612121203225,0.19013939398610102,0.016236468189529334,0.4244094487316527,0.28675668834071094,POLICE_STATION::HSR Layout (Cluster 379),102
74,314,246,16,595,1.894904458598726,309,12.981843999681528,77.60897611878981,Shivajinagar,BTP051 - Safina Plaza Junction,10,SCOOTER,88.0,2.0,69.5,69.5,68.5,0.8633093525055638,40.0,137.0,2.4249999999393754,3.4249999999393754,0.4641509433962264,5.5,BTP051 - Safina Plaza Junction,12.981843999681528,77.60897611878981,1.247452229299363,BTP051 - Safina Plaza Junction,2.0,69.5,68.5,0.5376415088189301,5,0,['WRONG PARKING'],12.9818,77.609,osmnx,unclassified,2,7.0,91.07788523570986,4,2.233450262100535e-05,1650.0,3300.0,0.0958117283777479,2983.8212963534315,0.0958117283780219,30.0,0.1821557704714136,0.0001406518010291,0.0001555558786189,1.6570317684034812e-10,1.2144501218546615,19,,3,"[40, 242, 32]",16.0,134,0.11940298507373581,0.9283207325672868,3.3658536585365852,248224.1328125,0.0012649857870071948,314,314,314,0.9999999999968153,0.9999999999968153,0.9999999999936307,6.369349492274523e-12,0.17441860437939427,0.6833981264922897,0.015372156242862265,0.0047082260305466635,0.6640717165086636,0.28391111032428784,BTP051 - Safina Plaza Junction (Cluster 74),103
